reference	query	refStart	queryStart	refEnd	queryEnd	identity
gi|184156320|ref|NC_010611.1|	NODE_719_length_1551_cov_4.95225_ID_1437	1551	202572	1	204123	88.68
gi|184156320|ref|NC_010611.1|	NODE_1152_length_1156_cov_4.68902_ID_2303	14	204212	1156	205354	89.06
gi|184156320|ref|NC_010611.1|	NODE_1084_length_1211_cov_4.43081_ID_2167	4	206026	1208	207230	89.16
gi|184156320|ref|NC_010611.1|	NODE_94_length_3330_cov_4.62691_ID_187	1	207410	3330	210739	90.73
gi|184156320|ref|NC_010611.1|	NODE_618_length_1671_cov_3.17746_ID_1235	1671	210606	1	212277	93.24
gi|184156320|ref|NC_010611.1|	NODE_375_length_2066_cov_4.32233_ID_749	1	212147	2063	214236	90.68
gi|184156320|ref|NC_010611.1|	NODE_6_length_7459_cov_27.6318_ID_11	6223	216198	4	222395	96.82
gi|184156320|ref|NC_010611.1|	NODE_167_length_2904_cov_4.62694_ID_333	2896	222812	902	224810	88.69
gi|184156320|ref|NC_010611.1|	NODE_1325_length_1039_cov_3.26645_ID_2649	1	225440	1039	226479	86.96
gi|184156320|ref|NC_010611.1|	NODE_979_length_1287_cov_3.71724_ID_1957	1287	230695	1	231972	89.93
gi|184156320|ref|NC_010611.1|	NODE_99_length_3280_cov_6.37774_ID_197	3280	231920	1	235199	92.35
gi|184156320|ref|NC_010611.1|	NODE_1169_length_1143_cov_3.9065_ID_2337	1143	236055	1	237197	96.50
gi|184156320|ref|NC_010611.1|	NODE_62_length_3764_cov_5.22216_ID_123	1	237017	3764	240780	93.76
gi|184156320|ref|NC_010611.1|	NODE_497_length_1840_cov_2.80269_ID_993	3	240674	1840	242511	94.02
gi|184156320|ref|NC_010611.1|	NODE_1107_length_1190_cov_3.6444_ID_2213	1190	242301	1	243490	96.05
gi|184156320|ref|NC_010611.1|	NODE_258_length_2436_cov_3.98181_ID_515	2436	243434	1	245866	92.58
gi|184156320|ref|NC_010611.1|	NODE_965_length_1295_cov_5.23801_ID_1929	1	245868	1295	247157	93.67
gi|184156320|ref|NC_010611.1|	NODE_344_length_2146_cov_4.89797_ID_687	1396	264294	1	265690	89.94
gi|184156320|ref|NC_010611.1|	NODE_194_length_2714_cov_5.72826_ID_387	2714	265474	1	268185	92.34
gi|184156320|ref|NC_010611.1|	NODE_670_length_1605_cov_5.92828_ID_1339	4	268776	1605	270377	92.82
gi|184156320|ref|NC_010611.1|	NODE_1361_length_1017_cov_3.4573_ID_2721	1	270315	1017	271330	92.13
gi|184156320|ref|NC_010611.1|	NODE_67_length_3722_cov_4.66787_ID_133	1	271804	3722	275524	91.62
gi|184156320|ref|NC_010611.1|	NODE_711_length_1559_cov_5.52723_ID_1421	1	275447	1559	277005	90.44
gi|184156320|ref|NC_010611.1|	NODE_790_length_1469_cov_3.77794_ID_1579	1	277875	1469	279343	89.99
gi|184156320|ref|NC_010611.1|	NODE_531_length_1789_cov_7.43081_ID_1061	1	282455	1789	284244	92.46
gi|184156320|ref|NC_010611.1|	NODE_309_length_2254_cov_4.15562_ID_617	1	284911	2242	287152	93.45
gi|184156320|ref|NC_010611.1|	NODE_389_length_2024_cov_4.69004_ID_777	3	287012	2022	289031	89.06
gi|184156320|ref|NC_010611.1|	NODE_425_length_1938_cov_3.44395_ID_849	1	288894	1221	290117	85.64
gi|184156320|ref|NC_010611.1|	NODE_875_length_1387_cov_4.84365_ID_1749	1	291945	1387	293331	89.83
gi|184156320|ref|NC_010611.1|	NODE_563_length_1744_cov_4.05628_ID_1125	1	294265	1744	296003	92.33
gi|184156320|ref|NC_010611.1|	NODE_899_length_1368_cov_4.66076_ID_1797	29	295969	1368	297308	92.01
gi|184156320|ref|NC_010611.1|	NODE_547_length_1764_cov_4.66158_ID_1093	1	298186	1764	299949	99.15
gi|184156320|ref|NC_010611.1|	NODE_749_length_1514_cov_3.99063_ID_1497	1514	300449	1	301962	93.00
gi|184156320|ref|NC_010611.1|	NODE_172_length_2870_cov_3.91579_ID_343	1	302498	2870	305363	93.10
gi|184156320|ref|NC_010611.1|	NODE_805_length_1452_cov_4.04_ID_1609	1449	305352	4	306797	93.91
gi|184156320|ref|NC_010611.1|	NODE_464_length_1892_cov_4.11501_ID_927	1892	306720	1	308612	89.91
gi|184156320|ref|NC_010611.1|	NODE_202_length_2682_cov_5.04658_ID_403	2682	314566	1	317244	90.45
gi|184156320|ref|NC_010611.1|	NODE_369_length_2085_cov_6.18539_ID_737	2084	319262	1	321351	92.44
gi|184156320|ref|NC_010611.1|	NODE_1234_length_1100_cov_4.02364_ID_2467	1100	322248	1	323347	98.36
gi|184156320|ref|NC_010611.1|	NODE_1142_length_1162_cov_3.76908_ID_2283	1162	327044	6	328200	93.52
gi|184156320|ref|NC_010611.1|	NODE_826_length_1435_cov_3.80122_ID_1651	1	327991	1435	329425	95.33
gi|184156320|ref|NC_010611.1|	NODE_601_length_1691_cov_5.23146_ID_1201	1691	329335	1	331025	96.27
gi|184156320|ref|NC_010611.1|	NODE_1316_length_1045_cov_2.6024_ID_2631	1045	331811	1	332855	97.80
gi|184156320|ref|NC_010611.1|	NODE_54_length_3887_cov_4.76915_ID_107	3885	332753	1	336649	91.26
gi|184156320|ref|NC_010611.1|	NODE_403_length_1998_cov_3.65794_ID_805	4	337151	1998	339141	87.37
gi|184156320|ref|NC_010611.1|	NODE_395_length_2018_cov_4.77314_ID_789	2018	340408	1	342424	93.31
gi|184156320|ref|NC_010611.1|	NODE_374_length_2066_cov_4.06034_ID_747	1	342355	2066	344417	85.67
gi|184156320|ref|NC_010611.1|	NODE_767_length_1490_cov_3.17241_ID_1533	1	345438	1490	346925	86.25
gi|184156320|ref|NC_010611.1|	NODE_540_length_1775_cov_2.98058_ID_1079	1	348911	1771	350682	93.86
gi|184156320|ref|NC_010611.1|	NODE_831_length_1432_cov_4.78697_ID_1661	1	355701	1416	357116	92.73
gi|184156320|ref|NC_010611.1|	NODE_528_length_1796_cov_3.80887_ID_1055	1796	357236	1	359031	92.98
gi|184156320|ref|NC_010611.1|	NODE_632_length_1654_cov_5.58022_ID_1263	1654	359023	1	360672	92.21
gi|184156320|ref|NC_010611.1|	NODE_180_length_2810_cov_3.92807_ID_359	2810	361555	1	364365	92.99
gi|184156320|ref|NC_010611.1|	NODE_955_length_1305_cov_5.38115_ID_1909	1	364257	1305	365559	94.33
gi|184156320|ref|NC_010611.1|	NODE_178_length_2816_cov_3.39903_ID_355	1	366633	2816	369448	91.13
gi|184156320|ref|NC_010611.1|	NODE_19_length_5205_cov_5.96101_ID_37	5205	370182	1	375388	93.55
gi|184156320|ref|NC_010611.1|	NODE_175_length_2825_cov_4.32098_ID_349	2825	378994	1	381818	92.99
gi|184156320|ref|NC_010611.1|	NODE_106_length_3205_cov_4.8447_ID_211	3204	381835	40	384999	90.15
gi|184156320|ref|NC_010611.1|	NODE_146_length_2982_cov_5.64694_ID_291	2982	385146	1	388127	89.81
gi|184156320|ref|NC_010611.1|	NODE_1014_length_1264_cov_3.86104_ID_2027	1	390204	1264	391467	84.10
gi|184156320|ref|NC_010611.1|	NODE_647_length_1636_cov_2.85089_ID_1293	1	391487	1636	393122	92.18
gi|184156320|ref|NC_010611.1|	NODE_89_length_3379_cov_4.23985_ID_177	3379	393001	2316	394064	94.93
gi|184156320|ref|NC_010611.1|	NODE_397_length_2018_cov_3.84823_ID_793	2017	396267	1	398283	92.56
gi|184156320|ref|NC_010611.1|	NODE_419_length_1960_cov_4.95308_ID_837	2	398690	1960	400646	92.04
gi|184156320|ref|NC_010611.1|	NODE_398_length_2017_cov_4.02116_ID_795	1	402173	2017	404189	93.70
gi|184156320|ref|NC_010611.1|	NODE_1285_length_1061_cov_4.21842_ID_2569	1	404653	1061	405713	95.10
gi|184156320|ref|NC_010611.1|	NODE_1349_length_1024_cov_4.80379_ID_2697	1	405658	1024	406681	94.63
gi|184156320|ref|NC_010611.1|	NODE_494_length_1844_cov_6.19103_ID_987	1844	408404	1	410247	96.64
gi|184156320|ref|NC_010611.1|	NODE_791_length_1468_cov_4.19538_ID_1581	1	411561	1468	413027	89.73
gi|184156320|ref|NC_010611.1|	NODE_277_length_2387_cov_3.85398_ID_553	1	413004	2387	415390	92.47
gi|184156320|ref|NC_010611.1|	NODE_1247_length_1091_cov_3.7251_ID_2493	1	415299	1091	416390	93.04
gi|184156320|ref|NC_010611.1|	NODE_270_length_2412_cov_3.87702_ID_539	153	417540	2412	419799	90.68
gi|184156320|ref|NC_010611.1|	NODE_1127_length_1176_cov_3.51192_ID_2253	5	419797	1176	420968	92.67
gi|184156320|ref|NC_010611.1|	NODE_428_length_1936_cov_4.97734_ID_855	1936	421707	1	423643	92.05
gi|184156320|ref|NC_010611.1|	NODE_744_length_1521_cov_5.32927_ID_1487	1	423590	1521	425110	94.48
gi|184156320|ref|NC_010611.1|	NODE_378_length_2055_cov_4.96473_ID_755	1	425453	1975	427494	88.44
gi|184156320|ref|NC_010611.1|	NODE_242_length_2509_cov_5.4916_ID_483	2509	428057	1	430565	94.62
gi|184156320|ref|NC_010611.1|	NODE_394_length_2018_cov_3.41089_ID_787	2018	431465	1	433484	95.64
gi|184156320|ref|NC_010611.1|	NODE_829_length_1433_cov_5.82772_ID_1657	5	434061	1433	435489	90.08
gi|184156320|ref|NC_010611.1|	NODE_698_length_1575_cov_3.19959_ID_1395	1575	435449	1	437023	93.59
gi|184156320|ref|NC_010611.1|	NODE_639_length_1646_cov_5.61356_ID_1277	1646	438076	1	439721	91.80
gi|184156320|ref|NC_010611.1|	NODE_318_length_2226_cov_3.29871_ID_635	4	442354	2226	444576	94.29
gi|184156320|ref|NC_010611.1|	NODE_50_length_3926_cov_4.74441_ID_99	3926	445258	1	449184	91.55
gi|184156320|ref|NC_010611.1|	NODE_495_length_1844_cov_3.20443_ID_989	3	449637	1459	451091	89.78
gi|184156320|ref|NC_010611.1|	NODE_252_length_2446_cov_4.52824_ID_503	2444	451520	1	453967	90.48
gi|184156320|ref|NC_010611.1|	NODE_123_length_3092_cov_4.50793_ID_245	3092	454434	1	457522	95.67
gi|184156320|ref|NC_010611.1|	NODE_1338_length_1029_cov_4.8714_ID_2675	1029	462830	10	463850	91.28
gi|184156320|ref|NC_010611.1|	NODE_141_length_3005_cov_2.97429_ID_281	4	464512	3005	467512	90.09
gi|184156320|ref|NC_010611.1|	NODE_949_length_1311_cov_3.25084_ID_1897	1301	468397	1	469698	93.16
gi|184156320|ref|NC_010611.1|	NODE_613_length_1677_cov_2.69097_ID_1225	7	473072	1677	474742	92.04
gi|184156320|ref|NC_010611.1|	NODE_1105_length_1195_cov_3.60393_ID_2209	1195	474804	3	475996	97.07
gi|184156320|ref|NC_010611.1|	NODE_9_length_6245_cov_6.11981_ID_17	1	478730	4547	483243	87.94
gi|184156320|ref|NC_010611.1|	NODE_1171_length_1141_cov_6.11933_ID_2341	1139	485502	1	486639	89.03
gi|184156320|ref|NC_010611.1|	NODE_69_length_3676_cov_4.20372_ID_137	3676	487204	1144	489736	93.22
gi|184156320|ref|NC_010611.1|	NODE_499_length_1836_cov_4.41077_ID_997	1	493020	1833	494843	86.72
gi|184156320|ref|NC_010611.1|	NODE_112_length_3171_cov_6.12155_ID_223	3171	494750	5	497919	93.76
gi|184156320|ref|NC_010611.1|	NODE_664_length_1613_cov_3.06931_ID_1327	1613	498440	1	500053	91.45
gi|184156320|ref|NC_010611.1|	NODE_865_length_1395_cov_4.16483_ID_1729	1	501026	1395	502420	94.19
gi|184156320|ref|NC_010611.1|	NODE_1029_length_1245_cov_4.81753_ID_2057	1	502807	1245	504052	94.46
gi|184156320|ref|NC_010611.1|	NODE_171_length_2873_cov_4.68208_ID_341	2868	504301	1	507168	93.20
gi|184156320|ref|NC_010611.1|	NODE_793_length_1467_cov_4.29403_ID_1585	1465	508276	38	509705	93.15
gi|184156320|ref|NC_010611.1|	NODE_286_length_2336_cov_4.88683_ID_571	2317	509739	1	512057	93.84
gi|184156320|ref|NC_010611.1|	NODE_254_length_2443_cov_4.56822_ID_507	2443	515716	1	518162	93.35
gi|184156320|ref|NC_010611.1|	NODE_1134_length_1174_cov_4.04776_ID_2267	1173	522622	1	523794	92.75
gi|184156320|ref|NC_010611.1|	NODE_352_length_2119_cov_5.2997_ID_703	2119	523955	6	526064	93.63
gi|184156320|ref|NC_010611.1|	NODE_825_length_1435_cov_8.14297_ID_1649	1435	525948	1	527383	96.03
gi|184156320|ref|NC_010611.1|	NODE_1154_length_1155_cov_3.59825_ID_2307	1	528220	1155	529374	98.70
gi|184156320|ref|NC_010611.1|	NODE_850_length_1412_cov_5.15097_ID_1699	1	529284	1412	530694	96.39
gi|184156320|ref|NC_010611.1|	NODE_108_length_3198_cov_4.77662_ID_215	3198	530716	2150	531763	89.43
gi|184156320|ref|NC_010611.1|	NODE_1168_length_1143_cov_5.39272_ID_2335	1	534054	1141	535194	97.20
gi|184156320|ref|NC_010611.1|	NODE_1060_length_1221_cov_2.54113_ID_2119	1218	537151	1	538368	90.32
gi|184156320|ref|NC_010611.1|	NODE_645_length_1639_cov_5.67593_ID_1289	1637	539708	1	541345	95.00
gi|184156320|ref|NC_010611.1|	NODE_1216_length_1112_cov_3.86193_ID_2431	1112	541423	3	542532	87.85
gi|184156320|ref|NC_010611.1|	NODE_259_length_2433_cov_4.42194_ID_517	2433	545993	1	548423	93.59
gi|184156320|ref|NC_010611.1|	NODE_1043_length_1233_cov_5.49367_ID_2085	1	549235	1233	550466	93.37
gi|184156320|ref|NC_010611.1|	NODE_410_length_1982_cov_4.20054_ID_819	1982	550441	3	552420	92.47
gi|184156320|ref|NC_010611.1|	NODE_993_length_1278_cov_3.12685_ID_1985	1	552312	1277	553588	94.83
gi|184156320|ref|NC_010611.1|	NODE_1208_length_1116_cov_4.39838_ID_2415	1	555788	1100	556887	94.82
gi|184156320|ref|NC_010611.1|	NODE_434_length_1929_cov_5.31632_ID_867	1	557402	1929	559332	93.01
gi|184156320|ref|NC_010611.1|	NODE_331_length_2189_cov_4.70999_ID_661	1	559220	2189	561408	91.37
gi|184156320|ref|NC_010611.1|	NODE_121_length_3105_cov_3.67025_ID_241	3105	561743	1	564847	95.17
gi|184156320|ref|NC_010611.1|	NODE_232_length_2551_cov_3.63408_ID_463	2551	564745	1	567295	93.96
gi|184156320|ref|NC_010611.1|	NODE_191_length_2747_cov_4.26832_ID_381	1	567990	2683	570670	90.68
gi|184156320|ref|NC_010611.1|	NODE_812_length_1445_cov_4.13505_ID_1623	206	587644	1445	588879	92.59
gi|184156320|ref|NC_010611.1|	NODE_1270_length_1071_cov_2.96822_ID_2539	10	588787	1071	589848	96.33
gi|184156320|ref|NC_010611.1|	NODE_783_length_1474_cov_4.26875_ID_1565	1	589817	1472	591289	92.74
gi|184156320|ref|NC_010611.1|	NODE_461_length_1896_cov_5.64047_ID_921	1	593886	1895	595780	87.82
gi|184156320|ref|NC_010611.1|	NODE_233_length_2541_cov_4.06669_ID_465	1	596969	2541	599508	90.71
gi|184156320|ref|NC_010611.1|	NODE_919_length_1339_cov_3.27063_ID_1837	1339	607328	2	608665	93.57
gi|184156320|ref|NC_010611.1|	NODE_68_length_3686_cov_4.97893_ID_135	3570	611681	1	615226	91.80
gi|184156320|ref|NC_010611.1|	NODE_703_length_1570_cov_5.06861_ID_1405	1	615807	1567	617373	92.72
gi|184156320|ref|NC_010611.1|	NODE_1284_length_1061_cov_2.86403_ID_2567	1	617259	1061	618319	93.59
gi|184156320|ref|NC_010611.1|	NODE_943_length_1314_cov_3.89722_ID_1885	1314	623869	1	625182	88.67
gi|184156320|ref|NC_010611.1|	NODE_473_length_1875_cov_4.45595_ID_945	3	625561	1875	627433	93.76
gi|184156320|ref|NC_010611.1|	NODE_249_length_2462_cov_3.08865_ID_497	2462	627365	1	629826	95.57
gi|184156320|ref|NC_010611.1|	NODE_853_length_1410_cov_5.00546_ID_1705	1410	631366	3	632773	91.62
gi|184156320|ref|NC_010611.1|	NODE_336_length_2174_cov_4.28578_ID_671	2174	633953	1	636125	89.06
gi|184156320|ref|NC_010611.1|	NODE_245_length_2483_cov_5.60739_ID_489	1	635899	1402	637300	89.81
gi|184156320|ref|NC_010611.1|	NODE_527_length_1796_cov_4.52726_ID_1053	1	639192	1796	640987	99.39
gi|184156320|ref|NC_010611.1|	NODE_838_length_1424_cov_4.4495_ID_1675	1424	640940	1	642363	98.67
gi|184156320|ref|NC_010611.1|	NODE_966_length_1293_cov_3.6801_ID_1931	1	643039	1293	644331	98.84
gi|184156320|ref|NC_010611.1|	NODE_143_length_2996_cov_4.75706_ID_285	1	644587	2996	647582	94.29
gi|184156320|ref|NC_010611.1|	NODE_411_length_1979_cov_6.40011_ID_821	1	648382	1979	650363	93.85
gi|184156320|ref|NC_010611.1|	NODE_945_length_1313_cov_3.90809_ID_1889	1	650648	1313	651959	91.39
gi|184156320|ref|NC_010611.1|	NODE_207_length_2657_cov_3.61976_ID_413	1	652207	2657	654862	95.34
gi|184156320|ref|NC_010611.1|	NODE_1354_length_1022_cov_3.00335_ID_2707	1022	654765	1	655786	91.10
gi|184156320|ref|NC_010611.1|	NODE_905_length_1356_cov_4.86086_ID_1809	1356	655950	25	657280	89.64
gi|184156320|ref|NC_010611.1|	NODE_1209_length_1116_cov_5.01011_ID_2417	1114	657206	1	658318	92.93
gi|184156320|ref|NC_010611.1|	NODE_680_length_1593_cov_5.24079_ID_1359	1593	660289	1	661882	95.61
gi|184156320|ref|NC_010611.1|	NODE_911_length_1351_cov_4.37908_ID_1821	1348	661786	1	663133	90.50
gi|184156320|ref|NC_010611.1|	NODE_722_length_1541_cov_4.42291_ID_1443	1	665014	1541	666556	94.82
gi|184156320|ref|NC_010611.1|	NODE_253_length_2446_cov_4.36481_ID_505	7	666498	2446	668938	94.43
gi|184156320|ref|NC_010611.1|	NODE_1151_length_1157_cov_3.45146_ID_2301	1	668869	1153	670021	90.98
gi|184156320|ref|NC_010611.1|	NODE_1341_length_1027_cov_2.77222_ID_2681	1	670888	1027	671914	93.38
gi|184156320|ref|NC_010611.1|	NODE_16_length_5666_cov_5.51056_ID_31	5665	672187	1	677851	89.93
gi|184156320|ref|NC_010611.1|	NODE_803_length_1455_cov_3.62801_ID_1605	3	677811	1455	679263	92.70
gi|184156320|ref|NC_010611.1|	NODE_304_length_2259_cov_4.09709_ID_607	2259	679155	1	681412	90.97
gi|184156320|ref|NC_010611.1|	NODE_248_length_2468_cov_3.45536_ID_495	1	692445	2468	694912	91.45
gi|184156320|ref|NC_010611.1|	NODE_772_length_1486_cov_4.17954_ID_1543	1	695875	1486	697360	95.76
gi|184156320|ref|NC_010611.1|	NODE_625_length_1662_cov_4.83909_ID_1249	1	697290	1661	698950	90.97
gi|184156320|ref|NC_010611.1|	NODE_104_length_3226_cov_5.52953_ID_207	2104	709197	1	711303	94.40
gi|184156320|ref|NC_010611.1|	NODE_370_length_2082_cov_2.8491_ID_739	1	711647	2082	713728	93.13
gi|184156320|ref|NC_010611.1|	NODE_469_length_1878_cov_5.17761_ID_937	1875	714765	1	716643	92.46
gi|184156320|ref|NC_010611.1|	NODE_176_length_2823_cov_4.3724_ID_351	2821	718393	1	721213	90.23
gi|184156320|ref|NC_010611.1|	NODE_726_length_1536_cov_3.44003_ID_1451	1535	721122	3	722655	91.92
gi|184156320|ref|NC_010611.1|	NODE_313_length_2239_cov_3.69934_ID_625	2239	722573	2	724810	93.03
gi|184156320|ref|NC_010611.1|	NODE_1277_length_1066_cov_5.95421_ID_2553	1066	726236	1	727301	94.00
gi|184156320|ref|NC_010611.1|	NODE_91_length_3368_cov_5.00833_ID_181	3368	728353	1	731719	94.27
gi|184156320|ref|NC_010611.1|	NODE_712_length_1559_cov_4.2919_ID_1423	7	733210	1559	734763	91.84
gi|184156320|ref|NC_010611.1|	NODE_168_length_2898_cov_5.13894_ID_335	2898	735198	1	738096	93.41
gi|184156320|ref|NC_010611.1|	NODE_206_length_2662_cov_3.76963_ID_411	2641	748373	1	751013	96.59
gi|184156320|ref|NC_010611.1|	NODE_40_length_4155_cov_4.46475_ID_79	3874	787096	1	790967	96.95
gi|184156320|ref|NC_010611.1|	NODE_650_length_1631_cov_3.79322_ID_1299	1	792262	1631	793892	94.79
gi|184156320|ref|NC_010611.1|	NODE_1312_length_1046_cov_3.85528_ID_2623	1	793789	1046	794835	92.07
gi|184156320|ref|NC_010611.1|	NODE_296_length_2283_cov_4.31772_ID_591	2283	796765	1	799047	98.03
gi|184156320|ref|NC_010611.1|	NODE_347_length_2140_cov_3.28564_ID_693	2140	799044	1	801183	95.75
gi|184156320|ref|NC_010611.1|	NODE_362_length_2102_cov_4.13316_ID_723	1	803436	2102	805537	95.91
gi|184156320|ref|NC_010611.1|	NODE_716_length_1556_cov_4.46396_ID_1431	1556	805424	1	806979	98.14
gi|184156320|ref|NC_010611.1|	NODE_564_length_1743_cov_5.48329_ID_1127	1742	807040	1	808781	95.98
gi|184156320|ref|NC_010611.1|	NODE_287_length_2331_cov_5.18829_ID_573	1	808688	2331	811018	95.62
gi|184156320|ref|NC_010611.1|	NODE_715_length_1557_cov_2.86993_ID_1429	1554	813072	34	814593	91.00
