reference	query	refStart	queryStart	refEnd	queryEnd	identity
gi|184156320|ref|NC_010611.1|	NODE_80_length_16809_cov_13.4593_ID_159	16809	322300	10	339100	99.47
gi|184156320|ref|NC_010611.1|	NODE_266_length_1693_cov_8.92401_ID_531	1693	339128	128	340693	98.28
gi|184156320|ref|NC_010611.1|	NODE_211_length_4012_cov_12.2337_ID_421	3885	340685	1	344569	99.02
gi|184156320|ref|NC_010611.1|	NODE_214_length_3934_cov_9.95745_ID_427	3934	344762	965	347729	98.22
gi|184156320|ref|NC_010611.1|	NODE_4_length_71896_cov_12.37_ID_7	70641	349290	67097	352834	99.24
gi|184156320|ref|NC_010611.1|	NODE_159_length_7506_cov_13.0077_ID_317	1	419600	7506	427106	98.65
gi|184156320|ref|NC_010611.1|	NODE_29_length_34326_cov_13.4281_ID_57	34326	427079	20977	440428	97.21
gi|184156320|ref|NC_010611.1|	NODE_275_length_1460_cov_9.53863_ID_549	128	461547	1460	462878	99.55
gi|184156320|ref|NC_010611.1|	NODE_212_length_3985_cov_10.2097_ID_423	3985	462806	4	466786	98.74
gi|184156320|ref|NC_010611.1|	NODE_20_length_39903_cov_12.8671_ID_39	39903	466683	36020	470563	98.76
gi|184156320|ref|NC_010611.1|	NODE_237_length_2881_cov_14.3293_ID_473	2755	507308	1	510062	99.89
gi|184156320|ref|NC_010611.1|	NODE_264_length_1741_cov_23.6518_ID_527	1741	509936	1	511676	99.71
gi|184156320|ref|NC_010611.1|	NODE_67_length_19906_cov_13.0209_ID_133	1	511550	19192	530763	98.97
gi|184156320|ref|NC_010611.1|	NODE_205_length_4316_cov_12.2029_ID_409	2260	533517	4316	535573	98.59
gi|184156320|ref|NC_010611.1|	NODE_137_length_9304_cov_12.4157_ID_273	9304	535461	1	544765	98.80
gi|184156320|ref|NC_010611.1|	NODE_8_length_49208_cov_13.6368_ID_15	49208	544852	38592	555469	98.21
gi|184156320|ref|NC_010611.1|	NODE_5_length_53999_cov_12.5689_ID_9	53999	610882	45484	619398	98.31
gi|184156320|ref|NC_010611.1|	NODE_18_length_41117_cov_12.8491_ID_35	41077	623865	1	664938	98.49
gi|184156320|ref|NC_010611.1|	NODE_59_length_21912_cov_13.5522_ID_117	21912	664828	1	686743	98.74
gi|184156320|ref|NC_010611.1|	NODE_153_length_8029_cov_11.7287_ID_305	8023	692465	1	700488	98.88
gi|184156320|ref|NC_010611.1|	NODE_261_length_1783_cov_10.1413_ID_521	1783	700407	423	701766	91.77
gi|184156320|ref|NC_010611.1|	NODE_204_length_4363_cov_12.4703_ID_407	4346	702081	3235	703191	90.38
gi|184156320|ref|NC_010611.1|	NODE_70_length_19602_cov_12.8097_ID_139	145	706269	1200	707324	98.77
gi|184156320|ref|NC_010611.1|	NODE_38_length_27033_cov_12.0871_ID_75	27033	725647	4412	748251	95.47
gi|184156320|ref|NC_010611.1|	NODE_172_length_6532_cov_11.1468_ID_343	3152	758109	6532	761489	97.16
gi|184156320|ref|NC_010611.1|	NODE_3_length_71954_cov_12.8661_ID_5	71686	787086	25783	832980	98.88
gi|184156320|ref|NC_010611.1|	NODE_62_length_20555_cov_12.5294_ID_123	1	858883	20268	879149	98.55
gi|184156320|ref|NC_010611.1|	NODE_28_length_34440_cov_12.8328_ID_55	34308	879072	1	913382	98.84
gi|184156320|ref|NC_010611.1|	NODE_242_length_2610_cov_12.3455_ID_483	2610	914331	1	916939	99.12
gi|184156320|ref|NC_010611.1|	NODE_7_length_51065_cov_12.3123_ID_13	51065	916831	43891	924006	98.76
gi|184156320|ref|NC_010611.1|	NODE_199_length_4848_cov_9.62_ID_397	1439	964089	265	965265	94.82
gi|184156320|ref|NC_010611.1|	NODE_104_length_13246_cov_12.3809_ID_207	1	966970	5007	971976	94.49
gi|184156320|ref|NC_010611.1|	NODE_232_length_3044_cov_8.23792_ID_463	348	972002	3043	974696	95.03
gi|184156320|ref|NC_010611.1|	NODE_134_length_9492_cov_11.073_ID_267	1	974509	7178	981685	95.33
gi|184156320|ref|NC_010611.1|	NODE_142_length_9007_cov_13.4419_ID_283	1	989901	9007	998907	98.38
gi|184156320|ref|NC_010611.1|	NODE_9_length_47612_cov_12.1197_ID_17	1	998813	9811	1008623	100.00
gi|184156320|ref|NC_010611.1|	NODE_16_length_42389_cov_11.8433_ID_31	414	1036965	6195	1042744	97.75
gi|184156320|ref|NC_010611.1|	NODE_43_length_26671_cov_11.9913_ID_85	1	1078895	26671	1105567	98.33
gi|184156320|ref|NC_010611.1|	NODE_135_length_9426_cov_14.0696_ID_269	1	1105754	3741	1109461	97.03
gi|184156320|ref|NC_010611.1|	NODE_74_length_18703_cov_11.3637_ID_147	16368	1117147	14897	1118617	96.26
gi|184156320|ref|NC_010611.1|	NODE_56_length_22341_cov_12.856_ID_111	1	1131196	5360	1136556	95.08
gi|184156320|ref|NC_010611.1|	NODE_165_length_7030_cov_11.6284_ID_329	993	1155081	7030	1161117	96.27
gi|184156320|ref|NC_010611.1|	NODE_256_length_1940_cov_8.29233_ID_511	1940	1161012	1	1162951	99.85
gi|184156320|ref|NC_010611.1|	NODE_284_length_1261_cov_10.7319_ID_567	1	1163999	1261	1165257	97.78
gi|184156320|ref|NC_010611.1|	NODE_278_length_1376_cov_10.3779_ID_555	249	1164130	1376	1165257	97.78
gi|184156320|ref|NC_010611.1|	NODE_300_length_1021_cov_11.5548_ID_599	1021	1165393	1	1166413	100.00
gi|184156320|ref|NC_010611.1|	NODE_96_length_14737_cov_12.5161_ID_191	1	1166301	14737	1181036	96.56
gi|184156320|ref|NC_010611.1|	NODE_107_length_12609_cov_11.1017_ID_213	1	1180867	12609	1193464	98.25
gi|184156320|ref|NC_010611.1|	NODE_245_length_2385_cov_9.95306_ID_489	1	1193440	1368	1194807	99.27
gi|184156320|ref|NC_010611.1|	NODE_57_length_22130_cov_11.219_ID_113	16847	1194864	7436	1204276	97.94
gi|184156320|ref|NC_010611.1|	NODE_147_length_8517_cov_14.636_ID_293	7102	1211402	6012	1212492	94.04
gi|184156320|ref|NC_010611.1|	NODE_206_length_4259_cov_14.8253_ID_411	3808	1214921	1116	1217613	96.10
gi|184156320|ref|NC_010611.1|	NODE_108_length_12537_cov_12.1969_ID_215	3378	1222593	12537	1231750	97.49
gi|184156320|ref|NC_010611.1|	NODE_225_length_3333_cov_9.57268_ID_449	3333	1231691	1	1235021	95.11
gi|184156320|ref|NC_010611.1|	NODE_271_length_1574_cov_8.99516_ID_541	1	1235099	1574	1236672	96.38
gi|184156320|ref|NC_010611.1|	NODE_52_length_23311_cov_12.3531_ID_103	22396	1236799	20741	1238456	93.12
gi|184156320|ref|NC_010611.1|	NODE_85_length_16143_cov_11.6373_ID_169	2697	1239279	2	1241971	96.96
gi|184156320|ref|NC_010611.1|	NODE_94_length_14892_cov_12.5044_ID_187	14892	1241887	64	1256713	98.51
gi|184156320|ref|NC_010611.1|	NODE_37_length_27350_cov_12.1395_ID_73	1277	1256708	27350	1282787	98.44
gi|184156320|ref|NC_010611.1|	NODE_303_length_1011_cov_15.5079_ID_605	1	1282956	1011	1283967	97.23
gi|184156320|ref|NC_010611.1|	NODE_69_length_19662_cov_11.9777_ID_137	1	1282956	1079	1284035	96.76
gi|184156320|ref|NC_010611.1|	NODE_127_length_10397_cov_11.4656_ID_253	1	1284061	10397	1294456	97.29
gi|184156320|ref|NC_010611.1|	NODE_11_length_45562_cov_12.175_ID_21	23596	1291582	22429	1292749	87.50
gi|184156320|ref|NC_010611.1|	NODE_216_length_3862_cov_11.9108_ID_431	3824	1294427	1	1298250	95.79
gi|184156320|ref|NC_010611.1|	NODE_111_length_12410_cov_11.9252_ID_221	12410	1298072	1	1310477	97.96
gi|184156320|ref|NC_010611.1|	NODE_252_length_2071_cov_11.4475_ID_503	2	1311270	1947	1313215	98.30
gi|184156320|ref|NC_010611.1|	NODE_267_length_1690_cov_10.769_ID_533	1	1314559	1690	1316246	98.40
gi|184156320|ref|NC_010611.1|	NODE_192_length_5224_cov_11.3182_ID_383	233	1317331	3801	1320901	95.13
gi|184156320|ref|NC_010611.1|	NODE_54_length_22960_cov_12.054_ID_107	2195	1323500	20463	1341769	98.65
gi|184156320|ref|NC_010611.1|	NODE_139_length_9142_cov_10.8997_ID_277	1294	1343741	1	1345033	97.45
gi|184156320|ref|NC_010611.1|	NODE_182_length_5805_cov_12.8313_ID_363	5805	1345578	1	1351381	97.98
gi|184156320|ref|NC_010611.1|	NODE_215_length_3914_cov_10.8387_ID_429	3914	1351334	1	1355249	97.55
gi|184156320|ref|NC_010611.1|	NODE_241_length_2770_cov_9.19675_ID_481	1651	1357295	1	1358942	96.13
gi|184156320|ref|NC_010611.1|	NODE_123_length_10730_cov_11.13_ID_245	128	1367317	10730	1377915	95.87
gi|184156320|ref|NC_010611.1|	NODE_149_length_8503_cov_9.26683_ID_297	964	1379983	2013	1381032	87.86
gi|184156320|ref|NC_010611.1|	NODE_91_length_15131_cov_11.6951_ID_181	14957	1381113	6747	1389319	96.09
gi|184156320|ref|NC_010611.1|	NODE_168_length_6733_cov_9.77127_ID_335	977	1397848	6733	1403604	98.96
gi|184156320|ref|NC_010611.1|	NODE_92_length_15005_cov_13.0727_ID_183	15005	1403538	1	1418559	98.99
gi|184156320|ref|NC_010611.1|	NODE_175_length_6409_cov_12.1784_ID_349	1	1418447	6409	1424854	98.75
gi|184156320|ref|NC_010611.1|	NODE_32_length_30766_cov_12.0919_ID_63	30766	1425434	637	1455558	97.06
gi|184156320|ref|NC_010611.1|	NODE_1_length_75149_cov_12.0786_ID_1	5334	1458790	4224	1459906	86.26
gi|184156320|ref|NC_010611.1|	NODE_6_length_52777_cov_12.0062_ID_11	4238	1458792	52777	1507320	96.49
gi|184156320|ref|NC_010611.1|	NODE_36_length_27805_cov_11.9548_ID_71	1912	1458795	3009	1459896	86.01
gi|184156320|ref|NC_010611.1|	NODE_98_length_14481_cov_12.2963_ID_195	1	1507223	14481	1521704	97.16
gi|184156320|ref|NC_010611.1|	NODE_156_length_7887_cov_12.276_ID_311	7887	1521659	1	1529546	97.62
gi|184156320|ref|NC_010611.1|	NODE_269_length_1635_cov_10.2533_ID_537	1635	1530455	1	1532089	99.27
gi|184156320|ref|NC_010611.1|	NODE_179_length_5995_cov_9.8468_ID_357	1	1532047	5906	1537956	98.51
gi|184156320|ref|NC_010611.1|	NODE_12_length_45421_cov_11.8287_ID_23	28	1538899	14051	1552925	95.60
gi|184156320|ref|NC_010611.1|	NODE_285_length_1239_cov_7.92536_ID_569	128	1582692	1239	1583803	98.38
gi|184156320|ref|NC_010611.1|	NODE_221_length_3562_cov_11.4317_ID_441	1	1583734	3562	1587298	95.79
gi|184156320|ref|NC_010611.1|	NODE_124_length_10615_cov_13.1629_ID_247	10615	1606932	2	1617556	98.78
gi|184156320|ref|NC_010611.1|	NODE_34_length_30547_cov_12.1493_ID_67	1	1617486	30547	1648030	98.23
gi|184156320|ref|NC_010611.1|	NODE_247_length_2367_cov_10.3853_ID_493	2367	1647922	1	1650287	99.11
gi|184156320|ref|NC_010611.1|	NODE_282_length_1301_cov_9.45571_ID_563	1301	1651017	1	1652316	98.39
gi|184156320|ref|NC_010611.1|	NODE_295_length_1067_cov_5.14574_ID_589	1	1652206	1067	1653272	98.97
gi|184156320|ref|NC_010611.1|	NODE_176_length_6359_cov_9.43662_ID_351	6356	1653894	1	1660250	98.87
gi|184156320|ref|NC_010611.1|	NODE_194_length_5143_cov_13.2935_ID_387	5143	1660378	128	1665393	99.08
gi|184156320|ref|NC_010611.1|	NODE_49_length_23802_cov_11.9409_ID_97	23802	1666426	1	1690231	98.72
gi|184156320|ref|NC_010611.1|	NODE_177_length_6084_cov_11.5761_ID_353	6084	1690188	128	1696142	98.77
gi|184156320|ref|NC_010611.1|	NODE_255_length_2003_cov_8.89925_ID_509	127	1696139	2003	1698016	99.25
gi|184156320|ref|NC_010611.1|	NODE_30_length_33226_cov_12.1406_ID_59	33226	1698493	1	1731714	98.79
gi|184156320|ref|NC_010611.1|	NODE_110_length_12460_cov_11.4878_ID_219	12460	1731621	5717	1738365	98.96
gi|184156320|ref|NC_010611.1|	NODE_234_length_3030_cov_11.0658_ID_467	1	1744278	2903	1747181	98.55
gi|184156320|ref|NC_010611.1|	NODE_44_length_26520_cov_12.5054_ID_87	126	1747173	26520	1773553	98.67
gi|184156320|ref|NC_010611.1|	NODE_126_length_10499_cov_11.4838_ID_251	10499	1773464	1	1783963	98.95
gi|184156320|ref|NC_010611.1|	NODE_102_length_13381_cov_11.6529_ID_203	60	1783861	13381	1797181	98.97
gi|184156320|ref|NC_010611.1|	NODE_251_length_2088_cov_9.73075_ID_501	2088	1797137	4	1799221	98.23
gi|184156320|ref|NC_010611.1|	NODE_78_length_17479_cov_10.8069_ID_155	1	1799137	17479	1816617	97.88
gi|184156320|ref|NC_010611.1|	NODE_132_length_9590_cov_12.106_ID_263	2	1816758	5872	1822627	98.19
gi|184156320|ref|NC_010611.1|	NODE_262_length_1773_cov_7.42102_ID_523	1773	1826653	1	1828428	98.37
gi|184156320|ref|NC_010611.1|	NODE_171_length_6548_cov_11.1112_ID_341	1	1828376	6548	1834923	98.14
gi|184156320|ref|NC_010611.1|	NODE_272_length_1534_cov_9.62971_ID_543	1	1834818	1534	1836353	97.46
gi|184156320|ref|NC_010611.1|	NODE_22_length_39189_cov_11.977_ID_43	1	1836258	39189	1875541	96.93
gi|184156320|ref|NC_010611.1|	NODE_202_length_4616_cov_12.2196_ID_403	4616	1875491	1	1880102	97.23
gi|184156320|ref|NC_010611.1|	NODE_231_length_3179_cov_8.33552_ID_461	3179	1879994	1	1883169	98.40
gi|184156320|ref|NC_010611.1|	NODE_178_length_6049_cov_12.5108_ID_355	1	1883058	5474	1888529	98.34
gi|184156320|ref|NC_010611.1|	NODE_207_length_4238_cov_11.4807_ID_413	2775	1889212	1	1891986	95.50
gi|184156320|ref|NC_010611.1|	NODE_173_length_6512_cov_12.2573_ID_345	1	1891903	6512	1898416	96.22
gi|184156320|ref|NC_010611.1|	NODE_121_length_10841_cov_11.2323_ID_241	10841	1898311	1	1909130	95.86
gi|184156320|ref|NC_010611.1|	NODE_122_length_10809_cov_11.2148_ID_243	10809	1909102	1	1919911	97.54
gi|184156320|ref|NC_010611.1|	NODE_95_length_14747_cov_11.7388_ID_189	1	1920004	2741	1922746	98.10
gi|184156320|ref|NC_010611.1|	NODE_27_length_34762_cov_12.0865_ID_53	34636	1936329	16597	1954357	96.69
gi|184156320|ref|NC_010611.1|	NODE_109_length_12489_cov_11.927_ID_217	357	1963751	12489	1975883	95.82
gi|184156320|ref|NC_010611.1|	NODE_65_length_20103_cov_12.3761_ID_129	1	1975880	2640	1978501	88.65
gi|184156320|ref|NC_010611.1|	NODE_198_length_4874_cov_10.6139_ID_395	4874	2003914	1	2008786	96.92
gi|184156320|ref|NC_010611.1|	NODE_186_length_5572_cov_10.7949_ID_371	2739	2007077	4338	2008677	92.63
gi|184156320|ref|NC_010611.1|	NODE_152_length_8327_cov_12.3777_ID_303	8327	2008713	4484	2012555	97.35
gi|184156320|ref|NC_010611.1|	NODE_208_length_4237_cov_10.053_ID_415	4237	2016676	1	2020911	97.76
gi|184156320|ref|NC_010611.1|	NODE_259_length_1864_cov_14.5394_ID_517	1	2020802	1863	2022664	99.52
gi|184156320|ref|NC_010611.1|	NODE_133_length_9506_cov_11.4735_ID_265	1	2022576	9206	2031789	97.24
gi|184156320|ref|NC_010611.1|	NODE_249_length_2183_cov_8.34047_ID_497	866	2041395	2183	2042707	95.23
gi|184156320|ref|NC_010611.1|	NODE_265_length_1736_cov_13.3424_ID_529	1	2042666	1736	2044401	98.21
gi|184156320|ref|NC_010611.1|	NODE_84_length_16388_cov_11.7751_ID_167	16388	2044363	4418	2056324	97.22
gi|184156320|ref|NC_010611.1|	NODE_164_length_7147_cov_11.2282_ID_327	1	2084614	7147	2091760	98.06
gi|184156320|ref|NC_010611.1|	NODE_286_length_1217_cov_15.111_ID_571	1217	2138266	128	2139354	97.52
gi|184156320|ref|NC_010611.1|	NODE_10_length_46108_cov_11.5448_ID_19	45869	2139346	9256	2175959	97.91
gi|184156320|ref|NC_010611.1|	NODE_99_length_14393_cov_10.7385_ID_197	14393	2186905	1	2201303	98.45
gi|184156320|ref|NC_010611.1|	NODE_270_length_1577_cov_9.09724_ID_539	1	2202177	1577	2203752	98.35
gi|184156320|ref|NC_010611.1|	NODE_151_length_8342_cov_12.4736_ID_301	8342	2203641	1	2211980	98.33
gi|184156320|ref|NC_010611.1|	NODE_203_length_4500_cov_10.6385_ID_405	4500	2212264	3048	2213727	98.09
gi|184156320|ref|NC_010611.1|	NODE_23_length_36298_cov_12.138_ID_45	36298	2217785	1	2254072	98.70
gi|184156320|ref|NC_010611.1|	NODE_25_length_35750_cov_12.2856_ID_49	35750	2253990	12978	2276758	98.18
gi|184156320|ref|NC_010611.1|	NODE_73_length_18771_cov_12.0317_ID_145	18771	2371502	90	2390157	97.91
gi|184156320|ref|NC_010611.1|	NODE_217_length_3816_cov_10.1827_ID_433	1	2390121	3816	2393940	98.56
gi|184156320|ref|NC_010611.1|	NODE_187_length_5401_cov_10.1223_ID_373	5401	2394373	1	2399770	98.54
gi|184156320|ref|NC_010611.1|	NODE_228_length_3282_cov_11.6231_ID_455	1	2399676	3282	2402956	97.93
gi|184156320|ref|NC_010611.1|	NODE_143_length_8950_cov_11.8877_ID_285	8950	2411410	5166	2415193	98.31
gi|184156320|ref|NC_010611.1|	NODE_61_length_21309_cov_12.8867_ID_121	258	2415256	5683	2420677	96.50
gi|184156320|ref|NC_010611.1|	NODE_257_length_1911_cov_7.38117_ID_513	1911	2436992	1	2438902	98.06
gi|184156320|ref|NC_010611.1|	NODE_180_length_5921_cov_13.0478_ID_359	5900	2439525	1	2445424	97.63
gi|184156320|ref|NC_010611.1|	NODE_201_length_4687_cov_9.83904_ID_401	1	2445260	4687	2449941	98.17
gi|184156320|ref|NC_010611.1|	NODE_148_length_8514_cov_12.3895_ID_295	1	2449859	8514	2458372	99.04
gi|184156320|ref|NC_010611.1|	NODE_40_length_26865_cov_12.1014_ID_79	1	2458221	26865	2485084	97.05
gi|184156320|ref|NC_010611.1|	NODE_90_length_15368_cov_12.1461_ID_179	1	2485027	15360	2500376	98.29
gi|184156320|ref|NC_010611.1|	NODE_33_length_30690_cov_12.8508_ID_65	30690	2500591	1	2531283	99.33
gi|184156320|ref|NC_010611.1|	NODE_244_length_2493_cov_8.55621_ID_487	2493	2531200	1	2533694	98.88
gi|184156320|ref|NC_010611.1|	NODE_60_length_21431_cov_11.4025_ID_119	21431	2533581	15384	2539627	98.51
gi|184156320|ref|NC_010611.1|	NODE_297_length_1055_cov_8.67026_ID_593	1	2557434	1015	2558447	98.33
gi|184156320|ref|NC_010611.1|	NODE_218_length_3766_cov_12.0294_ID_435	1	2560985	3766	2564742	98.70
gi|184156320|ref|NC_010611.1|	NODE_281_length_1305_cov_11.1027_ID_561	1	2564663	1305	2565967	98.01
gi|184156320|ref|NC_010611.1|	NODE_273_length_1526_cov_9.8163_ID_545	129	2565922	1526	2567322	97.86
gi|184156320|ref|NC_010611.1|	NODE_292_length_1095_cov_11.7944_ID_583	1095	2568291	1	2569385	98.90
gi|184156320|ref|NC_010611.1|	NODE_220_length_3679_cov_12.1129_ID_439	1	2569276	3679	2572954	98.12
gi|184156320|ref|NC_010611.1|	NODE_158_length_7644_cov_10.9214_ID_315	1	2573474	7644	2581117	95.95
gi|184156320|ref|NC_010611.1|	NODE_13_length_44958_cov_12.7725_ID_25	44958	2581007	22133	2603835	99.00
gi|184156320|ref|NC_010611.1|	NODE_31_length_33118_cov_12.4008_ID_61	32991	2626346	11034	2648300	97.58
gi|184156320|ref|NC_010611.1|	NODE_68_length_19886_cov_11.9152_ID_135	19886	2660140	14333	2665692	99.03
gi|184156320|ref|NC_010611.1|	NODE_26_length_34994_cov_12.1258_ID_51	1	2679832	34814	2714645	97.76
gi|184156320|ref|NC_010611.1|	NODE_140_length_9104_cov_12.8014_ID_279	128	2715780	9104	2724752	97.75
gi|184156320|ref|NC_010611.1|	NODE_51_length_23764_cov_12.1446_ID_101	23764	2724679	10645	2737801	97.60
gi|184156320|ref|NC_010611.1|	NODE_58_length_21913_cov_12.5655_ID_115	1	2821447	21913	2843356	98.43
gi|184156320|ref|NC_010611.1|	NODE_115_length_11770_cov_12.4266_ID_229	1	2843259	11770	2855024	98.58
gi|184156320|ref|NC_010611.1|	NODE_240_length_2800_cov_10.9083_ID_479	128	2855287	2800	2857959	98.99
gi|184156320|ref|NC_010611.1|	NODE_77_length_17625_cov_11.296_ID_153	1	2857882	17625	2875504	99.09
gi|184156320|ref|NC_010611.1|	NODE_279_length_1340_cov_7.08079_ID_557	1	2875405	1337	2876741	98.28
gi|184156320|ref|NC_010611.1|	NODE_131_length_9611_cov_14.5637_ID_261	1	2876582	2028	2878609	99.11
gi|184156320|ref|NC_010611.1|	NODE_195_length_5085_cov_12.2985_ID_389	5085	2939987	4	2945068	99.09
gi|184156320|ref|NC_010611.1|	NODE_229_length_3219_cov_10.9722_ID_457	3219	2945091	1	2948309	99.16
gi|184156320|ref|NC_010611.1|	NODE_239_length_2837_cov_10.8705_ID_477	1	2948383	2837	2951219	98.84
gi|184156320|ref|NC_010611.1|	NODE_97_length_14702_cov_12.9741_ID_193	14702	2951128	1	2965829	98.99
gi|184156320|ref|NC_010611.1|	NODE_169_length_6632_cov_11.6847_ID_337	1	2965728	6632	2972359	99.11
gi|184156320|ref|NC_010611.1|	NODE_100_length_13708_cov_12.3033_ID_199	13708	2972290	128	2985873	99.07
gi|184156320|ref|NC_010611.1|	NODE_246_length_2382_cov_12.1659_ID_491	2255	2985865	1	2988120	98.36
gi|184156320|ref|NC_010611.1|	NODE_119_length_11096_cov_11.1813_ID_237	1	2988091	10817	2998852	97.90
gi|184156320|ref|NC_010611.1|	NODE_112_length_12369_cov_11.3233_ID_223	1932	3000793	3048	3001909	79.95
gi|184156320|ref|NC_010611.1|	NODE_161_length_7429_cov_11.0455_ID_321	1	3011000	7429	3018428	98.87
gi|184156320|ref|NC_010611.1|	NODE_145_length_8713_cov_12.8704_ID_289	1	3018531	8713	3027243	98.61
gi|184156320|ref|NC_010611.1|	NODE_197_length_4907_cov_15.2105_ID_393	612	3055648	4780	3059814	97.46
gi|184156320|ref|NC_010611.1|	NODE_42_length_26695_cov_12.3894_ID_83	26569	3059811	1243	3085144	98.66
gi|184156320|ref|NC_010611.1|	NODE_39_length_26917_cov_11.6195_ID_77	26917	3086034	1	3112933	98.93
gi|184156320|ref|NC_010611.1|	NODE_227_length_3292_cov_8.55608_ID_453	1	3112787	3165	3115951	98.52
gi|184156320|ref|NC_010611.1|	NODE_181_length_5900_cov_17.4836_ID_361	128	3115949	1390	3117211	98.97
gi|184156320|ref|NC_010611.1|	NODE_301_length_1021_cov_45.1924_ID_601	1	3124058	1021	3125080	95.31
gi|184156320|ref|NC_010611.1|	NODE_293_length_1094_cov_57.7725_ID_585	1094	3124330	32	3125395	95.40
gi|184156320|ref|NC_010611.1|	NODE_193_length_5169_cov_33.0333_ID_385	4831	3125757	3580	3127002	88.54
gi|184156320|ref|NC_010611.1|	NODE_170_length_6596_cov_10.9644_ID_339	6596	3128801	1348	3134049	98.84
gi|184156320|ref|NC_010611.1|	NODE_113_length_12180_cov_13.5635_ID_225	11981	3134157	1	3146137	99.32
gi|184156320|ref|NC_010611.1|	NODE_14_length_42778_cov_11.9732_ID_27	42778	3146384	39514	3149649	99.11
gi|184156320|ref|NC_010611.1|	NODE_250_length_2135_cov_9.71564_ID_499	2135	3192726	1	3194872	90.50
gi|184156320|ref|NC_010611.1|	NODE_64_length_20379_cov_13.2071_ID_127	20379	3194759	11257	3203882	98.92
gi|184156320|ref|NC_010611.1|	NODE_184_length_5636_cov_10.0722_ID_367	323	3203860	5636	3209171	98.85
gi|184156320|ref|NC_010611.1|	NODE_226_length_3328_cov_10.3739_ID_451	3328	3209012	55	3212285	98.08
gi|184156320|ref|NC_010611.1|	NODE_87_length_15786_cov_12.444_ID_173	15037	3213277	2660	3225654	98.64
gi|184156320|ref|NC_010611.1|	NODE_45_length_25399_cov_11.9179_ID_89	21215	3231649	6879	3245978	98.36
gi|184156320|ref|NC_010611.1|	NODE_144_length_8943_cov_12.5457_ID_287	141	3249666	8943	3258468	98.75
gi|184156320|ref|NC_010611.1|	NODE_160_length_7492_cov_12.7669_ID_319	7492	3258400	1	3265892	98.69
gi|184156320|ref|NC_010611.1|	NODE_196_length_4990_cov_10.5758_ID_391	1	3265935	4863	3270796	98.50
gi|184156320|ref|NC_010611.1|	NODE_75_length_18696_cov_12.8692_ID_149	18572	3270786	1	3289365	98.55
gi|184156320|ref|NC_010611.1|	NODE_114_length_12160_cov_12.6667_ID_227	12160	3289263	5610	3295811	98.99
gi|184156320|ref|NC_010611.1|	NODE_2_length_72682_cov_12.4045_ID_3	72682	3301638	51114	3323162	98.13
gi|184156320|ref|NC_010611.1|	NODE_288_length_1190_cov_10.7959_ID_575	1	3380092	1190	3381281	99.41
