reference	query	refStart	queryStart	refEnd	queryEnd	identity
gi|184156320|ref|NC_010611.1|	NODE_55_length_26428_cov_24.4042_ID_109	1	1321326	20882	1342207	100.00
gi|184156320|ref|NC_010611.1|	NODE_106_length_9585_cov_17.5818_ID_211	9585	1349183	1	1358767	99.97
gi|184156320|ref|NC_010611.1|	NODE_103_length_10002_cov_24.4905_ID_205	1	1358707	10002	1368708	100.00
gi|184156320|ref|NC_010611.1|	NODE_95_length_10969_cov_24.9927_ID_189	10969	1368597	1	1379563	99.98
gi|184156320|ref|NC_010611.1|	NODE_77_length_17420_cov_21.712_ID_153	17420	1379452	1	1396872	99.99
gi|184156320|ref|NC_010611.1|	NODE_102_length_10302_cov_17.1267_ID_203	3584	1379983	4633	1381033	88.05
gi|184156320|ref|NC_010611.1|	NODE_84_length_14164_cov_24.4251_ID_167	1	1396859	14164	1411022	99.98
gi|184156320|ref|NC_010611.1|	NODE_88_length_13270_cov_23.8875_ID_175	1	1410969	13270	1424235	99.98
gi|184156320|ref|NC_010611.1|	NODE_181_length_2015_cov_11.822_ID_361	1890	1425687	1	1427576	100.00
gi|184156320|ref|NC_010611.1|	NODE_47_length_29064_cov_26.2387_ID_93	1	1427477	29062	1456535	99.96
gi|184156320|ref|NC_010611.1|	NODE_126_length_5996_cov_18.0138_ID_251	5541	1458377	1	1463916	99.91
gi|184156320|ref|NC_010611.1|	NODE_97_length_10736_cov_18.9166_ID_193	9880	1458790	8768	1459909	85.37
gi|184156320|ref|NC_010611.1|	NODE_21_length_51135_cov_26.5702_ID_41	51135	1463830	1	1514964	99.98
gi|184156320|ref|NC_010611.1|	NODE_83_length_14795_cov_25.57_ID_165	14795	1514861	1	1529654	99.99
gi|184156320|ref|NC_010611.1|	NODE_118_length_7558_cov_18.4243_ID_235	1	1530257	7536	1537791	99.80
gi|184156320|ref|NC_010611.1|	NODE_9_length_68356_cov_24.4485_ID_17	497	1538715	51676	1589890	99.91
gi|184156320|ref|NC_010611.1|	NODE_60_length_22815_cov_26.817_ID_119	1	1606656	22815	1629471	99.99
gi|184156320|ref|NC_010611.1|	NODE_87_length_13432_cov_23.9938_ID_173	13432	1629374	1	1642806	99.98
gi|184156320|ref|NC_010611.1|	NODE_116_length_8090_cov_20.518_ID_231	8090	1642748	1	1650837	99.98
gi|184156320|ref|NC_010611.1|	NODE_166_length_2664_cov_11.7998_ID_331	2664	1650725	1	1653388	100.00
gi|184156320|ref|NC_010611.1|	NODE_123_length_6706_cov_16.1383_ID_245	1	1653533	6706	1660238	100.00
gi|184156320|ref|NC_010611.1|	NODE_131_length_5648_cov_23.0926_ID_261	1	1660148	5648	1665795	100.00
gi|184156320|ref|NC_010611.1|	NODE_39_length_32073_cov_23.8221_ID_77	1	1665882	31943	1697822	99.97
gi|184156320|ref|NC_010611.1|	NODE_36_length_33309_cov_25.4607_ID_71	1	1698393	33309	1731699	99.98
gi|184156320|ref|NC_010611.1|	NODE_147_length_4281_cov_20.629_ID_293	4281	1731619	1	1735899	99.98
gi|184156320|ref|NC_010611.1|	NODE_114_length_8564_cov_23.4481_ID_227	8455	1735919	1	1744374	99.98
gi|184156320|ref|NC_010611.1|	NODE_29_length_40119_cov_23.2182_ID_57	40119	1744459	1	1784578	99.97
gi|184156320|ref|NC_010611.1|	NODE_23_length_50590_cov_22.662_ID_45	50590	1784500	12466	1822627	99.99
gi|184156320|ref|NC_010611.1|	NODE_24_length_44631_cov_24.9448_ID_47	44631	1835055	123	1879562	99.99
gi|184156320|ref|NC_010611.1|	NODE_109_length_9369_cov_18.7581_ID_217	9369	1879620	1	1888988	99.97
gi|184156320|ref|NC_010611.1|	NODE_161_length_3078_cov_24.1596_ID_321	3078	1888887	128	1891835	99.93
gi|184156320|ref|NC_010611.1|	NODE_65_length_20068_cov_23.6077_ID_129	9	1891827	20068	1911887	99.98
gi|184156320|ref|NC_010611.1|	NODE_115_length_8126_cov_22.0883_ID_229	1	1911791	8126	1919916	100.00
gi|184156320|ref|NC_010611.1|	NODE_152_length_3912_cov_16.255_ID_303	1	1919881	3912	1923792	100.00
gi|184156320|ref|NC_010611.1|	NODE_96_length_10775_cov_26.5934_ID_191	1	1923790	10648	1934437	99.99
gi|184156320|ref|NC_010611.1|	NODE_196_length_1251_cov_14.2811_ID_391	128	1934429	1251	1935552	100.00
gi|184156320|ref|NC_010611.1|	NODE_138_length_5116_cov_24.6999_ID_275	1	1936162	5116	1941276	99.96
gi|184156320|ref|NC_010611.1|	NODE_71_length_18489_cov_26.0339_ID_141	1	1941189	18489	1959664	99.91
gi|184156320|ref|NC_010611.1|	NODE_154_length_3531_cov_16.3837_ID_307	1	1959633	3531	1963163	99.97
gi|184156320|ref|NC_010611.1|	NODE_89_length_12803_cov_23.0346_ID_177	12803	1963051	1	1975854	99.99
gi|184156320|ref|NC_010611.1|	NODE_167_length_2618_cov_25.4432_ID_333	1	1976058	2618	1978675	100.00
gi|184156320|ref|NC_010611.1|	NODE_165_length_2884_cov_13.5517_ID_329	1	1979264	2884	1982147	100.00
gi|184156320|ref|NC_010611.1|	NODE_188_length_1488_cov_10.0948_ID_375	1	1982054	1488	1983540	99.93
gi|184156320|ref|NC_010611.1|	NODE_120_length_7123_cov_24.6941_ID_239	7123	1983479	1	1990600	99.96
gi|184156320|ref|NC_010611.1|	NODE_155_length_3401_cov_28.7263_ID_309	3277	1990597	128	1993746	100.00
gi|184156320|ref|NC_010611.1|	NODE_100_length_10410_cov_24.1612_ID_199	128	1993742	10410	2004024	100.00
gi|184156320|ref|NC_010611.1|	NODE_156_length_3390_cov_24.7928_ID_311	3390	2003832	1	2007221	99.97
gi|184156320|ref|NC_010611.1|	NODE_46_length_29187_cov_22.6579_ID_91	1	2007510	6049	2013557	98.86
gi|184156320|ref|NC_010611.1|	NODE_94_length_11085_cov_22.8189_ID_187	11085	2007510	9920	2008676	94.26
gi|184156320|ref|NC_010611.1|	NODE_132_length_5632_cov_20.9722_ID_263	5632	2036082	1	2041713	99.91
gi|184156320|ref|NC_010611.1|	NODE_164_length_2889_cov_18.765_ID_327	1	2041461	2889	2044349	99.90
gi|184156320|ref|NC_010611.1|	NODE_72_length_18436_cov_21.6018_ID_143	1	2044180	18436	2062632	99.88
gi|184156320|ref|NC_010611.1|	NODE_117_length_8013_cov_25.123_ID_233	1	2062561	8013	2070572	99.98
gi|184156320|ref|NC_010611.1|	NODE_41_length_31418_cov_26.0321_ID_81	1	2081858	31418	2113275	99.91
gi|184156320|ref|NC_010611.1|	NODE_48_length_28551_cov_24.8215_ID_95	28551	2147532	130	2175954	99.98
gi|184156320|ref|NC_010611.1|	NODE_90_length_11993_cov_23.4505_ID_179	1	2177337	11993	2189326	99.96
gi|184156320|ref|NC_010611.1|	NODE_176_length_2209_cov_19.452_ID_351	80	2189275	2209	2191404	99.95
gi|184156320|ref|NC_010611.1|	NODE_99_length_10494_cov_22.1203_ID_197	10494	2191380	1	2201876	99.96
gi|184156320|ref|NC_010611.1|	NODE_101_length_10349_cov_22.3308_ID_201	1	2201966	10349	2212312	99.98
gi|184156320|ref|NC_010611.1|	NODE_54_length_26727_cov_23.1027_ID_107	26727	2212524	25523	2213727	99.92
gi|184156320|ref|NC_010611.1|	NODE_30_length_39295_cov_24.786_ID_59	39168	2240204	2260	2277121	99.88
gi|184156320|ref|NC_010611.1|	NODE_149_length_4193_cov_19.1825_ID_297	1786	2282924	1	2284709	92.89
gi|184156320|ref|NC_010611.1|	NODE_17_length_56216_cov_24.5747_ID_33	1	2284522	1050	2285568	90.38
gi|184156320|ref|NC_010611.1|	NODE_75_length_17688_cov_21.45_ID_149	17688	2342796	13163	2347321	97.00
gi|184156320|ref|NC_010611.1|	NODE_45_length_29275_cov_25.1936_ID_89	1	2361105	13931	2375035	99.99
gi|184156320|ref|NC_010611.1|	NODE_143_length_4587_cov_18.6643_ID_285	1	2390083	4587	2394670	99.98
gi|184156320|ref|NC_010611.1|	NODE_159_length_3207_cov_18.8727_ID_317	3207	2394564	1	2397770	99.97
gi|184156320|ref|NC_010611.1|	NODE_145_length_4562_cov_23.1204_ID_289	1	2397885	4435	2402319	100.00
gi|184156320|ref|NC_010611.1|	NODE_5_length_86729_cov_24.2726_ID_9	128	2413846	86729	2500439	99.98
gi|184156320|ref|NC_010611.1|	NODE_78_length_17399_cov_29.6487_ID_155	17399	2500546	1	2517945	99.99
gi|184156320|ref|NC_010611.1|	NODE_86_length_13502_cov_23.6201_ID_171	13502	2517846	1	2531349	99.97
gi|184156320|ref|NC_010611.1|	NODE_177_length_2194_cov_16.8757_ID_353	1	2531449	2194	2533642	99.95
gi|184156320|ref|NC_010611.1|	NODE_173_length_2269_cov_22.4426_ID_345	2269	2533607	126	2535750	100.00
gi|184156320|ref|NC_010611.1|	NODE_82_length_15264_cov_24.776_ID_163	10731	2539679	15264	2544213	99.98
gi|184156320|ref|NC_010611.1|	NODE_142_length_4679_cov_19.3816_ID_283	4679	2544298	1	2548976	100.00
gi|184156320|ref|NC_010611.1|	NODE_183_length_1706_cov_14.7619_ID_365	1	2548925	1706	2550630	100.00
gi|184156320|ref|NC_010611.1|	NODE_113_length_8718_cov_20.1518_ID_225	1	2550533	7917	2558447	99.94
gi|184156320|ref|NC_010611.1|	NODE_146_length_4509_cov_19.3553_ID_291	4509	2560244	1	2564752	99.93
gi|184156320|ref|NC_010611.1|	NODE_7_length_76627_cov_23.298_ID_13	76627	2564653	127	2641152	99.98
gi|184156320|ref|NC_010611.1|	NODE_67_length_19114_cov_24.8595_ID_133	127	2641144	19114	2660131	99.99
gi|184156320|ref|NC_010611.1|	NODE_34_length_35935_cov_24.6802_ID_67	35935	2660036	4462	2691509	99.26
gi|184156320|ref|NC_010611.1|	NODE_68_length_18950_cov_26.4838_ID_135	1	2695877	18770	2714645	99.18
gi|184156320|ref|NC_010611.1|	NODE_49_length_28503_cov_23.6712_ID_97	127	2715780	28503	2744152	99.69
gi|184156320|ref|NC_010611.1|	NODE_15_length_58166_cov_23.8798_ID_29	58166	2754727	128	2812781	99.94
gi|184156320|ref|NC_010611.1|	NODE_13_length_63849_cov_23.4912_ID_25	63722	2812774	1	2876493	99.99
gi|184156320|ref|NC_010611.1|	NODE_2_length_121149_cov_24.7433_ID_3	121149	2876447	118987	2878609	100.00
gi|184156320|ref|NC_010611.1|	NODE_91_length_11290_cov_25.2716_ID_181	11030	2907682	7963	2910748	90.27
gi|184156320|ref|NC_010611.1|	NODE_178_length_2182_cov_11.9387_ID_355	1	3051423	2182	3053603	99.95
gi|184156320|ref|NC_010611.1|	NODE_137_length_5214_cov_27.0431_ID_273	5214	3054723	1	3059936	100.00
gi|184156320|ref|NC_010611.1|	NODE_57_length_26215_cov_24.4432_ID_113	26215	3060022	926	3085320	99.86
gi|184156320|ref|NC_010611.1|	NODE_31_length_38350_cov_27.4971_ID_61	38246	3086019	741	3123524	99.93
gi|184156320|ref|NC_010611.1|	NODE_182_length_1945_cov_159.83_ID_363	1945	3124541	726	3125762	99.26
gi|184156320|ref|NC_010611.1|	NODE_162_length_2939_cov_58.0928_ID_323	1923	3126843	1	3128758	97.82
gi|184156320|ref|NC_010611.1|	NODE_140_length_5104_cov_20.3134_ID_279	5104	3128708	1	3133811	100.00
gi|184156320|ref|NC_010611.1|	NODE_40_length_31795_cov_24.0695_ID_79	171	3194769	31675	3226274	99.99
gi|184156320|ref|NC_010611.1|	NODE_37_length_32919_cov_24.5336_ID_73	32792	3226266	13080	3245978	99.99
gi|184156320|ref|NC_010611.1|	NODE_81_length_15443_cov_24.1975_ID_161	1	3258373	15316	3273687	99.99
gi|184156320|ref|NC_010611.1|	NODE_3_length_110353_cov_26.1746_ID_5	110114	3273679	22528	3361267	99.99
gi|184156320|ref|NC_010611.1|	NODE_53_length_26816_cov_23.7077_ID_105	113	3393370	17698	3410954	99.99
gi|184156320|ref|NC_010611.1|	NODE_62_length_21998_cov_24.0739_ID_123	1	3426564	21998	3448554	99.95
gi|184156320|ref|NC_010611.1|	NODE_4_length_90390_cov_26.6759_ID_7	1	3448773	65223	3513959	99.85
gi|184156320|ref|NC_010611.1|	NODE_185_length_1657_cov_25.6588_ID_369	1	3539422	1657	3541078	100.00
gi|184156320|ref|NC_010611.1|	NODE_63_length_20714_cov_21.7799_ID_125	20714	3541320	1	3562033	99.98
gi|184156320|ref|NC_010611.1|	NODE_64_length_20223_cov_25.4771_ID_127	20223	3561920	1	3582173	99.13
gi|184156320|ref|NC_010611.1|	NODE_187_length_1536_cov_11.1632_ID_373	1536	3582071	1	3583610	98.05
gi|184156320|ref|NC_010611.1|	NODE_16_length_57668_cov_25.7989_ID_31	57668	3583518	18977	3622200	99.09
gi|184156320|ref|NC_010611.1|	NODE_52_length_27110_cov_24.5094_ID_103	1	3639407	11076	3650446	97.90
gi|184156320|ref|NC_010611.1|	NODE_20_length_51153_cov_24.1363_ID_39	1587	3669228	4178	3671820	95.15
gi|184156320|ref|NC_010611.1|	NODE_76_length_17642_cov_27.1369_ID_151	17472	3717642	1	3735114	98.84
gi|184156320|ref|NC_010611.1|	NODE_25_length_43896_cov_25.4504_ID_49	43896	3735181	5764	3773323	98.60
gi|184156320|ref|NC_010611.1|	NODE_69_length_18803_cov_24.1659_ID_137	2771	3782464	18803	3798495	97.67
gi|184156320|ref|NC_010611.1|	NODE_184_length_1682_cov_22.1608_ID_367	99	3799432	1562	3800894	94.55
gi|184156320|ref|NC_010611.1|	NODE_6_length_84474_cov_26.5971_ID_11	171	3800881	3480	3804192	95.72
