reference	query	refStart	queryStart	refEnd	queryEnd	identity
gi|184156320|ref|NC_010611.1|	NODE_63_length_20700_cov_21.3591_ID_125	1	610803	20657	631460	99.98
gi|184156320|ref|NC_010611.1|	NODE_52_length_26950_cov_22.2192_ID_103	1	631380	26950	658328	99.99
gi|184156320|ref|NC_010611.1|	NODE_67_length_17356_cov_21.013_ID_133	1	658207	17229	675436	99.99
gi|184156320|ref|NC_010611.1|	NODE_83_length_11463_cov_21.2342_ID_165	128	675428	11463	686759	99.95
gi|184156320|ref|NC_010611.1|	NODE_100_length_7951_cov_22.0838_ID_199	1	692379	7951	700327	99.97
gi|184156320|ref|NC_010611.1|	NODE_109_length_6005_cov_20.5762_ID_217	6005	700420	96	706331	99.90
gi|184156320|ref|NC_010611.1|	NODE_21_length_46675_cov_21.4405_ID_41	139	706269	46675	752738	99.85
gi|184156320|ref|NC_010611.1|	NODE_133_length_2545_cov_11.201_ID_265	1	752669	2545	755213	100.00
gi|184156320|ref|NC_010611.1|	NODE_105_length_6445_cov_20.7828_ID_209	1	755151	6445	761595	99.98
gi|184156320|ref|NC_010611.1|	NODE_119_length_4796_cov_17.7835_ID_237	4796	764294	1	769088	99.98
gi|184156320|ref|NC_010611.1|	NODE_17_length_58203_cov_21.5239_ID_33	1	768975	58203	827177	99.98
gi|184156320|ref|NC_010611.1|	NODE_123_length_3805_cov_19.0011_ID_245	3805	827073	1	830877	100.00
gi|184156320|ref|NC_010611.1|	NODE_9_length_82972_cov_21.747_ID_17	1	830776	48375	879149	99.99
gi|184156320|ref|NC_010611.1|	NODE_88_length_10248_cov_20.8914_ID_175	10248	914282	1	924529	100.00
gi|184156320|ref|NC_010611.1|	NODE_23_length_45800_cov_20.7807_ID_45	1	924581	35578	960157	99.88
gi|184156320|ref|NC_010611.1|	NODE_89_length_10119_cov_21.558_ID_177	9	966487	9994	976479	95.30
gi|184156320|ref|NC_010611.1|	NODE_6_length_96221_cov_21.8174_ID_11	1	976976	96094	1073062	99.44
gi|184156320|ref|NC_010611.1|	NODE_110_length_5934_cov_22.5829_ID_219	127	1073054	5934	1078861	100.00
gi|184156320|ref|NC_010611.1|	NODE_129_length_3252_cov_17.9597_ID_257	1	1078872	3252	1082123	99.94
gi|184156320|ref|NC_010611.1|	NODE_56_length_23697_cov_22.1589_ID_111	23697	1082014	1	1105710	99.97
gi|184156320|ref|NC_010611.1|	NODE_25_length_45237_cov_23.293_ID_49	1	1105843	4234	1110076	99.50
gi|184156320|ref|NC_010611.1|	NODE_34_length_38233_cov_21.6974_ID_67	5851	1117141	7328	1118617	93.71
gi|184156320|ref|NC_010611.1|	NODE_125_length_3351_cov_44.9774_ID_249	2374	1155085	1	1157458	98.74
gi|184156320|ref|NC_010611.1|	NODE_12_length_70744_cov_21.3807_ID_23	70744	1157332	67251	1160824	89.16
gi|184156320|ref|NC_010611.1|	NODE_20_length_47409_cov_20.7005_ID_39	47409	1157332	41039	1163702	99.97
gi|184156320|ref|NC_010611.1|	NODE_29_length_40881_cov_21.7881_ID_57	40576	1164130	39187	1165519	97.55
gi|184156320|ref|NC_010611.1|	NODE_111_length_5928_cov_18.3994_ID_221	128	1240303	5928	1246103	100.00
gi|184156320|ref|NC_010611.1|	NODE_71_length_16321_cov_23.7785_ID_141	16321	1246024	128	1262215	99.99
gi|184156320|ref|NC_010611.1|	NODE_62_length_20967_cov_22.2897_ID_123	123	1262207	20967	1283063	99.91
gi|184156320|ref|NC_010611.1|	NODE_50_length_27059_cov_20.3804_ID_99	27059	1283247	1	1310303	99.92
gi|184156320|ref|NC_010611.1|	NODE_7_length_94047_cov_22.1222_ID_13	59680	1291582	60847	1292749	87.16
gi|184156320|ref|NC_010611.1|	NODE_84_length_11159_cov_16.7805_ID_167	11159	1310210	1	1321368	99.99
gi|184156320|ref|NC_010611.1|	NODE_26_length_44753_cov_20.5384_ID_51	44753	1321275	23821	1342207	100.00
gi|184156320|ref|NC_010611.1|	NODE_81_length_11894_cov_19.2626_ID_161	11894	1367465	1	1379356	99.98
gi|184156320|ref|NC_010611.1|	NODE_68_length_17351_cov_19.672_ID_135	17351	1379325	1	1396676	99.98
gi|184156320|ref|NC_010611.1|	NODE_90_length_9942_cov_18.0776_ID_179	3584	1379983	4633	1381033	88.05
gi|184156320|ref|NC_010611.1|	NODE_47_length_28174_cov_20.9514_ID_93	28174	1396596	1	1424766	99.98
gi|184156320|ref|NC_010611.1|	NODE_137_length_2073_cov_11.1002_ID_273	1948	1425687	1	1427634	100.00
gi|184156320|ref|NC_010611.1|	NODE_45_length_28951_cov_21.3537_ID_89	1	1427519	28951	1456466	99.98
gi|184156320|ref|NC_010611.1|	NODE_143_length_1716_cov_9.06167_ID_285	1	1457361	1142	1458502	100.00
gi|184156320|ref|NC_010611.1|	NODE_11_length_71055_cov_22.0125_ID_21	71055	1458602	1	1529654	99.98
gi|184156320|ref|NC_010611.1|	NODE_51_length_27011_cov_20.4745_ID_101	5570	1458790	4458	1459909	85.37
gi|184156320|ref|NC_010611.1|	NODE_136_length_2255_cov_11.8877_ID_271	2255	1529645	1	1531899	100.00
gi|184156320|ref|NC_010611.1|	NODE_112_length_5901_cov_18.9058_ID_223	1	1532087	5839	1537924	99.90
gi|184156320|ref|NC_010611.1|	NODE_27_length_44745_cov_21.4843_ID_53	1	1538210	1225	1539437	96.58
gi|184156320|ref|NC_010611.1|	NODE_101_length_7690_cov_19.0147_ID_201	128	1582686	7332	1589890	99.96
gi|184156320|ref|NC_010611.1|	NODE_70_length_16413_cov_21.2449_ID_139	1	1590060	16413	1606472	99.93
gi|184156320|ref|NC_010611.1|	NODE_78_length_12809_cov_23.7654_ID_155	1	1606656	12809	1619465	99.99
gi|184156320|ref|NC_010611.1|	NODE_40_length_34442_cov_19.6516_ID_79	34442	1619429	1	1653871	99.98
gi|184156320|ref|NC_010611.1|	NODE_80_length_12017_cov_17.3334_ID_159	12017	1653785	1	1665801	99.99
gi|184156320|ref|NC_010611.1|	NODE_97_length_8724_cov_20.336_ID_193	8724	1665954	1	1674676	99.92
gi|184156320|ref|NC_010611.1|	NODE_13_length_70014_cov_21.8188_ID_25	70014	1674565	1	1744577	99.98
gi|184156320|ref|NC_010611.1|	NODE_31_length_40099_cov_21.0773_ID_61	1	1744475	40099	1784574	99.97
gi|184156320|ref|NC_010611.1|	NODE_18_length_50649_cov_20.3577_ID_35	1	1784436	38189	1822627	99.98
gi|184156320|ref|NC_010611.1|	NODE_146_length_1430_cov_14.5457_ID_291	1	1834969	1430	1836398	100.00
gi|184156320|ref|NC_010611.1|	NODE_28_length_44303_cov_20.9941_ID_55	1	1836261	44303	1880563	99.99
gi|184156320|ref|NC_010611.1|	NODE_104_length_7010_cov_19.7437_ID_207	1	1880466	7010	1887475	99.96
gi|184156320|ref|NC_010611.1|	NODE_141_length_1769_cov_14.1248_ID_281	1769	1887389	1	1889157	100.00
gi|184156320|ref|NC_010611.1|	NODE_131_length_2705_cov_24.5392_ID_261	2705	1889259	128	1891835	99.96
gi|184156320|ref|NC_010611.1|	NODE_46_length_28274_cov_19.714_ID_91	126	1891827	28274	1919976	99.99
gi|184156320|ref|NC_010611.1|	NODE_124_length_3523_cov_15.018_ID_247	1	1919880	3474	1923353	99.97
gi|184156320|ref|NC_010611.1|	NODE_85_length_10782_cov_23.328_ID_169	1	1923781	10657	1934437	99.97
gi|184156320|ref|NC_010611.1|	NODE_138_length_1848_cov_12.4143_ID_275	1721	1934429	1	1936149	100.00
gi|184156320|ref|NC_010611.1|	NODE_32_length_39755_cov_21.5872_ID_63	1	1936168	39755	1975909	99.95
gi|184156320|ref|NC_010611.1|	NODE_108_length_6183_cov_16.0159_ID_215	1	1975975	6183	1982157	99.97
gi|184156320|ref|NC_010611.1|	NODE_55_length_25119_cov_21.3182_ID_109	25119	1982105	1	2007221	99.98
gi|184156320|ref|NC_010611.1|	NODE_37_length_37075_cov_20.1034_ID_73	1	2007510	1166	2008676	94.26
gi|184156320|ref|NC_010611.1|	NODE_42_length_34352_cov_20.5032_ID_83	1	2007510	6049	2013557	98.86
gi|184156320|ref|NC_010611.1|	NODE_127_length_3285_cov_16.6795_ID_253	1	2041241	3285	2044525	99.94
gi|184156320|ref|NC_010611.1|	NODE_76_length_13911_cov_20.493_ID_151	1	2177355	13911	2191262	99.96
gi|184156320|ref|NC_010611.1|	NODE_86_length_10697_cov_20.4168_ID_171	1	2191170	10697	2201869	99.96
gi|184156320|ref|NC_010611.1|	NODE_93_length_8908_cov_20.1897_ID_185	8908	2203410	1	2212317	100.00
gi|184156320|ref|NC_010611.1|	NODE_16_length_59603_cov_21.5924_ID_31	57450	2282924	54803	2285568	91.54
gi|184156320|ref|NC_010611.1|	NODE_96_length_8808_cov_20.5049_ID_191	8808	2342866	4353	2347321	96.95
gi|184156320|ref|NC_010611.1|	NODE_48_length_27145_cov_21.5637_ID_95	27145	2360889	1	2388003	99.87
gi|184156320|ref|NC_010611.1|	NODE_91_length_9901_cov_17.4481_ID_181	9901	2387891	1	2397792	99.98
gi|184156320|ref|NC_010611.1|	NODE_135_length_2309_cov_16.8955_ID_269	2309	2397679	1	2399987	100.00
gi|184156320|ref|NC_010611.1|	NODE_132_length_2565_cov_21.0402_ID_263	2565	2399882	128	2402319	100.00
gi|184156320|ref|NC_010611.1|	NODE_150_length_1264_cov_10.3659_ID_299	1137	2402311	1	2403447	99.74
gi|184156320|ref|NC_010611.1|	NODE_39_length_35517_cov_21.2429_ID_77	125	2413846	35517	2449236	99.98
gi|184156320|ref|NC_010611.1|	NODE_66_length_17398_cov_21.394_ID_131	17398	2449138	1	2466532	99.97
gi|184156320|ref|NC_010611.1|	NODE_64_length_18643_cov_22.6531_ID_127	1	2466419	18643	2485059	99.98
gi|184156320|ref|NC_010611.1|	NODE_22_length_46452_cov_22.7732_ID_43	1	2484904	46452	2531357	99.97
gi|184156320|ref|NC_010611.1|	NODE_120_length_4535_cov_18.6763_ID_239	4535	2531341	126	2535750	99.98
gi|184156320|ref|NC_010611.1|	NODE_73_length_15180_cov_22.2502_ID_145	10567	2539679	15180	2544294	99.96
gi|184156320|ref|NC_010611.1|	NODE_107_length_6376_cov_17.455_ID_213	1	2544187	6376	2550562	100.00
gi|184156320|ref|NC_010611.1|	NODE_102_length_7440_cov_19.8827_ID_203	1	2550452	7440	2557890	99.95
gi|184156320|ref|NC_010611.1|	NODE_114_length_5771_cov_17.306_ID_227	5172	2559535	1	2564706	99.96
gi|184156320|ref|NC_010611.1|	NODE_126_length_3305_cov_16.7363_ID_251	1	2564685	3305	2567989	100.00
gi|184156320|ref|NC_010611.1|	NODE_116_length_5149_cov_18.3041_ID_231	5149	2567935	1	2573083	100.00
gi|184156320|ref|NC_010611.1|	NODE_3_length_141851_cov_21.5714_ID_5	1	2573008	118503	2691509	99.79
gi|184156320|ref|NC_010611.1|	NODE_43_length_32800_cov_20.476_ID_85	103	2715780	32800	2748473	99.73
gi|184156320|ref|NC_010611.1|	NODE_36_length_37682_cov_21.2624_ID_71	37682	2775228	128	2812781	99.98
gi|184156320|ref|NC_010611.1|	NODE_1_length_188191_cov_21.2079_ID_1	371	2812774	66208	2878609	99.99
gi|184156320|ref|NC_010611.1|	NODE_117_length_4804_cov_24.7276_ID_233	4804	3055073	1	3059876	100.00
gi|184156320|ref|NC_010611.1|	NODE_53_length_26588_cov_21.339_ID_105	1	3059782	25530	3085320	99.86
gi|184156320|ref|NC_010611.1|	NODE_35_length_37805_cov_21.9207_ID_69	1	3086190	37805	3123997	99.88
gi|184156320|ref|NC_010611.1|	NODE_140_length_1789_cov_47.4116_ID_279	1386	3127412	1	3128797	98.48
gi|184156320|ref|NC_010611.1|	NODE_61_length_22248_cov_23.7699_ID_121	22248	3128800	1059	3149989	100.00
gi|184156320|ref|NC_010611.1|	NODE_72_length_15411_cov_21.0035_ID_143	1	3192899	15411	3208309	99.99
gi|184156320|ref|NC_010611.1|	NODE_121_length_4118_cov_18.7717_ID_241	4118	3208203	1	3212321	99.98
gi|184156320|ref|NC_010611.1|	NODE_77_length_13669_cov_22.9409_ID_153	13669	3212225	1	3225893	100.00
gi|184156320|ref|NC_010611.1|	NODE_19_length_48294_cov_22.3726_ID_37	48173	3226266	28461	3245978	99.99
gi|184156320|ref|NC_010611.1|	NODE_10_length_73633_cov_23.238_ID_19	73506	3273679	1	3347186	99.99
gi|184156320|ref|NC_010611.1|	NODE_38_length_36725_cov_21.0243_ID_75	63	3347137	14193	3361267	99.92
gi|184156320|ref|NC_010611.1|	NODE_49_length_27093_cov_21.1265_ID_97	356	3393370	17941	3410954	99.99
gi|184156320|ref|NC_010611.1|	NODE_60_length_22277_cov_19.4268_ID_119	1	3426459	22277	3448727	99.94
gi|184156320|ref|NC_010611.1|	NODE_128_length_3253_cov_18.4808_ID_255	1	3448819	1854	3450671	99.51
gi|184156320|ref|NC_010611.1|	NODE_8_length_87177_cov_22.048_ID_15	1	3452174	61760	3513959	99.94
gi|184156320|ref|NC_010611.1|	NODE_41_length_34367_cov_20.9886_ID_81	1	3539398	34367	3573764	99.78
gi|184156320|ref|NC_010611.1|	NODE_24_length_45254_cov_22.2315_ID_47	45254	3573677	3	3618953	99.02
gi|184156320|ref|NC_010611.1|	NODE_33_length_39626_cov_22.3497_ID_65	39626	3618883	36309	3622200	98.67
gi|184156320|ref|NC_010611.1|	NODE_92_length_9738_cov_20.825_ID_183	1	3656346	4703	3661049	98.36
gi|184156320|ref|NC_010611.1|	NODE_4_length_109075_cov_22.7403_ID_7	107382	3669228	104791	3671820	95.15
gi|184156320|ref|NC_010611.1|	NODE_5_length_100781_cov_22.6925_ID_9	212	3782471	16162	3798421	97.93
gi|184156320|ref|NC_010611.1|	NODE_103_length_7023_cov_20.4188_ID_205	6622	3893394	1	3900009	98.66
