reference	query	refStart	queryStart	refEnd	queryEnd	identity
gi|184156320|ref|NC_010611.1|	NODE_151_length_1968_cov_12.9902_ID_301	1843	1425687	1	1427529	100.00
gi|184156320|ref|NC_010611.1|	NODE_46_length_28828_cov_23.4805_ID_91	28828	1427439	1	1456263	99.98
gi|184156320|ref|NC_010611.1|	NODE_8_length_73488_cov_22.4603_ID_15	1	1457127	1376	1458502	100.00
gi|184156320|ref|NC_010611.1|	NODE_136_length_4303_cov_20.0493_ID_271	3636	1458790	2524	1459909	85.46
gi|184156320|ref|NC_010611.1|	NODE_111_length_8096_cov_16.3302_ID_221	1	1530131	8096	1538225	99.96
gi|184156320|ref|NC_010611.1|	NODE_29_length_44831_cov_21.8463_ID_57	44831	1538123	43826	1539128	99.01
gi|184156320|ref|NC_010611.1|	NODE_55_length_24012_cov_20.7064_ID_109	128	1582686	7332	1589890	99.96
gi|184156320|ref|NC_010611.1|	NODE_59_length_22812_cov_23.3254_ID_117	1	1606656	22812	1629468	99.99
gi|184156320|ref|NC_010611.1|	NODE_63_length_21768_cov_21.3075_ID_125	1	1629398	21768	1651166	99.97
gi|184156320|ref|NC_010611.1|	NODE_101_length_9208_cov_16.2616_ID_201	9208	1651026	1	1660233	99.98
gi|184156320|ref|NC_010611.1|	NODE_125_length_5590_cov_19.4384_ID_249	1	1660199	5590	1665788	100.00
gi|184156320|ref|NC_010611.1|	NODE_109_length_8521_cov_20.8169_ID_217	1	1665981	8521	1674501	100.00
gi|184156320|ref|NC_010611.1|	NODE_78_length_15557_cov_22.4009_ID_155	15557	1674395	1	1689952	99.99
gi|184156320|ref|NC_010611.1|	NODE_97_length_9986_cov_19.3056_ID_193	9986	1689859	1	1699842	99.90
gi|184156320|ref|NC_010611.1|	NODE_30_length_44712_cov_23.593_ID_59	1	1699663	44712	1744374	99.99
gi|184156320|ref|NC_010611.1|	NODE_6_length_81729_cov_22.1842_ID_11	81729	1744532	3638	1822627	99.98
gi|184156320|ref|NC_010611.1|	NODE_116_length_7471_cov_17.2914_ID_231	7471	1826103	1	1833575	99.97
gi|184156320|ref|NC_010611.1|	NODE_143_length_2860_cov_18.0113_ID_285	2860	1833478	1	1836336	99.97
gi|184156320|ref|NC_010611.1|	NODE_19_length_52963_cov_22.7749_ID_37	1	1836251	52963	1889212	99.99
gi|184156320|ref|NC_010611.1|	NODE_144_length_2587_cov_24.8012_ID_287	2587	1889376	128	1891835	100.00
gi|184156320|ref|NC_010611.1|	NODE_141_length_2959_cov_17.8362_ID_281	2836	1891827	1	1894662	99.96
gi|184156320|ref|NC_010611.1|	NODE_73_length_17482_cov_21.1834_ID_145	1	1894586	17482	1912068	99.99
gi|184156320|ref|NC_010611.1|	NODE_117_length_7098_cov_22.2651_ID_233	1	1911996	7098	1919093	100.00
gi|184156320|ref|NC_010611.1|	NODE_81_length_14635_cov_21.7278_ID_161	14635	1919930	128	1934437	99.98
gi|184156320|ref|NC_010611.1|	NODE_157_length_1595_cov_16.7016_ID_313	1470	1934429	1	1935898	100.00
gi|184156320|ref|NC_010611.1|	NODE_48_length_27660_cov_22.0341_ID_95	27660	1935799	1	1963444	99.93
gi|184156320|ref|NC_010611.1|	NODE_86_length_12396_cov_22.7962_ID_171	12396	1963343	1	1975739	99.98
gi|184156320|ref|NC_010611.1|	NODE_131_length_4752_cov_17.2917_ID_261	4752	1975925	1	1980676	99.96
gi|184156320|ref|NC_010611.1|	NODE_61_length_22240_cov_23.0492_ID_121	1	1980591	22240	2002828	99.98
gi|184156320|ref|NC_010611.1|	NODE_134_length_4430_cov_21.0395_ID_267	4430	2002792	1	2007221	100.00
gi|184156320|ref|NC_010611.1|	NODE_100_length_9267_cov_20.6772_ID_199	9267	2007510	8102	2008676	94.26
gi|184156320|ref|NC_010611.1|	NODE_67_length_19312_cov_23.0491_ID_133	1	2007510	6049	2013557	98.86
gi|184156320|ref|NC_010611.1|	NODE_120_length_6318_cov_19.0258_ID_239	6318	2026199	1	2032517	99.98
gi|184156320|ref|NC_010611.1|	NODE_87_length_12314_cov_19.2561_ID_173	1	2032411	12314	2044723	99.97
gi|184156320|ref|NC_010611.1|	NODE_76_length_15698_cov_20.3247_ID_151	15698	2044629	1	2060342	99.86
gi|184156320|ref|NC_010611.1|	NODE_88_length_12172_cov_22.0173_ID_175	1	2060236	12172	2072407	99.98
gi|184156320|ref|NC_010611.1|	NODE_20_length_51366_cov_23.5999_ID_39	14593	2091634	13248	2092979	97.85
gi|184156320|ref|NC_010611.1|	NODE_53_length_24541_cov_21.3736_ID_105	1	2177310	24541	2201850	99.96
gi|184156320|ref|NC_010611.1|	NODE_154_length_1780_cov_10.85_ID_307	1	2201738	1780	2203515	99.89
gi|184156320|ref|NC_010611.1|	NODE_107_length_8790_cov_22.8237_ID_213	8790	2203534	1	2212323	99.99
gi|184156320|ref|NC_010611.1|	NODE_121_length_6039_cov_18.3679_ID_241	6039	2212443	4752	2213727	99.77
gi|184156320|ref|NC_010611.1|	NODE_23_length_49455_cov_23.3439_ID_45	49455	2219488	1	2268946	99.98
gi|184156320|ref|NC_010611.1|	NODE_96_length_10010_cov_21.4039_ID_191	10010	2268864	1759	2277121	99.58
gi|184156320|ref|NC_010611.1|	NODE_18_length_53957_cov_23.5726_ID_35	51674	2282924	49027	2285568	91.54
gi|184156320|ref|NC_010611.1|	NODE_118_length_6994_cov_16.986_ID_235	6994	2335794	1	2342785	99.71
gi|184156320|ref|NC_010611.1|	NODE_103_length_8991_cov_25.5809_ID_205	8991	2342699	4369	2347321	97.06
gi|184156320|ref|NC_010611.1|	NODE_34_length_41620_cov_21.9279_ID_67	1	2360899	41450	2402319	99.91
gi|184156320|ref|NC_010611.1|	NODE_156_length_1707_cov_12.4677_ID_311	1580	2402311	1	2403890	100.00
gi|184156320|ref|NC_010611.1|	NODE_56_length_23847_cov_23.6756_ID_111	23720	2413846	1	2437565	99.99
gi|184156320|ref|NC_010611.1|	NODE_149_length_2321_cov_14.6768_ID_297	1	2437469	2321	2439788	99.27
gi|184156320|ref|NC_010611.1|	NODE_50_length_27000_cov_21.7371_ID_99	2	2439507	26936	2466437	99.92
gi|184156320|ref|NC_010611.1|	NODE_69_length_18692_cov_22.1255_ID_137	18692	2466414	1	2485103	99.98
gi|184156320|ref|NC_010611.1|	NODE_77_length_15645_cov_22.1221_ID_153	1	2484942	15645	2500585	99.96
gi|184156320|ref|NC_010611.1|	NODE_43_length_30816_cov_23.4691_ID_85	30816	2500539	1	2531357	99.98
gi|184156320|ref|NC_010611.1|	NODE_148_length_2363_cov_16.725_ID_295	1	2531287	2363	2533649	99.96
gi|184156320|ref|NC_010611.1|	NODE_150_length_2115_cov_22.8315_ID_299	1	2533761	1990	2535750	100.00
gi|184156320|ref|NC_010611.1|	NODE_79_length_15119_cov_22.0892_ID_157	4553	2539679	1	2544233	99.96
gi|184156320|ref|NC_010611.1|	NODE_132_length_4691_cov_19.9792_ID_263	1	2544344	4691	2549034	100.00
gi|184156320|ref|NC_010611.1|	NODE_106_length_8852_cov_20.5748_ID_211	8852	2549022	1	2557872	99.95
gi|184156320|ref|NC_010611.1|	NODE_115_length_7585_cov_18.173_ID_229	1	2560190	7585	2567774	99.99
gi|184156320|ref|NC_010611.1|	NODE_133_length_4688_cov_22.0719_ID_265	1	2568327	4688	2573014	100.00
gi|184156320|ref|NC_010611.1|	NODE_113_length_7781_cov_18.6377_ID_225	7781	2573039	1	2580819	99.96
gi|184156320|ref|NC_010611.1|	NODE_47_length_28168_cov_21.8348_ID_93	1	2580726	28168	2608895	99.98
gi|184156320|ref|NC_010611.1|	NODE_21_length_51253_cov_23.1473_ID_41	1	2608847	51253	2660096	99.99
gi|184156320|ref|NC_010611.1|	NODE_25_length_45972_cov_22.3884_ID_49	1	2660046	31464	2691509	99.26
gi|184156320|ref|NC_010611.1|	NODE_104_length_8905_cov_23.9225_ID_207	1	2705922	8725	2714645	98.50
gi|184156320|ref|NC_010611.1|	NODE_108_length_8733_cov_22.0901_ID_215	127	2715780	8733	2724383	99.00
gi|184156320|ref|NC_010611.1|	NODE_54_length_24182_cov_22.6562_ID_107	24182	2724289	1	2748469	99.99
gi|184156320|ref|NC_010611.1|	NODE_153_length_1818_cov_20.2809_ID_305	1818	2748623	1	2750440	100.00
gi|184156320|ref|NC_010611.1|	NODE_65_length_20856_cov_23.4247_ID_129	20856	2754519	1	2775370	99.98
gi|184156320|ref|NC_010611.1|	NODE_38_length_37614_cov_22.1643_ID_75	37614	2775296	128	2812781	99.98
gi|184156320|ref|NC_010611.1|	NODE_72_length_17899_cov_23.1597_ID_143	127	2812774	17899	2830545	99.99
gi|184156320|ref|NC_010611.1|	NODE_1_length_170507_cov_22.2944_ID_1	1	2830470	48142	2878609	99.99
gi|184156320|ref|NC_010611.1|	NODE_135_length_4324_cov_28.7813_ID_269	1	3055535	4324	3059858	100.00
gi|184156320|ref|NC_010611.1|	NODE_14_length_64936_cov_23.2036_ID_27	1	3059948	25364	3085320	99.85
gi|184156320|ref|NC_010611.1|	NODE_164_length_1281_cov_71.6586_ID_327	1	3124496	1265	3125762	98.97
gi|184156320|ref|NC_010611.1|	NODE_160_length_1352_cov_22.8416_ID_319	1318	3127412	1	3128729	98.41
gi|184156320|ref|NC_010611.1|	NODE_62_length_22239_cov_23.6646_ID_123	22239	3128622	872	3149989	100.00
gi|184156320|ref|NC_010611.1|	NODE_92_length_10967_cov_21.593_ID_183	10840	3226266	1	3237105	100.00
gi|184156320|ref|NC_010611.1|	NODE_39_length_37398_cov_23.4026_ID_77	1	3236998	8981	3245978	99.99
gi|184156320|ref|NC_010611.1|	NODE_12_length_65406_cov_23.9908_ID_23	240	3273679	65406	3338847	99.99
gi|184156320|ref|NC_010611.1|	NODE_28_length_45057_cov_22.8515_ID_55	1	3338743	22525	3361267	99.99
gi|184156320|ref|NC_010611.1|	NODE_49_length_27093_cov_22.7339_ID_97	356	3393370	17941	3410954	99.99
gi|184156320|ref|NC_010611.1|	NODE_60_length_22260_cov_22.6812_ID_119	22260	3426468	1	3448719	99.94
gi|184156320|ref|NC_010611.1|	NODE_140_length_2990_cov_20.7475_ID_279	1	3448701	2990	3451628	97.89
gi|184156320|ref|NC_010611.1|	NODE_4_length_87716_cov_23.8015_ID_7	87589	3451874	25530	3513959	99.94
gi|184156320|ref|NC_010611.1|	NODE_2_length_128699_cov_22.5782_ID_3	1	3539397	82779	3622200	99.33
gi|184156320|ref|NC_010611.1|	NODE_129_length_5137_cov_18.1627_ID_257	1674	3669228	4265	3671820	95.15
gi|184156320|ref|NC_010611.1|	NODE_17_length_54515_cov_23.2913_ID_33	54515	3672888	1	3727406	98.13
gi|184156320|ref|NC_010611.1|	NODE_114_length_7777_cov_25.114_ID_227	7777	3727366	1	3735142	99.07
gi|184156320|ref|NC_010611.1|	NODE_33_length_41832_cov_23.1191_ID_65	1	3735076	38231	3773323	98.28
gi|184156320|ref|NC_010611.1|	NODE_32_length_41929_cov_23.514_ID_63	212	3782471	16162	3798421	97.93
gi|184156320|ref|NC_010611.1|	NODE_16_length_58922_cov_23.0958_ID_31	58922	3828881	1	3887813	98.45
