reference	query	refStart	queryStart	refEnd	queryEnd	identity
gi|184156320|ref|NC_010611.1|	NODE_1_length_144137_cov_22.8634_ID_1	144137	769611	34598	879149	99.99
gi|184156320|ref|NC_010611.1|	NODE_166_length_1446_cov_22.8719_ID_331	1446	914282	1	915727	100.00
gi|184156320|ref|NC_010611.1|	NODE_105_length_8791_cov_22.8561_ID_209	1	915635	8791	924425	100.00
gi|184156320|ref|NC_010611.1|	NODE_50_length_25457_cov_22.0882_ID_99	25457	924546	1	950000	99.99
gi|184156320|ref|NC_010611.1|	NODE_39_length_30042_cov_21.5871_ID_77	30042	949911	19796	960157	99.59
gi|184156320|ref|NC_010611.1|	NODE_4_length_106934_cov_22.4203_ID_7	64	966362	106764	1073062	99.02
gi|184156320|ref|NC_010611.1|	NODE_126_length_5959_cov_23.7593_ID_251	128	1073054	5959	1078885	100.00
gi|184156320|ref|NC_010611.1|	NODE_149_length_3302_cov_15.3285_ID_297	3302	1078832	1	1082133	100.00
gi|184156320|ref|NC_010611.1|	NODE_54_length_23662_cov_21.9058_ID_107	1	1082025	23662	1105686	99.97
gi|184156320|ref|NC_010611.1|	NODE_106_length_8677_cov_28.7837_ID_211	1	1105846	4231	1110076	99.43
gi|184156320|ref|NC_010611.1|	NODE_173_length_1129_cov_8.3523_ID_345	1129	1113249	1	1114377	100.00
gi|184156320|ref|NC_010611.1|	NODE_85_length_12927_cov_21.2948_ID_169	12927	1114265	11484	1115708	100.00
gi|184156320|ref|NC_010611.1|	NODE_27_length_38393_cov_24.285_ID_53	6011	1117141	7488	1118617	93.71
gi|184156320|ref|NC_010611.1|	NODE_56_length_22791_cov_23.2234_ID_111	1	1126941	15802	1142743	99.99
gi|184156320|ref|NC_010611.1|	NODE_148_length_3351_cov_48.2788_ID_295	2374	1155085	1	1157458	98.74
gi|184156320|ref|NC_010611.1|	NODE_136_length_5032_cov_22.2379_ID_271	5032	1157332	1539	1160824	89.16
gi|184156320|ref|NC_010611.1|	NODE_138_length_4629_cov_23.9827_ID_275	1	1157332	4627	1161960	99.96
gi|184156320|ref|NC_010611.1|	NODE_176_length_1061_cov_8.94968_ID_351	1061	1162604	1	1163664	100.00
gi|184156320|ref|NC_010611.1|	NODE_49_length_25540_cov_22.0957_ID_97	25398	1163863	2	1189257	99.95
gi|184156320|ref|NC_010611.1|	NODE_25_length_45754_cov_22.5599_ID_49	344	1164130	1733	1165519	97.55
gi|184156320|ref|NC_010611.1|	NODE_78_length_15799_cov_23.0115_ID_155	15732	1189171	128	1204775	99.98
gi|184156320|ref|NC_010611.1|	NODE_127_length_5831_cov_17.2646_ID_253	128	1240303	5831	1246006	100.00
gi|184156320|ref|NC_010611.1|	NODE_134_length_5173_cov_20.3716_ID_267	1	1245932	5046	1250977	100.00
gi|184156320|ref|NC_010611.1|	NODE_94_length_11502_cov_25.7695_ID_187	11375	1250970	128	1262215	99.98
gi|184156320|ref|NC_010611.1|	NODE_64_length_20765_cov_21.1559_ID_127	128	1262207	20765	1282856	99.91
gi|184156320|ref|NC_010611.1|	NODE_59_length_21923_cov_22.3879_ID_117	21923	1283247	1	1305168	99.91
gi|184156320|ref|NC_010611.1|	NODE_93_length_11571_cov_19.3341_ID_185	8550	1291582	9717	1292749	87.16
gi|184156320|ref|NC_010611.1|	NODE_101_length_9338_cov_14.0294_ID_201	1	1305096	9212	1314306	99.97
gi|184156320|ref|NC_010611.1|	NODE_152_length_2847_cov_11.8882_ID_303	1	1314175	2801	1316975	99.86
gi|184156320|ref|NC_010611.1|	NODE_130_length_5329_cov_18.6671_ID_259	5329	1316956	1	1322284	100.00
gi|184156320|ref|NC_010611.1|	NODE_29_length_35000_cov_20.3041_ID_57	35000	1322171	14964	1342207	100.00
gi|184156320|ref|NC_010611.1|	NODE_100_length_9349_cov_23.584_ID_199	1	1358603	9349	1367951	100.00
gi|184156320|ref|NC_010611.1|	NODE_90_length_11626_cov_20.1422_ID_179	1	1368038	11626	1379661	99.98
gi|184156320|ref|NC_010611.1|	NODE_74_length_17066_cov_20.9854_ID_147	1	1379550	17066	1396616	99.99
gi|184156320|ref|NC_010611.1|	NODE_107_length_8443_cov_16.6212_ID_213	229	1379983	1278	1381033	88.05
gi|184156320|ref|NC_010611.1|	NODE_43_length_28166_cov_21.2099_ID_85	28166	1396624	1	1424786	99.98
gi|184156320|ref|NC_010611.1|	NODE_37_length_30726_cov_22.2914_ID_73	30601	1425687	1	1456284	99.98
gi|184156320|ref|NC_010611.1|	NODE_178_length_1020_cov_3.89474_ID_355	1020	1456139	1	1457159	99.90
gi|184156320|ref|NC_010611.1|	NODE_11_length_73198_cov_22.2936_ID_21	73198	1457286	71982	1458502	100.00
gi|184156320|ref|NC_010611.1|	NODE_141_length_4406_cov_17.2496_ID_281	3588	1458790	2476	1459909	85.37
gi|184156320|ref|NC_010611.1|	NODE_160_length_1853_cov_13.7648_ID_319	1	1530052	1853	1531904	99.95
gi|184156320|ref|NC_010611.1|	NODE_123_length_6185_cov_18.8051_ID_245	1	1532086	6185	1538269	99.95
gi|184156320|ref|NC_010611.1|	NODE_58_length_22069_cov_19.9851_ID_115	22069	1538201	20836	1539437	96.60
gi|184156320|ref|NC_010611.1|	NODE_57_length_22761_cov_23.1062_ID_113	22761	1560060	127	1582694	100.00
gi|184156320|ref|NC_010611.1|	NODE_52_length_24012_cov_19.9301_ID_103	128	1582686	7332	1589890	99.96
gi|184156320|ref|NC_010611.1|	NODE_96_length_10707_cov_24.2422_ID_191	3	1606865	10707	1617570	99.98
gi|184156320|ref|NC_010611.1|	NODE_89_length_11942_cov_21.4483_ID_177	1	1617479	11942	1629420	99.99
gi|184156320|ref|NC_010611.1|	NODE_61_length_21576_cov_19.6351_ID_121	21576	1629401	1	1650977	99.96
gi|184156320|ref|NC_010611.1|	NODE_121_length_6304_cov_12.9937_ID_241	6304	1650942	1	1657245	100.00
gi|184156320|ref|NC_010611.1|	NODE_108_length_8405_cov_18.6727_ID_215	1	1657384	8405	1665788	99.99
gi|184156320|ref|NC_010611.1|	NODE_14_length_65906_cov_21.479_ID_27	1	1665787	65906	1731689	99.98
gi|184156320|ref|NC_010611.1|	NODE_86_length_12921_cov_20.6074_ID_171	12921	1731619	1	1744540	99.98
gi|184156320|ref|NC_010611.1|	NODE_10_length_81706_cov_21.2768_ID_19	81706	1744494	3577	1822627	99.98
gi|184156320|ref|NC_010611.1|	NODE_171_length_1247_cov_11.0643_ID_341	1	1826031	1247	1827278	99.92
gi|184156320|ref|NC_010611.1|	NODE_102_length_9093_cov_16.6557_ID_203	9093	1827214	1	1836306	99.98
gi|184156320|ref|NC_010611.1|	NODE_92_length_11583_cov_21.2849_ID_183	11583	1836245	1	1847827	100.00
gi|184156320|ref|NC_010611.1|	NODE_34_length_32059_cov_22.7936_ID_67	1	1847720	32059	1879777	99.99
gi|184156320|ref|NC_010611.1|	NODE_175_length_1123_cov_10.7641_ID_349	1	1879724	1123	1880846	100.00
gi|184156320|ref|NC_010611.1|	NODE_119_length_6661_cov_19.9914_ID_237	1	1880770	6661	1887430	99.95
gi|184156320|ref|NC_010611.1|	NODE_158_length_1942_cov_10.8369_ID_315	1	1887445	1942	1889384	99.90
gi|184156320|ref|NC_010611.1|	NODE_154_length_2524_cov_26.8632_ID_307	1	1889435	2401	1891835	100.00
gi|184156320|ref|NC_010611.1|	NODE_66_length_20204_cov_20.1542_ID_131	20077	1891827	1	1911904	99.99
gi|184156320|ref|NC_010611.1|	NODE_115_length_7798_cov_20.9361_ID_229	4	1911745	7798	1919539	99.94
gi|184156320|ref|NC_010611.1|	NODE_142_length_4177_cov_14.0731_ID_283	4177	1919566	1	1923742	100.00
gi|184156320|ref|NC_010611.1|	NODE_97_length_10628_cov_22.9243_ID_193	1	1923937	10501	1934437	99.98
gi|184156320|ref|NC_010611.1|	NODE_163_length_1706_cov_12.7593_ID_325	128	1934429	1706	1936007	100.00
gi|184156320|ref|NC_010611.1|	NODE_143_length_4004_cov_26.1277_ID_285	1	1936239	4004	1940242	99.98
gi|184156320|ref|NC_010611.1|	NODE_28_length_35747_cov_21.9885_ID_55	1	1940160	35747	1975893	99.95
gi|184156320|ref|NC_010611.1|	NODE_150_length_3203_cov_15.7233_ID_299	1	1975823	3203	1979025	99.94
gi|184156320|ref|NC_010611.1|	NODE_44_length_27505_cov_21.3198_ID_87	27505	1979719	1	2007221	99.99
gi|184156320|ref|NC_010611.1|	NODE_68_length_19202_cov_20.6426_ID_135	1	2007510	1166	2008676	94.26
gi|184156320|ref|NC_010611.1|	NODE_99_length_9743_cov_26.4342_ID_197	1	2007510	6049	2013557	98.86
gi|184156320|ref|NC_010611.1|	NODE_79_length_15755_cov_19.6506_ID_157	15755	2016691	1	2032446	99.97
gi|184156320|ref|NC_010611.1|	NODE_88_length_11990_cov_18.0612_ID_175	1	2032411	11990	2044399	99.96
gi|184156320|ref|NC_010611.1|	NODE_70_length_18150_cov_20.3965_ID_139	18150	2044321	1	2062487	99.87
gi|184156320|ref|NC_010611.1|	NODE_35_length_31417_cov_23.0259_ID_69	1	2081858	31417	2113274	99.91
gi|184156320|ref|NC_010611.1|	NODE_38_length_30582_cov_23.4241_ID_75	16189	2091634	17534	2092979	97.85
gi|184156320|ref|NC_010611.1|	NODE_63_length_20923_cov_25.0951_ID_125	20923	2155175	145	2175954	99.98
gi|184156320|ref|NC_010611.1|	NODE_77_length_16055_cov_21.7351_ID_153	16055	2177358	1	2193409	99.96
gi|184156320|ref|NC_010611.1|	NODE_110_length_8304_cov_23.3215_ID_219	8304	2193483	1	2201789	99.95
gi|184156320|ref|NC_010611.1|	NODE_80_length_14991_cov_20.7616_ID_159	1	2201781	11952	2213727	99.96
gi|184156320|ref|NC_010611.1|	NODE_159_length_1854_cov_11.084_ID_317	1	2217787	1727	2219513	99.94
gi|184156320|ref|NC_010611.1|	NODE_16_length_59998_cov_24.1626_ID_31	128	2219505	57734	2277121	99.92
gi|184156320|ref|NC_010611.1|	NODE_47_length_26825_cov_19.2134_ID_93	7554	2282924	4907	2285568	91.54
gi|184156320|ref|NC_010611.1|	NODE_26_length_43437_cov_24.0273_ID_51	43383	2291385	31742	2303027	96.13
gi|184156320|ref|NC_010611.1|	NODE_120_length_6319_cov_19.2406_ID_239	1	2335791	6319	2342107	99.68
gi|184156320|ref|NC_010611.1|	NODE_32_length_33184_cov_23.4925_ID_63	1	2361042	33184	2394195	99.89
gi|184156320|ref|NC_010611.1|	NODE_109_length_8364_cov_20.5014_ID_217	8364	2394082	128	2402319	99.98
gi|184156320|ref|NC_010611.1|	NODE_147_length_3447_cov_18.1509_ID_293	3447	2410535	126	2413856	100.00
gi|184156320|ref|NC_010611.1|	NODE_65_length_20399_cov_25.1973_ID_129	20272	2413846	1	2434117	99.99
gi|184156320|ref|NC_010611.1|	NODE_13_length_66636_cov_23.0823_ID_25	66636	2434010	1	2500637	99.97
gi|184156320|ref|NC_010611.1|	NODE_36_length_30939_cov_26.0675_ID_71	30939	2500577	99	2531420	99.98
gi|184156320|ref|NC_010611.1|	NODE_140_length_4475_cov_18.7493_ID_279	4475	2531403	128	2535750	99.98
gi|184156320|ref|NC_010611.1|	NODE_82_length_14960_cov_23.0779_ID_163	4394	2539679	1	2544073	99.98
gi|184156320|ref|NC_010611.1|	NODE_139_length_4521_cov_18.9442_ID_277	1	2544457	4521	2548977	99.98
gi|184156320|ref|NC_010611.1|	NODE_72_length_17984_cov_17.5195_ID_143	1	2548899	9551	2558447	99.95
gi|184156320|ref|NC_010611.1|	NODE_131_length_5264_cov_19.2461_ID_261	1	2568204	5264	2573467	100.00
gi|184156320|ref|NC_010611.1|	NODE_6_length_91835_cov_21.3372_ID_11	91835	2573560	1	2665393	99.98
gi|184156320|ref|NC_010611.1|	NODE_19_length_49465_cov_22.1787_ID_37	1	2665350	26160	2691509	99.11
gi|184156320|ref|NC_010611.1|	NODE_30_length_34766_cov_20.8391_ID_59	34640	2715780	1	2750415	99.75
gi|184156320|ref|NC_010611.1|	NODE_118_length_6781_cov_21.0116_ID_235	6781	2754685	1	2761461	99.94
gi|184156320|ref|NC_010611.1|	NODE_98_length_10588_cov_24.0456_ID_195	1	2761357	10588	2771944	99.99
gi|184156320|ref|NC_010611.1|	NODE_151_length_3148_cov_18.6941_ID_301	3148	2771911	1	2775058	100.00
gi|184156320|ref|NC_010611.1|	NODE_114_length_8037_cov_19.0086_ID_227	8037	2775090	1	2783126	99.98
gi|184156320|ref|NC_010611.1|	NODE_42_length_29003_cov_21.8648_ID_83	29003	2783055	1	2812056	99.98
gi|184156320|ref|NC_010611.1|	NODE_71_length_17988_cov_23.2097_ID_141	127	2812774	17988	2830634	99.99
gi|184156320|ref|NC_010611.1|	NODE_24_length_46222_cov_20.3745_ID_47	46222	2830533	109	2876645	99.98
gi|184156320|ref|NC_010611.1|	NODE_3_length_121586_cov_22.0544_ID_5	1	2876591	2019	2878609	100.00
gi|184156320|ref|NC_010611.1|	NODE_129_length_5363_cov_22.8881_ID_257	1	3054708	5363	3060070	99.98
gi|184156320|ref|NC_010611.1|	NODE_135_length_5061_cov_19.0904_ID_269	1	3059942	5061	3065003	99.94
gi|184156320|ref|NC_010611.1|	NODE_62_length_21218_cov_21.9434_ID_123	21218	3064946	852	3085320	99.84
gi|184156320|ref|NC_010611.1|	NODE_48_length_26247_cov_22.3498_ID_95	1	3085868	26247	3112113	99.99
gi|184156320|ref|NC_010611.1|	NODE_144_length_3937_cov_15.8722_ID_287	1	3112030	3937	3115966	100.00
gi|184156320|ref|NC_010611.1|	NODE_112_length_8143_cov_35.8063_ID_223	1	3115899	8143	3124045	99.64
gi|184156320|ref|NC_010611.1|	NODE_69_length_19129_cov_25.9256_ID_137	18825	3127412	1	3146236	99.88
gi|184156320|ref|NC_010611.1|	NODE_67_length_19424_cov_21.22_ID_133	19424	3192894	1	3212318	99.99
gi|184156320|ref|NC_010611.1|	NODE_84_length_14015_cov_22.9188_ID_167	1	3212219	14015	3226233	100.00
gi|184156320|ref|NC_010611.1|	NODE_20_length_48267_cov_21.9995_ID_39	141	3226266	19853	3245978	99.99
gi|184156320|ref|NC_010611.1|	NODE_7_length_87308_cov_23.6408_ID_13	87168	3273679	1	3360848	99.99
gi|184156320|ref|NC_010611.1|	NODE_55_length_23049_cov_20.9917_ID_109	439	3365299	23049	3387972	99.64
gi|184156320|ref|NC_010611.1|	NODE_45_length_27093_cov_21.4885_ID_89	356	3393370	17941	3410954	99.99
gi|184156320|ref|NC_010611.1|	NODE_51_length_25442_cov_21.1775_ID_101	25442	3426637	1399	3450671	99.90
gi|184156320|ref|NC_010611.1|	NODE_95_length_11452_cov_23.5572_ID_189	11325	3451874	1	3463197	99.97
gi|184156320|ref|NC_010611.1|	NODE_23_length_46278_cov_24.1156_ID_45	46278	3463073	1	3509377	99.93
gi|184156320|ref|NC_010611.1|	NODE_41_length_29453_cov_21.2507_ID_81	29453	3509437	1	3538889	99.99
gi|184156320|ref|NC_010611.1|	NODE_162_length_1774_cov_21.6236_ID_323	1774	3539442	1	3541215	100.00
gi|184156320|ref|NC_010611.1|	NODE_2_length_131989_cov_21.8515_ID_3	1	3541208	80968	3622200	99.31
gi|184156320|ref|NC_010611.1|	NODE_8_length_87017_cov_22.8962_ID_15	1	3673097	87017	3760127	98.24
gi|184156320|ref|NC_010611.1|	NODE_75_length_16947_cov_22.7942_ID_149	16947	3759971	3602	3773323	98.45
gi|184156320|ref|NC_010611.1|	NODE_31_length_34668_cov_22.9691_ID_61	212	3782471	16162	3798421	97.93
gi|184156320|ref|NC_010611.1|	NODE_117_length_7284_cov_26.2968_ID_233	1	3821638	7284	3828920	97.54
gi|184156320|ref|NC_010611.1|	NODE_17_length_59061_cov_23.0048_ID_33	59061	3828742	1	3887813	98.45
