reference	query	refStart	queryStart	refEnd	queryEnd	identity
gi|184156320|ref|NC_010611.1|	NODE_53_length_27118_cov_22.0431_ID_105	27118	1396864	1	1423979	99.98
gi|184156320|ref|NC_010611.1|	NODE_153_length_1943_cov_18.196_ID_305	1	1423926	1773	1425697	99.94
gi|184156320|ref|NC_010611.1|	NODE_138_length_4214_cov_14.4896_ID_275	4089	1425687	1	1429775	100.00
gi|184156320|ref|NC_010611.1|	NODE_56_length_26804_cov_22.7786_ID_111	1	1429666	26804	1456466	99.98
gi|184156320|ref|NC_010611.1|	NODE_174_length_1058_cov_7.55209_ID_347	1	1456341	1058	1457398	99.81
gi|184156320|ref|NC_010611.1|	NODE_48_length_31090_cov_22.1674_ID_95	741	1458377	31090	1488726	99.98
gi|184156320|ref|NC_010611.1|	NODE_19_length_56391_cov_21.999_ID_37	38289	1458790	37177	1459909	85.37
gi|184156320|ref|NC_010611.1|	NODE_33_length_41013_cov_23.1765_ID_65	41013	1488693	1	1529703	99.99
gi|184156320|ref|NC_010611.1|	NODE_113_length_7649_cov_16.7491_ID_225	7649	1530307	1	1537954	99.96
gi|184156320|ref|NC_010611.1|	NODE_31_length_45035_cov_22.2439_ID_61	45035	1537918	43870	1539083	99.57
gi|184156320|ref|NC_010611.1|	NODE_45_length_33269_cov_20.506_ID_89	33269	1617599	1	1650868	99.98
gi|184156320|ref|NC_010611.1|	NODE_165_length_1369_cov_14.3229_ID_329	1	1650916	1369	1652284	99.93
gi|184156320|ref|NC_010611.1|	NODE_111_length_7975_cov_14.1288_ID_221	7975	1652196	1	1660170	99.99
gi|184156320|ref|NC_010611.1|	NODE_126_length_5562_cov_18.3807_ID_251	1	1660225	5562	1665786	100.00
gi|184156320|ref|NC_010611.1|	NODE_107_length_8238_cov_20.7593_ID_213	1	1665936	8238	1674172	99.99
gi|184156320|ref|NC_010611.1|	NODE_1_length_142657_cov_21.7294_ID_1	142657	1674122	1	1816781	99.98
gi|184156320|ref|NC_010611.1|	NODE_94_length_9412_cov_22.0363_ID_187	9412	1816716	3501	1822627	99.98
gi|184156320|ref|NC_010611.1|	NODE_150_length_2395_cov_7.20767_ID_299	1	1825963	2395	1828358	99.96
gi|184156320|ref|NC_010611.1|	NODE_110_length_8090_cov_18.5739_ID_219	1	1828284	8090	1836373	99.98
gi|184156320|ref|NC_010611.1|	NODE_83_length_11368_cov_21.1035_ID_165	1	1836387	11368	1847754	100.00
gi|184156320|ref|NC_010611.1|	NODE_44_length_33358_cov_22.9484_ID_87	1	1847677	33358	1881033	99.99
gi|184156320|ref|NC_010611.1|	NODE_121_length_6506_cov_21.4435_ID_241	6506	1880978	1	1887483	99.95
gi|184156320|ref|NC_010611.1|	NODE_166_length_1340_cov_17.0767_ID_331	1	1887418	1340	1888757	100.00
gi|184156320|ref|NC_010611.1|	NODE_147_length_2587_cov_30.4882_ID_293	2587	1889419	171	1891835	100.00
gi|184156320|ref|NC_010611.1|	NODE_52_length_27570_cov_21.1098_ID_103	1	1891915	27570	1919485	99.99
gi|184156320|ref|NC_010611.1|	NODE_137_length_4267_cov_15.4725_ID_273	4267	1919896	1	1924162	99.98
gi|184156320|ref|NC_010611.1|	NODE_88_length_10491_cov_25.0119_ID_175	10491	1924074	128	1934437	99.98
gi|184156320|ref|NC_010611.1|	NODE_152_length_1999_cov_20.9124_ID_303	1829	1934429	1	1936257	100.00
gi|184156320|ref|NC_010611.1|	NODE_132_length_4776_cov_21.5668_ID_263	1	1936313	4776	1941087	99.96
gi|184156320|ref|NC_010611.1|	NODE_67_length_18708_cov_23.3842_ID_133	18708	1940980	1	1959674	99.92
gi|184156320|ref|NC_010611.1|	NODE_123_length_5938_cov_14.7637_ID_245	1	1959575	5938	1965513	99.97
gi|184156320|ref|NC_010611.1|	NODE_87_length_10500_cov_23.632_ID_173	10500	1965439	1	1975938	99.99
gi|184156320|ref|NC_010611.1|	NODE_112_length_7669_cov_14.9593_ID_223	1	1975909	7669	1983576	99.96
gi|184156320|ref|NC_010611.1|	NODE_59_length_23759_cov_23.1528_ID_117	1	1983464	23759	2007221	99.99
gi|184156320|ref|NC_010611.1|	NODE_35_length_40315_cov_20.8873_ID_69	1	2007510	1166	2008676	94.26
gi|184156320|ref|NC_010611.1|	NODE_91_length_9814_cov_26.7512_ID_181	1	2007510	6049	2013557	98.86
gi|184156320|ref|NC_010611.1|	NODE_58_length_24604_cov_19.5383_ID_115	24604	2016704	1	2041307	99.97
gi|184156320|ref|NC_010611.1|	NODE_46_length_31374_cov_23.6689_ID_91	1	2081858	31374	2113231	99.91
gi|184156320|ref|NC_010611.1|	NODE_70_length_16372_cov_27.6343_ID_139	14588	2091634	13243	2092979	97.85
gi|184156320|ref|NC_010611.1|	NODE_41_length_35101_cov_23.077_ID_81	35101	2140828	1	2175929	99.98
gi|184156320|ref|NC_010611.1|	NODE_131_length_4970_cov_23.9292_ID_261	1	2177262	4970	2182226	99.90
gi|184156320|ref|NC_010611.1|	NODE_117_length_6735_cov_19.3246_ID_233	30	2182127	6735	2188833	99.99
gi|184156320|ref|NC_010611.1|	NODE_133_length_4708_cov_15.8483_ID_265	4708	2188738	1	2193446	99.98
gi|184156320|ref|NC_010611.1|	NODE_103_length_8701_cov_20.1246_ID_205	8701	2193401	1	2202104	99.95
gi|184156320|ref|NC_010611.1|	NODE_164_length_1398_cov_12.9205_ID_327	1398	2201993	1	2203388	99.86
gi|184156320|ref|NC_010611.1|	NODE_104_length_8561_cov_22.0754_ID_207	8561	2203454	1	2212014	99.99
gi|184156320|ref|NC_010611.1|	NODE_127_length_5441_cov_19.1577_ID_253	4755	2214814	1	2219567	99.96
gi|184156320|ref|NC_010611.1|	NODE_85_length_10846_cov_18.065_ID_169	3576	2282924	6223	2285568	91.54
gi|184156320|ref|NC_010611.1|	NODE_25_length_50611_cov_22.7072_ID_49	330	2291385	11971	2303027	96.13
gi|184156320|ref|NC_010611.1|	NODE_55_length_26942_cov_23.0912_ID_109	26942	2361104	1	2388015	99.87
gi|184156320|ref|NC_010611.1|	NODE_120_length_6556_cov_18.2189_ID_239	1	2387902	6556	2394458	99.98
gi|184156320|ref|NC_010611.1|	NODE_109_length_8136_cov_22.0154_ID_217	1	2394354	7966	2402319	99.99
gi|184156320|ref|NC_010611.1|	NODE_171_length_1292_cov_11.2146_ID_341	1165	2402311	1	2403475	100.00
gi|184156320|ref|NC_010611.1|	NODE_141_length_3581_cov_13.8017_ID_281	1	2403373	3581	2406953	100.00
gi|184156320|ref|NC_010611.1|	NODE_144_length_3275_cov_24.8015_ID_287	3275	2410750	169	2413856	100.00
gi|184156320|ref|NC_010611.1|	NODE_42_length_34533_cov_21.3986_ID_83	34406	2413846	1	2448249	99.98
gi|184156320|ref|NC_010611.1|	NODE_24_length_52436_cov_21.9441_ID_47	1	2448149	52436	2500578	99.98
gi|184156320|ref|NC_010611.1|	NODE_47_length_31337_cov_23.6053_ID_93	1	2500471	31337	2531810	99.98
gi|184156320|ref|NC_010611.1|	NODE_156_length_1850_cov_18.8253_ID_311	1850	2531769	1	2533618	99.95
gi|184156320|ref|NC_010611.1|	NODE_151_length_2317_cov_17.6018_ID_301	2317	2533559	126	2535750	100.00
gi|184156320|ref|NC_010611.1|	NODE_73_length_15147_cov_21.56_ID_145	4581	2539679	1	2544261	99.96
gi|184156320|ref|NC_010611.1|	NODE_72_length_15862_cov_17.5107_ID_143	15862	2544433	1846	2558447	99.96
gi|184156320|ref|NC_010611.1|	NODE_122_length_6457_cov_20.0153_ID_243	6457	2561291	1	2567747	100.00
gi|184156320|ref|NC_010611.1|	NODE_130_length_5204_cov_19.9925_ID_259	5204	2567856	1	2573059	100.00
gi|184156320|ref|NC_010611.1|	NODE_18_length_59869_cov_21.1899_ID_35	1	2572959	59869	2632829	99.99
gi|184156320|ref|NC_010611.1|	NODE_11_length_73316_cov_22.6157_ID_21	1	2632731	58782	2691509	99.60
gi|184156320|ref|NC_010611.1|	NODE_100_length_8921_cov_25.918_ID_199	8921	2705949	224	2714645	98.49
gi|184156320|ref|NC_010611.1|	NODE_34_length_40970_cov_21.067_ID_67	40970	2771940	128	2812781	99.98
gi|184156320|ref|NC_010611.1|	NODE_96_length_9261_cov_24.8663_ID_191	765	2812774	9261	2821270	99.99
gi|184156320|ref|NC_010611.1|	NODE_20_length_55207_cov_21.3108_ID_39	1	2821272	55207	2876476	99.99
gi|184156320|ref|NC_010611.1|	NODE_7_length_86846_cov_22.4766_ID_13	1	2876348	2262	2878609	100.00
gi|184156320|ref|NC_010611.1|	NODE_119_length_6609_cov_19.9728_ID_237	1	3016998	6609	3023607	99.95
gi|184156320|ref|NC_010611.1|	NODE_97_length_9161_cov_22.4907_ID_193	9161	3023611	1	3032771	99.99
gi|184156320|ref|NC_010611.1|	NODE_63_length_21715_cov_20.8777_ID_125	1	3032604	21715	3054318	99.94
gi|184156320|ref|NC_010611.1|	NODE_175_length_1044_cov_4.04144_ID_349	1	3054708	1044	3055751	99.81
gi|184156320|ref|NC_010611.1|	NODE_136_length_4332_cov_29.0985_ID_271	4332	3055532	1	3059863	100.00
gi|184156320|ref|NC_010611.1|	NODE_17_length_64309_cov_24.1641_ID_33	64309	3060010	39008	3085320	99.86
gi|184156320|ref|NC_010611.1|	NODE_167_length_1310_cov_44.1817_ID_333	1147	3127412	1	3128558	98.17
gi|184156320|ref|NC_010611.1|	NODE_77_length_13437_cov_24.527_ID_153	13437	3212493	1	3225929	99.99
gi|184156320|ref|NC_010611.1|	NODE_27_length_48300_cov_23.4916_ID_53	48173	3226266	28461	3245978	99.99
gi|184156320|ref|NC_010611.1|	NODE_10_length_75868_cov_23.4383_ID_19	75629	3273679	1	3349309	99.99
gi|184156320|ref|NC_010611.1|	NODE_80_length_11585_cov_23.5943_ID_159	11585	3349367	1	3360951	99.98
gi|184156320|ref|NC_010611.1|	NODE_61_length_22962_cov_22.0163_ID_121	352	3365299	22962	3387972	99.64
gi|184156320|ref|NC_010611.1|	NODE_54_length_27093_cov_21.8273_ID_107	356	3393370	17941	3410954	99.99
gi|184156320|ref|NC_010611.1|	NODE_159_length_1803_cov_14.1468_ID_317	1803	3426564	1	3428360	99.11
gi|184156320|ref|NC_010611.1|	NODE_66_length_20289_cov_22.2907_ID_131	1	3428156	20289	3448443	99.99
gi|184156320|ref|NC_010611.1|	NODE_146_length_2883_cov_22.225_ID_291	1	3448805	1868	3450671	99.52
gi|184156320|ref|NC_010611.1|	NODE_6_length_87900_cov_23.7699_ID_11	87900	3451567	25534	3513959	99.94
gi|184156320|ref|NC_010611.1|	NODE_99_length_9054_cov_19.0801_ID_197	9054	3539389	1	3548442	99.99
gi|184156320|ref|NC_010611.1|	NODE_5_length_92861_cov_21.9115_ID_9	92861	3548354	19040	3622200	99.25
gi|184156320|ref|NC_010611.1|	NODE_2_length_113877_cov_23.1236_ID_3	1	3639417	11066	3650446	97.89
gi|184156320|ref|NC_010611.1|	NODE_62_length_22228_cov_22.1058_ID_123	22226	3754694	3602	3773323	98.24
gi|184156320|ref|NC_010611.1|	NODE_4_length_100781_cov_23.3395_ID_7	212	3782471	16162	3798421	97.92
