reference	query	refStart	queryStart	refEnd	queryEnd	identity
gi|184156320|ref|NC_010611.1|	NODE_90_length_12501_cov_26.7972_ID_179	223	1206134	11708	1217613	97.12
gi|184156320|ref|NC_010611.1|	NODE_71_length_20093_cov_24.0498_ID_141	1400	1211405	2487	1212492	95.13
gi|184156320|ref|NC_010611.1|	NODE_68_length_20918_cov_20.5294_ID_135	15881	1222593	1720	1236755	97.55
gi|184156320|ref|NC_010611.1|	NODE_16_length_51407_cov_24.7441_ID_31	261	1236803	1916	1238458	95.83
gi|184156320|ref|NC_010611.1|	NODE_113_length_7532_cov_25.9915_ID_225	7532	1246007	811	1252723	99.11
gi|184156320|ref|NC_010611.1|	NODE_127_length_5869_cov_27.3971_ID_253	1835	1252703	5846	1256713	99.05
gi|184156320|ref|NC_010611.1|	NODE_53_length_26776_cov_24.9183_ID_105	1007	1256708	26776	1282490	98.54
gi|184156320|ref|NC_010611.1|	NODE_185_length_1199_cov_77.1763_ID_369	4	1282367	1190	1283553	97.98
gi|184156320|ref|NC_010611.1|	NODE_98_length_10686_cov_21.5283_ID_195	1	1283897	10686	1294580	97.86
gi|184156320|ref|NC_010611.1|	NODE_8_length_83535_cov_25.1898_ID_15	24718	1291582	25885	1292749	88.27
gi|184156320|ref|NC_010611.1|	NODE_70_length_20144_cov_26.1411_ID_139	1	1294510	6506	1301017	97.16
gi|184156320|ref|NC_010611.1|	NODE_112_length_7726_cov_21.1063_ID_223	7592	1306999	223	1314368	98.36
gi|184156320|ref|NC_010611.1|	NODE_171_length_1599_cov_20.8764_ID_341	1599	1314715	1	1316313	99.00
gi|184156320|ref|NC_010611.1|	NODE_134_length_4593_cov_21.3744_ID_267	1	1316475	4467	1320940	97.00
gi|184156320|ref|NC_010611.1|	NODE_142_length_3327_cov_38.0328_ID_283	686	1321538	2561	1323433	97.10
gi|184156320|ref|NC_010611.1|	NODE_63_length_23512_cov_24.4726_ID_125	2944	1323543	21610	1342207	98.74
gi|184156320|ref|NC_010611.1|	NODE_128_length_5863_cov_18.6641_ID_255	5863	1345504	3225	1348142	98.14
gi|184156320|ref|NC_010611.1|	NODE_116_length_7238_cov_17.0624_ID_231	1	1351273	1444	1352716	97.23
gi|184156320|ref|NC_010611.1|	NODE_86_length_13341_cov_18.0131_ID_171	13113	1379983	12066	1381033	88.13
gi|184156320|ref|NC_010611.1|	NODE_72_length_19382_cov_23.5768_ID_143	3353	1380211	12464	1389319	96.15
gi|184156320|ref|NC_010611.1|	NODE_52_length_27152_cov_23.5535_ID_103	27152	1396798	1	1423948	98.79
gi|184156320|ref|NC_010611.1|	NODE_80_length_14920_cov_22.3506_ID_159	14920	1425204	1	1440123	98.06
gi|184156320|ref|NC_010611.1|	NODE_78_length_16748_cov_25.027_ID_155	16748	1440015	1205	1455555	96.47
gi|184156320|ref|NC_010611.1|	NODE_15_length_58354_cov_23.9579_ID_29	55801	1458790	54686	1459909	84.92
gi|184156320|ref|NC_010611.1|	NODE_39_length_33518_cov_23.0052_ID_77	603	1458795	1701	1459896	86.02
gi|184156320|ref|NC_010611.1|	NODE_115_length_7287_cov_32.3194_ID_229	5063	1458798	3009	1460851	95.34
gi|184156320|ref|NC_010611.1|	NODE_95_length_10944_cov_20.8916_ID_189	7451	1460880	9192	1462620	97.76
gi|184156320|ref|NC_010611.1|	NODE_43_length_32185_cov_26.1411_ID_85	31894	1475138	1	1507022	96.45
gi|184156320|ref|NC_010611.1|	NODE_57_length_25360_cov_23.4558_ID_113	1	1506993	25233	1532208	97.61
gi|184156320|ref|NC_010611.1|	NODE_120_length_6060_cov_17.3127_ID_239	128	1532206	6060	1538141	98.47
gi|184156320|ref|NC_010611.1|	NODE_17_length_50943_cov_23.5925_ID_33	1	1538060	1087	1539083	91.74
gi|184156320|ref|NC_010611.1|	NODE_73_length_19372_cov_21.8627_ID_145	19372	1587207	16685	1589894	96.39
gi|184156320|ref|NC_010611.1|	NODE_27_length_43766_cov_23.7524_ID_53	43766	1607229	1	1651003	98.29
gi|184156320|ref|NC_010611.1|	NODE_94_length_11118_cov_15.4111_ID_187	1	1650938	8910	1659846	98.92
gi|184156320|ref|NC_010611.1|	NODE_132_length_5317_cov_20.0931_ID_263	1	1660467	5192	1665658	98.83
gi|184156320|ref|NC_010611.1|	NODE_59_length_24565_cov_23.3217_ID_117	24565	1666394	1	1690952	98.82
gi|184156320|ref|NC_010611.1|	NODE_31_length_40860_cov_23.9634_ID_61	1	1690860	40860	1731701	98.66
gi|184156320|ref|NC_010611.1|	NODE_89_length_12636_cov_20.9733_ID_177	1	1731631	6733	1738365	98.87
gi|184156320|ref|NC_010611.1|	NODE_41_length_33369_cov_23.3836_ID_81	1	1744606	33242	1777850	98.81
gi|184156320|ref|NC_010611.1|	NODE_21_length_48440_cov_23.3725_ID_41	48315	1777847	30764	1795398	98.10
gi|184156320|ref|NC_010611.1|	NODE_105_length_8957_cov_18.9412_ID_209	1	1826118	8957	1835077	98.17
gi|184156320|ref|NC_010611.1|	NODE_23_length_46036_cov_23.623_ID_45	46036	1834969	1	1881041	97.51
gi|184156320|ref|NC_010611.1|	NODE_111_length_7859_cov_20.9635_ID_221	1	1880973	7859	1888831	98.44
gi|184156320|ref|NC_010611.1|	NODE_46_length_30514_cov_23.0217_ID_91	30511	1889386	223	1919658	96.93
gi|184156320|ref|NC_010611.1|	NODE_135_length_4500_cov_14.5703_ID_269	127	1919656	4500	1924030	98.31
gi|184156320|ref|NC_010611.1|	NODE_58_length_24694_cov_22.5302_ID_115	1	1923929	5202	1929129	97.52
gi|184156320|ref|NC_010611.1|	NODE_85_length_13662_cov_22.0067_ID_169	13339	1963755	11784	1965311	96.02
gi|184156320|ref|NC_010611.1|	NODE_67_length_21309_cov_22.5676_ID_133	17353	1985350	5660	1997044	94.96
gi|184156320|ref|NC_010611.1|	NODE_106_length_8897_cov_24.455_ID_211	1	2003766	8399	2012163	97.08
gi|184156320|ref|NC_010611.1|	NODE_91_length_11929_cov_20.9071_ID_181	127	2023043	8869	2031778	97.44
gi|184156320|ref|NC_010611.1|	NODE_36_length_35122_cov_24.1073_ID_71	35122	2140792	2	2175914	98.77
gi|184156320|ref|NC_010611.1|	NODE_56_length_25500_cov_23.0071_ID_111	1	2177337	3429	2180761	98.86
gi|184156320|ref|NC_010611.1|	NODE_107_length_8508_cov_24.0272_ID_213	1	2203391	8508	2211898	98.47
gi|184156320|ref|NC_010611.1|	NODE_124_length_5943_cov_16.2835_ID_247	5943	2212538	4755	2213725	98.91
gi|184156320|ref|NC_010611.1|	NODE_69_length_20667_cov_24.7141_ID_137	20667	2219496	127	2240031	98.55
gi|184156320|ref|NC_010611.1|	NODE_123_length_6036_cov_21.327_ID_245	5909	2240029	1	2245936	99.00
gi|184156320|ref|NC_010611.1|	NODE_44_length_31661_cov_24.128_ID_87	31661	2245826	318	2277172	98.02
gi|184156320|ref|NC_010611.1|	NODE_88_length_12703_cov_24.6406_ID_175	9275	2356913	12577	2360218	97.79
gi|184156320|ref|NC_010611.1|	NODE_177_length_1323_cov_25.3361_ID_353	1	2361110	1197	2362306	99.50
gi|184156320|ref|NC_010611.1|	NODE_34_length_36805_cov_23.5903_ID_67	128	2362298	2327	2364497	99.00
gi|184156320|ref|NC_010611.1|	NODE_145_length_3041_cov_20.3638_ID_289	3041	2394323	1	2397364	98.52
gi|184156320|ref|NC_010611.1|	NODE_99_length_9748_cov_21.0782_ID_197	9748	2410621	5176	2415193	97.99
gi|184156320|ref|NC_010611.1|	NODE_32_length_37538_cov_23.5331_ID_63	37433	2415256	1	2452683	98.55
gi|184156320|ref|NC_010611.1|	NODE_35_length_36767_cov_24.8611_ID_69	36767	2452575	128	2489208	98.01
gi|184156320|ref|NC_010611.1|	NODE_93_length_11232_cov_28.6845_ID_185	124	2489199	11010	2500077	97.91
gi|184156320|ref|NC_010611.1|	NODE_45_length_31412_cov_25.9755_ID_89	127	2500074	31412	2531362	99.22
gi|184156320|ref|NC_010611.1|	NODE_156_length_2206_cov_17.1578_ID_311	2206	2531444	1	2533649	99.09
gi|184156320|ref|NC_010611.1|	NODE_60_length_24556_cov_22.6877_ID_119	24556	2533554	18468	2539641	97.88
gi|184156320|ref|NC_010611.1|	NODE_114_length_7402_cov_20.2675_ID_227	130	2544556	5542	2549969	97.86
gi|184156320|ref|NC_010611.1|	NODE_108_length_8275_cov_21.3346_ID_215	635	2550273	8275	2557909	98.27
gi|184156320|ref|NC_010611.1|	NODE_87_length_12889_cov_20.1155_ID_173	12889	2560654	1	2573531	98.65
gi|184156320|ref|NC_010611.1|	NODE_117_length_7122_cov_19.4946_ID_233	7121	2573420	1352	2579187	95.79
gi|184156320|ref|NC_010611.1|	NODE_9_length_78721_cov_24.4883_ID_17	4429	2579159	43594	2618305	98.56
gi|184156320|ref|NC_010611.1|	NODE_77_length_16806_cov_22.9163_ID_153	9107	2652384	16806	2660081	99.14
gi|184156320|ref|NC_010611.1|	NODE_26_length_43950_cov_25.4128_ID_51	123	2786807	43950	2830632	98.85
gi|184156320|ref|NC_010611.1|	NODE_11_length_64504_cov_23.9991_ID_21	2488	2832549	48548	2878609	98.78
gi|184156320|ref|NC_010611.1|	NODE_139_length_3559_cov_59.9406_ID_277	5	2907053	3559	2910607	93.90
gi|184156320|ref|NC_010611.1|	NODE_144_length_3050_cov_24.6531_ID_287	123	2907682	3050	2910607	90.85
gi|184156320|ref|NC_010611.1|	NODE_154_length_2522_cov_29.6154_ID_307	1850	2913894	1	2915743	89.14
gi|184156320|ref|NC_010611.1|	NODE_162_length_1838_cov_39.3027_ID_323	1838	2915985	318	2917505	94.94
gi|184156320|ref|NC_010611.1|	NODE_182_length_1213_cov_41.1022_ID_363	1	2915985	1205	2917189	89.32
gi|184156320|ref|NC_010611.1|	NODE_146_length_3015_cov_19.0589_ID_291	2847	2948289	1	2951138	98.77
gi|184156320|ref|NC_010611.1|	NODE_20_length_48824_cov_25.7648_ID_39	48824	2951056	28356	2971522	98.92
gi|184156320|ref|NC_010611.1|	NODE_61_length_24183_cov_26.1829_ID_121	1336	3000793	2452	3001909	80.21
gi|184156320|ref|NC_010611.1|	NODE_49_length_28598_cov_25.5403_ID_97	27833	3055648	6721	3076769	98.42
gi|184156320|ref|NC_010611.1|	NODE_50_length_28249_cov_24.4131_ID_99	28122	3083502	26304	3085320	96.10
gi|184156320|ref|NC_010611.1|	NODE_92_length_11712_cov_31.067_ID_183	10339	3111370	4499	3117211	98.56
gi|184156320|ref|NC_010611.1|	NODE_160_length_1923_cov_63.3318_ID_319	380	3124234	1907	3125762	95.49
gi|184156320|ref|NC_010611.1|	NODE_143_length_3137_cov_62.2362_ID_285	2597	3126847	1525	3127912	82.85
gi|184156320|ref|NC_010611.1|	NODE_12_length_61668_cov_25.2796_ID_23	61662	3128633	40307	3149989	99.23
gi|184156320|ref|NC_010611.1|	NODE_75_length_17563_cov_22.4435_ID_149	17563	3194759	1	3212318	98.56
gi|184156320|ref|NC_010611.1|	NODE_74_length_19369_cov_26.8557_ID_147	951	3213286	13319	3225654	98.67
gi|184156320|ref|NC_010611.1|	NODE_65_length_21823_cov_26.5906_ID_129	1139	3231649	15468	3245978	98.83
gi|184156320|ref|NC_010611.1|	NODE_2_length_137913_cov_26.7859_ID_3	137050	3249666	113655	3273048	98.26
gi|184156320|ref|NC_010611.1|	NODE_79_length_15085_cov_25.1927_ID_157	14987	3393370	160	3408189	98.77
gi|184156320|ref|NC_010611.1|	NODE_81_length_14342_cov_22.7591_ID_161	11667	3408251	8963	3410955	97.30
gi|184156320|ref|NC_010611.1|	NODE_64_length_22184_cov_24.6788_ID_127	1	3426656	22183	3448832	98.93
gi|184156320|ref|NC_010611.1|	NODE_7_length_91666_cov_26.5612_ID_13	128	3448864	75825	3524562	98.88
gi|184156320|ref|NC_010611.1|	NODE_164_length_1773_cov_23.7746_ID_327	1	3539405	1773	3541165	98.20
gi|184156320|ref|NC_010611.1|	NODE_4_length_127207_cov_25.4022_ID_7	1	3541393	40198	3581621	98.58
gi|184156320|ref|NC_010611.1|	NODE_42_length_32647_cov_25.0411_ID_83	32618	3669228	30027	3671820	95.18
gi|184156320|ref|NC_010611.1|	NODE_38_length_34661_cov_25.5541_ID_75	34526	3700664	1	3735191	98.82
gi|184156320|ref|NC_010611.1|	NODE_28_length_43220_cov_28.8306_ID_55	42998	3735827	5512	3773323	98.58
gi|184156320|ref|NC_010611.1|	NODE_30_length_40884_cov_24.2762_ID_59	37583	3782464	20618	3799429	97.34
gi|184156320|ref|NC_010611.1|	NODE_13_length_59692_cov_27.141_ID_25	59692	3821669	1	3881368	98.11
gi|184156320|ref|NC_010611.1|	NODE_136_length_4322_cov_25.8303_ID_271	4322	3881283	1	3885603	99.24
gi|184156320|ref|NC_010611.1|	NODE_157_length_2010_cov_14.1737_ID_313	1	3885497	2010	3887504	98.56
