reference	query	refStart	queryStart	refEnd	queryEnd	identity
gi|184156320|ref|NC_010611.1|	NODE_85_length_10856_cov_9.56837_ID_169	10856	143990	1	154807	97.65
gi|184156320|ref|NC_010611.1|	NODE_583_length_1631_cov_7.99668_ID_1165	1631	154925	221	156336	97.73
gi|184156320|ref|NC_010611.1|	NODE_145_length_8343_cov_8.99793_ID_289	8323	156596	1	164918	97.30
gi|184156320|ref|NC_010611.1|	NODE_177_length_7694_cov_11.4253_ID_353	7694	164751	73	172371	97.31
gi|184156320|ref|NC_010611.1|	NODE_113_length_9245_cov_9.14499_ID_225	8895	172503	1	181389	98.75
gi|184156320|ref|NC_010611.1|	NODE_152_length_8169_cov_9.53942_ID_303	8169	181177	123	189224	98.47
gi|184156320|ref|NC_010611.1|	NODE_19_length_17545_cov_9.29326_ID_37	1	189365	12031	201393	99.33
gi|184156320|ref|NC_010611.1|	NODE_611_length_1447_cov_8.14091_ID_1221	1447	207414	1	208861	98.90
gi|184156320|ref|NC_010611.1|	NODE_582_length_1636_cov_10.4268_ID_1163	1636	208756	1	210391	99.08
gi|184156320|ref|NC_010611.1|	NODE_233_length_6196_cov_9.86077_ID_465	6196	210252	1	216448	98.29
gi|184156320|ref|NC_010611.1|	NODE_288_length_5214_cov_8.65264_ID_575	5214	222619	1	227831	98.02
gi|184156320|ref|NC_010611.1|	NODE_151_length_8203_cov_8.20035_ID_301	1	227754	8203	235957	98.67
gi|184156320|ref|NC_010611.1|	NODE_238_length_6159_cov_10.4925_ID_475	6119	235889	1	242007	98.27
gi|184156320|ref|NC_010611.1|	NODE_272_length_5486_cov_8.82105_ID_543	1	241983	5486	247467	99.23
gi|184156320|ref|NC_010611.1|	NODE_139_length_8480_cov_10.9016_ID_277	178	262070	2408	264300	96.37
gi|184156320|ref|NC_010611.1|	NODE_8_length_22592_cov_9.35086_ID_15	21506	262868	1	284374	98.84
gi|184156320|ref|NC_010611.1|	NODE_197_length_7095_cov_9.84041_ID_393	1	284280	7095	291374	99.99
gi|184156320|ref|NC_010611.1|	NODE_57_length_12590_cov_9.79949_ID_113	1	291295	12590	303884	100.00
gi|184156320|ref|NC_010611.1|	NODE_18_length_17678_cov_9.12996_ID_35	17678	303677	1	321351	99.97
gi|184156320|ref|NC_010611.1|	NODE_340_length_4134_cov_10.4415_ID_679	4134	322251	1	326383	99.88
gi|184156320|ref|NC_010611.1|	NODE_249_length_5927_cov_9.70241_ID_497	5921	326207	1	332127	99.80
gi|184156320|ref|NC_010611.1|	NODE_215_length_6674_cov_9.19139_ID_429	6625	332095	1	338719	100.00
gi|184156320|ref|NC_010611.1|	NODE_246_length_5976_cov_8.58318_ID_491	5976	339803	1	345778	100.00
gi|184156320|ref|NC_010611.1|	NODE_532_length_2034_cov_7.99843_ID_1063	2034	345723	125	347631	99.95
gi|184156320|ref|NC_010611.1|	NODE_401_length_3288_cov_8.35495_ID_801	1	348594	3288	351884	99.82
gi|184156320|ref|NC_010611.1|	NODE_460_length_2667_cov_6.86969_ID_919	2667	351652	1	354318	100.00
gi|184156320|ref|NC_010611.1|	NODE_216_length_6643_cov_9.97207_ID_431	1	354207	6643	360849	99.98
gi|184156320|ref|NC_010611.1|	NODE_30_length_15707_cov_8.76245_ID_59	1	360737	15707	376442	99.99
gi|184156320|ref|NC_010611.1|	NODE_101_length_9902_cov_8.74558_ID_201	9902	376371	1	386272	99.96
gi|184156320|ref|NC_010611.1|	NODE_351_length_4034_cov_8.92782_ID_701	1	386109	4034	390142	100.00
gi|184156320|ref|NC_010611.1|	NODE_207_length_6898_cov_7.68587_ID_413	1	390117	6878	396993	99.77
gi|184156320|ref|NC_010611.1|	NODE_40_length_14608_cov_9.05711_ID_79	1	396880	14608	411487	100.00
gi|184156320|ref|NC_010611.1|	NODE_143_length_8428_cov_10.1142_ID_285	1	411381	8428	419809	99.98
gi|184156320|ref|NC_010611.1|	NODE_104_length_9595_cov_8.84654_ID_207	9595	419706	1	429300	99.97
gi|184156320|ref|NC_010611.1|	NODE_2_length_33230_cov_9.66414_ID_3	33230	429191	1	462420	99.99
gi|184156320|ref|NC_010611.1|	NODE_447_length_2780_cov_8.50961_ID_893	2780	462732	1	465511	100.00
gi|184156320|ref|NC_010611.1|	NODE_186_length_7465_cov_7.89139_ID_371	7465	465466	1	472930	100.00
gi|184156320|ref|NC_010611.1|	NODE_193_length_7179_cov_9.10706_ID_385	7179	472852	1	480030	100.00
gi|184156320|ref|NC_010611.1|	NODE_195_length_7133_cov_8.70183_ID_389	7133	479929	1	487061	99.99
gi|184156320|ref|NC_010611.1|	NODE_310_length_4679_cov_9.00637_ID_619	4679	487029	1	491707	100.00
gi|184156320|ref|NC_010611.1|	NODE_198_length_7042_cov_9.12654_ID_395	7041	491777	1	498817	100.00
gi|184156320|ref|NC_010611.1|	NODE_65_length_11941_cov_10.478_ID_129	11941	498752	1	510692	100.00
gi|184156320|ref|NC_010611.1|	NODE_14_length_20856_cov_10.1178_ID_27	20856	510580	1	531460	99.83
gi|184156320|ref|NC_010611.1|	NODE_432_length_2905_cov_7.41685_ID_863	2905	531353	1	534257	100.00
gi|184156320|ref|NC_010611.1|	NODE_86_length_10649_cov_9.12992_ID_171	1	534062	10524	544585	99.91
gi|184156320|ref|NC_010611.1|	NODE_650_length_1124_cov_5.92678_ID_1299	1124	544772	1	545895	100.00
gi|184156320|ref|NC_010611.1|	NODE_343_length_4119_cov_9.498_ID_685	1	545815	4119	549933	100.00
gi|184156320|ref|NC_010611.1|	NODE_3_length_30910_cov_9.7982_ID_5	1	549903	30910	580810	99.98
gi|184156320|ref|NC_010611.1|	NODE_53_length_13227_cov_9.24336_ID_105	13227	580766	1	593992	100.00
gi|184156320|ref|NC_010611.1|	NODE_129_length_8811_cov_9.13715_ID_257	1	593886	8811	602696	100.00
gi|184156320|ref|NC_010611.1|	NODE_656_length_1083_cov_6.63075_ID_1311	1083	602862	1	603944	100.00
gi|184156320|ref|NC_010611.1|	NODE_232_length_6198_cov_8.01334_ID_463	6198	603948	1	610145	99.97
gi|184156320|ref|NC_010611.1|	NODE_133_length_8658_cov_9.10093_ID_265	8658	610943	1	619600	99.99
gi|184156320|ref|NC_010611.1|	NODE_161_length_7983_cov_9.43992_ID_321	7983	619501	1	627484	99.96
gi|184156320|ref|NC_010611.1|	NODE_1_length_36661_cov_9.1728_ID_1	36661	627524	1	664183	99.99
gi|184156320|ref|NC_010611.1|	NODE_96_length_10107_cov_10.4092_ID_191	1	665457	9980	675436	99.98
gi|184156320|ref|NC_010611.1|	NODE_73_length_11641_cov_10.6458_ID_145	171	675428	11641	686894	99.93
gi|184156320|ref|NC_010611.1|	NODE_361_length_3915_cov_8.89282_ID_721	3915	692170	1	696082	99.90
gi|184156320|ref|NC_010611.1|	NODE_339_length_4140_cov_10.1984_ID_677	4140	695914	1	700053	99.88
gi|184156320|ref|NC_010611.1|	NODE_226_length_6418_cov_7.42521_ID_451	6418	699965	54	706331	99.83
gi|184156320|ref|NC_010611.1|	NODE_201_length_6990_cov_8.61926_ID_401	6863	706275	1	713132	99.91
gi|184156320|ref|NC_010611.1|	NODE_397_length_3312_cov_10.0047_ID_793	1	713112	3312	716423	100.00
gi|184156320|ref|NC_010611.1|	NODE_116_length_9148_cov_9.05022_ID_231	1	716568	9148	725715	99.99
gi|184156320|ref|NC_010611.1|	NODE_497_length_2326_cov_7.65348_ID_993	105	725639	2260	727765	98.65
gi|184156320|ref|NC_010611.1|	NODE_29_length_15794_cov_8.38291_ID_57	15794	727706	1	743499	100.00
gi|184156320|ref|NC_010611.1|	NODE_302_length_4968_cov_7.85189_ID_603	4968	743394	1	748361	99.96
gi|184156320|ref|NC_010611.1|	NODE_398_length_3307_cov_7.50189_ID_795	3307	748257	1	751563	100.00
gi|184156320|ref|NC_010611.1|	NODE_629_length_1275_cov_7.08885_ID_1257	1	751519	1275	752793	100.00
gi|184156320|ref|NC_010611.1|	NODE_557_length_1778_cov_7.47486_ID_1113	1	752680	1778	754457	100.00
gi|184156320|ref|NC_010611.1|	NODE_598_length_1554_cov_3.62369_ID_1195	1	754344	1554	755897	100.00
gi|184156320|ref|NC_010611.1|	NODE_484_length_2439_cov_9.02898_ID_967	2439	756737	1	759175	100.00
gi|184156320|ref|NC_010611.1|	NODE_512_length_2198_cov_9.74408_ID_1023	1	759142	2198	761339	100.00
gi|184156320|ref|NC_010611.1|	NODE_331_length_4271_cov_7.72973_ID_661	1	764385	4271	768654	99.98
gi|184156320|ref|NC_010611.1|	NODE_642_length_1163_cov_3.92375_ID_1283	1	768940	1163	770102	100.00
gi|184156320|ref|NC_010611.1|	NODE_223_length_6487_cov_9.11226_ID_445	6487	770248	1	776734	100.00
gi|184156320|ref|NC_010611.1|	NODE_202_length_6969_cov_9.50365_ID_403	6969	776679	1	783647	100.00
gi|184156320|ref|NC_010611.1|	NODE_592_length_1586_cov_5.7231_ID_1183	1	783544	1586	785129	100.00
gi|184156320|ref|NC_010611.1|	NODE_610_length_1451_cov_6.61782_ID_1219	1	785017	1451	786467	99.86
gi|184156320|ref|NC_010611.1|	NODE_4_length_28442_cov_9.09645_ID_7	28442	786356	1	814796	99.98
gi|184156320|ref|NC_010611.1|	NODE_290_length_5194_cov_9.06434_ID_579	1	814772	5194	819966	99.90
gi|184156320|ref|NC_010611.1|	NODE_353_length_4022_cov_10.1119_ID_705	4022	819810	1	823831	99.83
gi|184156320|ref|NC_010611.1|	NODE_196_length_7114_cov_7.70145_ID_391	1	823755	7114	830868	99.97
gi|184156320|ref|NC_010611.1|	NODE_641_length_1163_cov_5.66699_ID_1281	1163	831006	1	832168	99.31
gi|184156320|ref|NC_010611.1|	NODE_535_length_1994_cov_8.22335_ID_1069	1994	832025	1	834018	100.00
gi|184156320|ref|NC_010611.1|	NODE_586_length_1615_cov_9.63239_ID_1171	1615	833981	1	835595	100.00
gi|184156320|ref|NC_010611.1|	NODE_69_length_11775_cov_8.78065_ID_137	1	835515	11775	847289	100.00
gi|184156320|ref|NC_010611.1|	NODE_517_length_2147_cov_9.92228_ID_1033	2147	847187	1	849333	100.00
gi|184156320|ref|NC_010611.1|	NODE_289_length_5195_cov_9.94751_ID_577	5195	849240	1	854434	99.98
gi|184156320|ref|NC_010611.1|	NODE_334_length_4258_cov_8.57952_ID_667	1	854336	4258	858593	100.00
gi|184156320|ref|NC_010611.1|	NODE_279_length_5414_cov_6.79554_ID_557	5414	858501	1	863914	100.00
gi|184156320|ref|NC_010611.1|	NODE_466_length_2597_cov_9.61336_ID_931	2597	863803	1	866399	99.96
gi|184156320|ref|NC_010611.1|	NODE_131_length_8699_cov_8.57699_ID_261	8604	866347	1	874949	99.95
gi|184156320|ref|NC_010611.1|	NODE_556_length_1780_cov_11.2136_ID_1111	1780	874838	1	876617	100.00
gi|184156320|ref|NC_010611.1|	NODE_453_length_2743_cov_8.737_ID_905	1	876592	2558	879149	100.00
gi|184156320|ref|NC_010611.1|	NODE_93_length_10336_cov_8.76677_ID_185	83	879072	10336	889325	99.98
gi|184156320|ref|NC_010611.1|	NODE_273_length_5483_cov_8.69268_ID_545	1	889261	5483	894743	99.76
gi|184156320|ref|NC_010611.1|	NODE_102_length_9880_cov_8.58669_ID_203	1	894643	9880	904522	99.99
gi|184156320|ref|NC_010611.1|	NODE_126_length_8937_cov_10.0001_ID_251	8937	904446	1	913382	100.00
gi|184156320|ref|NC_010611.1|	NODE_595_length_1557_cov_9.13007_ID_1189	1557	914282	1	915838	100.00
gi|184156320|ref|NC_010611.1|	NODE_147_length_8315_cov_8.98058_ID_293	1	915762	8315	924076	100.00
gi|184156320|ref|NC_010611.1|	NODE_180_length_7626_cov_9.18042_ID_359	7494	924510	1	932002	99.99
gi|184156320|ref|NC_010611.1|	NODE_43_length_14134_cov_9.27372_ID_85	14134	931918	1	946051	100.00
gi|184156320|ref|NC_010611.1|	NODE_338_length_4143_cov_8.1499_ID_675	1	946019	4143	950160	99.98
gi|184156320|ref|NC_010611.1|	NODE_352_length_4032_cov_9.62612_ID_703	1	950431	4032	954462	99.98
gi|184156320|ref|NC_010611.1|	NODE_451_length_2748_cov_7.07631_ID_901	2748	954410	1	957157	100.00
gi|184156320|ref|NC_010611.1|	NODE_599_length_1551_cov_4.34621_ID_1197	1551	957048	1	958598	100.00
gi|184156320|ref|NC_010611.1|	NODE_415_length_3114_cov_9.55909_ID_829	1	958484	1673	960157	97.61
gi|184156320|ref|NC_010611.1|	NODE_209_length_6815_cov_8.14324_ID_417	6815	966968	1	973782	96.14
gi|184156320|ref|NC_010611.1|	NODE_360_length_3924_cov_7.78825_ID_719	1	973674	3924	977595	95.67
gi|184156320|ref|NC_010611.1|	NODE_228_length_6399_cov_8.48469_ID_455	1	977592	6399	983985	96.45
gi|184156320|ref|NC_010611.1|	NODE_615_length_1397_cov_12.4992_ID_1229	1391	983879	1	985269	97.84
gi|184156320|ref|NC_010611.1|	NODE_581_length_1646_cov_9.09546_ID_1161	1646	985212	1	986857	95.39
gi|184156320|ref|NC_010611.1|	NODE_423_length_3045_cov_8.1292_ID_845	1	986801	3045	989845	97.90
gi|184156320|ref|NC_010611.1|	NODE_125_length_8957_cov_8.61472_ID_249	8957	989769	1	998724	98.48
gi|184156320|ref|NC_010611.1|	NODE_291_length_5188_cov_8.35922_ID_581	1	998650	5188	1003837	100.00
gi|184156320|ref|NC_010611.1|	NODE_230_length_6290_cov_8.70339_ID_459	6289	1004357	1	1010646	99.98
gi|184156320|ref|NC_010611.1|	NODE_636_length_1214_cov_6.93192_ID_1271	1	1010580	1214	1011792	99.92
gi|184156320|ref|NC_010611.1|	NODE_461_length_2630_cov_8.71314_ID_921	2630	1011745	1	1014374	100.00
gi|184156320|ref|NC_010611.1|	NODE_21_length_17032_cov_8.60414_ID_41	1	1014249	17032	1031280	99.99
gi|184156320|ref|NC_010611.1|	NODE_178_length_7668_cov_9.68028_ID_355	1	1031247	7668	1038914	100.00
gi|184156320|ref|NC_010611.1|	NODE_638_length_1185_cov_9.39792_ID_1275	1123	1038830	1	1039952	99.82
gi|184156320|ref|NC_010611.1|	NODE_540_length_1964_cov_9.1497_ID_1079	1	1040876	1964	1042839	99.95
gi|184156320|ref|NC_010611.1|	NODE_92_length_10363_cov_9.01319_ID_183	1	1042773	10363	1053135	99.99
gi|184156320|ref|NC_010611.1|	NODE_470_length_2584_cov_6.87139_ID_939	1	1053025	2584	1055608	100.00
gi|184156320|ref|NC_010611.1|	NODE_52_length_13286_cov_8.55506_ID_103	13286	1055577	1	1068862	100.00
gi|184156320|ref|NC_010611.1|	NODE_449_length_2757_cov_6.77757_ID_897	2757	1068765	1	1071521	100.00
gi|184156320|ref|NC_010611.1|	NODE_567_length_1725_cov_11.3385_ID_1133	1	1071465	1598	1073062	100.00
gi|184156320|ref|NC_010611.1|	NODE_370_length_3792_cov_9.23247_ID_739	127	1073054	3792	1076719	100.00
gi|184156320|ref|NC_010611.1|	NODE_580_length_1649_cov_7.29172_ID_1159	1	1077244	1649	1078892	99.94
gi|184156320|ref|NC_010611.1|	NODE_407_length_3186_cov_7.71952_ID_813	3186	1078879	1	1082064	100.00
gi|184156320|ref|NC_010611.1|	NODE_549_length_1892_cov_9.21303_ID_1097	1892	1082076	1	1083967	100.00
gi|184156320|ref|NC_010611.1|	NODE_655_length_1093_cov_5.93996_ID_1309	1	1083922	1093	1085013	99.91
gi|184156320|ref|NC_010611.1|	NODE_347_length_4055_cov_9.28691_ID_693	4055	1084968	1	1089023	99.98
gi|184156320|ref|NC_010611.1|	NODE_106_length_9489_cov_9.57627_ID_211	1	1088953	9489	1098440	99.98
gi|184156320|ref|NC_010611.1|	NODE_454_length_2724_cov_6.39276_ID_907	2724	1098365	1	1101088	100.00
gi|184156320|ref|NC_010611.1|	NODE_308_length_4701_cov_7.7899_ID_615	1	1100990	4462	1105452	99.93
gi|184156320|ref|NC_010611.1|	NODE_137_length_8522_cov_10.2717_ID_273	1	1105982	4095	1110076	99.39
gi|184156320|ref|NC_010611.1|	NODE_294_length_5141_cov_11.9527_ID_587	1	1114552	1157	1115708	100.00
gi|184156320|ref|NC_010611.1|	NODE_220_length_6555_cov_10.2086_ID_439	3817	1117141	5282	1118606	93.86
gi|184156320|ref|NC_010611.1|	NODE_171_length_7737_cov_10.2062_ID_341	1	1119447	7737	1127183	100.00
gi|184156320|ref|NC_010611.1|	NODE_613_length_1438_cov_8.23722_ID_1225	1	1128115	1438	1129552	100.00
gi|184156320|ref|NC_010611.1|	NODE_87_length_10632_cov_9.14079_ID_173	1	1130111	10632	1140743	99.98
gi|184156320|ref|NC_010611.1|	NODE_490_length_2368_cov_10.5953_ID_979	2368	1140796	421	1142743	100.00
gi|184156320|ref|NC_010611.1|	NODE_9_length_22446_cov_9.29011_ID_17	13554	1141417	14641	1142510	90.05
gi|184156320|ref|NC_010611.1|	NODE_211_length_6736_cov_8.81525_ID_421	1643	1144177	3801	1146336	89.59
gi|184156320|ref|NC_010611.1|	NODE_394_length_3351_cov_18.4451_ID_787	978	1155085	3351	1157458	98.74
gi|184156320|ref|NC_010611.1|	NODE_380_length_3610_cov_9.30835_ID_759	3610	1157332	117	1160824	89.13
gi|184156320|ref|NC_010611.1|	NODE_564_length_1731_cov_7.43516_ID_1127	1731	1157332	131	1158932	100.00
gi|184156320|ref|NC_010611.1|	NODE_301_length_4995_cov_7.27629_ID_601	1	1158855	4848	1163702	99.94
gi|184156320|ref|NC_010611.1|	NODE_612_length_1441_cov_11.1621_ID_1223	1441	1163954	1	1165392	99.58
gi|184156320|ref|NC_010611.1|	NODE_67_length_11937_cov_8.45106_ID_133	9699	1164130	8310	1165519	97.55
gi|184156320|ref|NC_010611.1|	NODE_236_length_6169_cov_8.98461_ID_471	6169	1165752	3895	1168026	100.00
gi|184156320|ref|NC_010611.1|	NODE_27_length_15836_cov_9.93717_ID_53	10083	1167966	15836	1173719	99.95
gi|184156320|ref|NC_010611.1|	NODE_105_length_9501_cov_8.55131_ID_209	9501	1173606	1	1183106	100.00
gi|184156320|ref|NC_010611.1|	NODE_91_length_10382_cov_8.64807_ID_181	10382	1183020	1	1193401	99.98
gi|184156320|ref|NC_010611.1|	NODE_400_length_3294_cov_7.58131_ID_799	1	1193796	3294	1197089	100.00
gi|184156320|ref|NC_010611.1|	NODE_165_length_7881_cov_8.12897_ID_329	7881	1197022	128	1204775	99.99
gi|184156320|ref|NC_010611.1|	NODE_464_length_2604_cov_6.65523_ID_927	128	1240303	2604	1242779	100.00
gi|184156320|ref|NC_010611.1|	NODE_421_length_3059_cov_9.53513_ID_841	3059	1242699	1	1245757	100.00
gi|184156320|ref|NC_010611.1|	NODE_286_length_5219_cov_8.38158_ID_571	5219	1245692	1	1250910	100.00
gi|184156320|ref|NC_010611.1|	NODE_75_length_11535_cov_9.18566_ID_149	1	1250810	11408	1262215	99.98
gi|184156320|ref|NC_010611.1|	NODE_417_length_3090_cov_9.68714_ID_833	126	1262207	3090	1265183	99.46
gi|184156320|ref|NC_010611.1|	NODE_88_length_10547_cov_9.36727_ID_175	1	1265133	10547	1275679	99.98
gi|184156320|ref|NC_010611.1|	NODE_531_length_2035_cov_6.10482_ID_1061	1	1275566	2035	1277600	100.00
gi|184156320|ref|NC_010611.1|	NODE_280_length_5385_cov_8.04983_ID_559	1	1277598	5385	1282982	99.96
gi|184156320|ref|NC_010611.1|	NODE_287_length_5218_cov_7.59988_ID_573	5218	1283247	1	1288463	99.66
gi|184156320|ref|NC_010611.1|	NODE_587_length_1598_cov_7.40449_ID_1173	1	1288399	1598	1289996	99.94
gi|184156320|ref|NC_010611.1|	NODE_311_length_4664_cov_8.3888_ID_621	1	1289873	4664	1294536	100.00
gi|184156320|ref|NC_010611.1|	NODE_199_length_7026_cov_7.614_ID_397	3619	1291582	2452	1292749	87.16
gi|184156320|ref|NC_010611.1|	NODE_61_length_12335_cov_9.89777_ID_121	1	1294438	12335	1306772	99.98
gi|184156320|ref|NC_010611.1|	NODE_258_length_5798_cov_6.95415_ID_515	1	1307629	5798	1313426	100.00
gi|184156320|ref|NC_010611.1|	NODE_488_length_2395_cov_6.7716_ID_975	1	1313658	2392	1316049	99.87
gi|184156320|ref|NC_010611.1|	NODE_565_length_1729_cov_3.13483_ID_1129	1	1315819	1729	1317547	99.83
gi|184156320|ref|NC_010611.1|	NODE_412_length_3137_cov_8.5598_ID_823	3137	1317498	1	1320634	100.00
gi|184156320|ref|NC_010611.1|	NODE_609_length_1452_cov_5.60453_ID_1217	1	1321446	1452	1322897	99.17
gi|184156320|ref|NC_010611.1|	NODE_120_length_9073_cov_9.00548_ID_239	1	1322785	9073	1331857	100.00
gi|184156320|ref|NC_010611.1|	NODE_274_length_5478_cov_8.72323_ID_547	1	1331711	5478	1337188	99.98
gi|184156320|ref|NC_010611.1|	NODE_247_length_5974_cov_8.82675_ID_493	5974	1337083	850	1342207	100.00
gi|184156320|ref|NC_010611.1|	NODE_489_length_2380_cov_8.74123_ID_977	1	1345625	2380	1348004	100.00
gi|184156320|ref|NC_010611.1|	NODE_616_length_1396_cov_9.55319_ID_1231	1	1347895	1396	1349291	99.93
gi|184156320|ref|NC_010611.1|	NODE_605_length_1487_cov_9.1125_ID_1209	1487	1351334	1	1352820	99.93
gi|184156320|ref|NC_010611.1|	NODE_486_length_2411_cov_10.0118_ID_971	1	1352728	2411	1355139	99.92
gi|184156320|ref|NC_010611.1|	NODE_560_length_1763_cov_6.68276_ID_1119	1	1355194	1763	1356956	100.00
gi|184156320|ref|NC_010611.1|	NODE_545_length_1926_cov_7.80044_ID_1089	1926	1357166	1	1359090	99.95
gi|184156320|ref|NC_010611.1|	NODE_150_length_8207_cov_10.3467_ID_299	8207	1359059	1	1367265	100.00
gi|184156320|ref|NC_010611.1|	NODE_231_length_6281_cov_6.89454_ID_461	1	1367868	6281	1374146	99.97
gi|184156320|ref|NC_010611.1|	NODE_537_length_1982_cov_7.84852_ID_1073	1	1374035	1982	1376016	100.00
gi|184156320|ref|NC_010611.1|	NODE_538_length_1982_cov_6.61024_ID_1075	1	1375917	1982	1377898	100.00
gi|184156320|ref|NC_010611.1|	NODE_495_length_2331_cov_7.61162_ID_989	1	1377849	2331	1380179	99.96
gi|184156320|ref|NC_010611.1|	NODE_508_length_2223_cov_7.81727_ID_1015	1	1379982	2223	1382205	99.87
gi|184156320|ref|NC_010611.1|	NODE_306_length_4775_cov_6.81433_ID_611	3697	1379983	2648	1381033	88.05
gi|184156320|ref|NC_010611.1|	NODE_212_length_6722_cov_9.27521_ID_423	6722	1382214	1	1388935	100.00
gi|184156320|ref|NC_010611.1|	NODE_637_length_1202_cov_3.59349_ID_1273	1202	1388837	33	1390006	99.32
gi|184156320|ref|NC_010611.1|	NODE_210_length_6789_cov_7.87346_ID_419	6789	1389889	1	1396677	100.00
gi|184156320|ref|NC_010611.1|	NODE_267_length_5551_cov_8.95612_ID_533	1	1396809	5551	1402360	99.98
gi|184156320|ref|NC_010611.1|	NODE_622_length_1314_cov_4.34878_ID_1243	1314	1402456	1	1403769	99.92
gi|184156320|ref|NC_010611.1|	NODE_190_length_7250_cov_10.2505_ID_379	1	1403700	7250	1410948	99.97
gi|184156320|ref|NC_010611.1|	NODE_309_length_4693_cov_10.0497_ID_617	4693	1411072	1	1415764	99.98
gi|184156320|ref|NC_010611.1|	NODE_182_length_7526_cov_9.48912_ID_363	1	1416536	7526	1424058	99.96
gi|184156320|ref|NC_010611.1|	NODE_81_length_11202_cov_7.9498_ID_161	1	1426168	11156	1437323	99.82
gi|184156320|ref|NC_010611.1|	NODE_204_length_6923_cov_9.41083_ID_407	1	1437258	6923	1444178	99.96
gi|184156320|ref|NC_010611.1|	NODE_265_length_5602_cov_8.68749_ID_529	1	1444590	5520	1450108	99.91
gi|184156320|ref|NC_010611.1|	NODE_235_length_6183_cov_9.35122_ID_469	6183	1450039	1	1456220	99.98
gi|184156320|ref|NC_010611.1|	NODE_591_length_1587_cov_7.41164_ID_1181	1407	1458377	1	1459783	99.79
gi|184156320|ref|NC_010611.1|	NODE_362_length_3914_cov_7.87351_ID_723	3633	1458790	2521	1459909	85.37
gi|184156320|ref|NC_010611.1|	NODE_445_length_2782_cov_10.0448_ID_889	1	1459695	2782	1462475	99.93
gi|184156320|ref|NC_010611.1|	NODE_375_length_3738_cov_8.07366_ID_749	1	1462309	3738	1466046	99.95
gi|184156320|ref|NC_010611.1|	NODE_28_length_15821_cov_8.79457_ID_55	1	1465971	15821	1481792	99.98
gi|184156320|ref|NC_010611.1|	NODE_411_length_3146_cov_8.99901_ID_821	1	1481720	3146	1484865	100.00
gi|184156320|ref|NC_010611.1|	NODE_348_length_4051_cov_8.40622_ID_695	1	1484752	4051	1488802	99.98
gi|184156320|ref|NC_010611.1|	NODE_604_length_1506_cov_5.15083_ID_1207	1	1488695	1506	1490200	99.93
gi|184156320|ref|NC_010611.1|	NODE_530_length_2035_cov_6.24476_ID_1059	1	1490072	2035	1492106	100.00
gi|184156320|ref|NC_010611.1|	NODE_264_length_5606_cov_9.0115_ID_527	5606	1492044	1	1497648	99.96
gi|184156320|ref|NC_010611.1|	NODE_500_length_2310_cov_7.62483_ID_999	1	1497555	2310	1499864	100.00
gi|184156320|ref|NC_010611.1|	NODE_33_length_14975_cov_9.79182_ID_65	1	1499806	14975	1514780	99.97
gi|184156320|ref|NC_010611.1|	NODE_296_length_5130_cov_7.25025_ID_591	5130	1514673	1	1519802	100.00
