reference	query	refStart	queryStart	refEnd	queryEnd	identity
gi|184156320|ref|NC_010611.1|	NODE_31_length_37615_cov_20.9476_ID_61	37291	1477594	4	1514861	93.64
gi|184156320|ref|NC_010611.1|	NODE_102_length_12030_cov_21.7069_ID_203	12026	1514777	421	1526349	91.53
gi|184156320|ref|NC_010611.1|	NODE_194_length_1749_cov_9.74538_ID_387	1687	1530234	1	1531899	84.31
gi|184156320|ref|NC_010611.1|	NODE_148_length_5552_cov_17.7513_ID_295	5549	1532698	841	1537412	84.67
gi|184156320|ref|NC_010611.1|	NODE_73_length_20484_cov_19.3982_ID_145	132	1538329	1191	1539408	80.78
gi|184156320|ref|NC_010611.1|	NODE_20_length_50092_cov_21.65_ID_39	50092	1558288	46555	1561824	94.04
gi|184156320|ref|NC_010611.1|	NODE_114_length_10338_cov_24.3264_ID_227	1	1606918	10338	1617275	86.11
gi|184156320|ref|NC_010611.1|	NODE_184_length_2094_cov_19.7855_ID_367	1771	1617697	167	1619301	88.38
gi|184156320|ref|NC_010611.1|	NODE_44_length_31389_cov_19.5498_ID_87	53	1619496	3724	1623169	85.92
gi|184156320|ref|NC_010611.1|	NODE_59_length_24583_cov_19.8604_ID_117	24291	1665925	19183	1671039	87.21
gi|184156320|ref|NC_010611.1|	NODE_131_length_7921_cov_18.7227_ID_261	7742	1690153	3055	1694833	84.89
gi|184156320|ref|NC_010611.1|	NODE_56_length_25272_cov_21.4593_ID_111	58	1697867	1069	1698881	82.07
gi|184156320|ref|NC_010611.1|	NODE_70_length_21511_cov_21.3791_ID_139	21484	1722911	13149	1731226	87.36
gi|184156320|ref|NC_010611.1|	NODE_42_length_32298_cov_20.6956_ID_83	1	1744319	11308	1755617	87.03
gi|184156320|ref|NC_010611.1|	NODE_112_length_10613_cov_18.9003_ID_223	32	1776607	6707	1783286	86.10
gi|184156320|ref|NC_010611.1|	NODE_66_length_22364_cov_19.8368_ID_131	22364	1800086	20185	1802265	88.77
gi|184156320|ref|NC_010611.1|	NODE_156_length_5042_cov_20.6242_ID_311	4915	1829914	2800	1832034	87.36
gi|184156320|ref|NC_010611.1|	NODE_111_length_10940_cov_17.1825_ID_221	3312	1836478	9812	1842976	89.93
gi|184156320|ref|NC_010611.1|	NODE_27_length_40135_cov_20.3573_ID_53	208	1843070	23465	1866400	91.73
gi|184156320|ref|NC_010611.1|	NODE_48_length_29074_cov_20.6235_ID_95	64	1889379	5241	1894556	93.54
gi|184156320|ref|NC_010611.1|	NODE_109_length_11144_cov_19.1811_ID_217	6856	1920014	8332	1921480	80.58
gi|184156320|ref|NC_010611.1|	NODE_104_length_11914_cov_21.2937_ID_207	738	1924822	5047	1929129	87.10
gi|184156320|ref|NC_010611.1|	NODE_93_length_16156_cov_18.7085_ID_185	194	1954386	1291	1955483	92.26
gi|184156320|ref|NC_010611.1|	NODE_153_length_5346_cov_26.0598_ID_305	5097	1985350	1	1990444	93.08
gi|184156320|ref|NC_010611.1|	NODE_149_length_5444_cov_21.5422_ID_297	5194	1992230	1664	1995761	90.21
gi|184156320|ref|NC_010611.1|	NODE_182_length_2197_cov_23.6251_ID_363	2174	2008737	130	2010780	85.69
gi|184156320|ref|NC_010611.1|	NODE_117_length_9924_cov_18.3417_ID_233	243	2016835	8125	2024716	93.14
gi|184156320|ref|NC_010611.1|	NODE_82_length_19168_cov_19.5956_ID_163	18911	2041395	17816	2042488	89.55
gi|184156320|ref|NC_010611.1|	NODE_139_length_7002_cov_18.3487_ID_277	1707	2045227	3551	2047074	85.23
gi|184156320|ref|NC_010611.1|	NODE_32_length_37452_cov_21.261_ID_63	784	2141927	5212	2146339	88.29
gi|184156320|ref|NC_010611.1|	NODE_126_length_8836_cov_17.0757_ID_251	114	2182220	3396	2185483	86.26
gi|184156320|ref|NC_010611.1|	NODE_115_length_10310_cov_17.8136_ID_229	10307	2191199	6059	2195441	85.19
gi|184156320|ref|NC_010611.1|	NODE_195_length_1734_cov_9.8911_ID_389	395	2202188	1606	2203407	81.71
gi|184156320|ref|NC_010611.1|	NODE_123_length_9097_cov_16.0203_ID_245	8231	2208994	5462	2211767	82.68
gi|184156320|ref|NC_010611.1|	NODE_6_length_70808_cov_21.2253_ID_11	140	2220731	3133	2223735	85.43
gi|184156320|ref|NC_010611.1|	NODE_77_length_20240_cov_19.0271_ID_153	550	2362748	2299	2364497	86.74
gi|184156320|ref|NC_010611.1|	NODE_2_length_86481_cov_21.2458_ID_3	3779	2368556	4960	2369737	86.38
gi|184156320|ref|NC_010611.1|	NODE_118_length_9486_cov_20.3656_ID_235	9337	2376438	1	2385776	92.07
gi|184156320|ref|NC_010611.1|	NODE_130_length_8188_cov_14.9122_ID_259	1	2385663	1789	2387450	90.06
gi|184156320|ref|NC_010611.1|	NODE_91_length_16488_cov_22.3216_ID_181	6714	2413461	4992	2415187	84.83
gi|184156320|ref|NC_010611.1|	NODE_61_length_23823_cov_20.6787_ID_121	23674	2415261	18266	2420668	89.14
gi|184156320|ref|NC_010611.1|	NODE_137_length_7204_cov_21.6175_ID_273	69	2439717	6542	2446192	85.33
gi|184156320|ref|NC_010611.1|	NODE_86_length_18254_cov_28.8622_ID_171	13791	2539786	16722	2542717	83.95
gi|184156320|ref|NC_010611.1|	NODE_105_length_11759_cov_17.7184_ID_209	11759	2544493	8401	2547851	93.87
gi|184156320|ref|NC_010611.1|	NODE_214_length_1102_cov_6.80513_ID_427	1102	2560243	1	2561343	84.76
gi|184156320|ref|NC_010611.1|	NODE_52_length_26612_cov_19.4066_ID_103	1	2568119	1060	2569178	83.96
gi|184156320|ref|NC_010611.1|	NODE_154_length_5120_cov_17.579_ID_307	5094	2603907	2745	2606256	91.85
gi|184156320|ref|NC_010611.1|	NODE_1_length_99942_cov_20.5086_ID_1	3971	2607322	5450	2608802	90.07
gi|184156320|ref|NC_010611.1|	NODE_58_length_24811_cov_19.3048_ID_115	24811	2729377	16391	2737801	96.75
gi|184156320|ref|NC_010611.1|	NODE_26_length_40735_cov_21.1233_ID_51	40735	2785853	39697	2786896	86.23
gi|184156320|ref|NC_010611.1|	NODE_25_length_40747_cov_22.9676_ID_49	1	2824759	6498	2831246	91.67
gi|184156320|ref|NC_010611.1|	NODE_60_length_23925_cov_20.4955_ID_119	132	2867627	5539	2873034	82.34
gi|184156320|ref|NC_010611.1|	NODE_94_length_15857_cov_24.7606_ID_187	5815	2893301	2968	2896153	81.08
gi|184156320|ref|NC_010611.1|	NODE_143_length_6238_cov_18.8495_ID_285	3	2945380	2899	2948276	88.28
gi|184156320|ref|NC_010611.1|	NODE_8_length_67805_cov_20.8589_ID_15	1	2951058	25473	2976518	87.71
gi|184156320|ref|NC_010611.1|	NODE_116_length_10080_cov_19.5075_ID_231	9787	3018804	5138	3023453	85.28
gi|184156320|ref|NC_010611.1|	NODE_51_length_26619_cov_20.7673_ID_101	256	3032900	6098	3038744	88.43
gi|184156320|ref|NC_010611.1|	NODE_50_length_28666_cov_24.3248_ID_99	3241	3060918	23982	3081668	87.80
gi|184156320|ref|NC_010611.1|	NODE_186_length_2043_cov_17.0861_ID_371	2042	3085908	30	3087917	82.76
gi|184156320|ref|NC_010611.1|	NODE_169_length_3556_cov_49.0496_ID_337	10	3088067	3123	3091178	91.88
gi|184156320|ref|NC_010611.1|	NODE_64_length_22652_cov_26.6943_ID_127	193	3091174	5199	3096179	88.66
gi|184156320|ref|NC_010611.1|	NODE_158_length_4845_cov_15.9852_ID_315	3213	3112582	1076	3114719	84.19
gi|184156320|ref|NC_010611.1|	NODE_192_length_1783_cov_67.3261_ID_383	1779	3124482	501	3125762	89.01
gi|184156320|ref|NC_010611.1|	NODE_166_length_3761_cov_40.2603_ID_331	3753	3126666	2559	3127854	85.95
gi|184156320|ref|NC_010611.1|	NODE_41_length_32458_cov_20.1684_ID_81	32458	3128557	30543	3130473	83.40
gi|184156320|ref|NC_010611.1|	NODE_57_length_25209_cov_20.0588_ID_113	24320	3203868	21856	3206328	86.94
gi|184156320|ref|NC_010611.1|	NODE_85_length_18779_cov_21.42_ID_169	4343	3231628	9638	3236910	86.55
gi|184156320|ref|NC_010611.1|	NODE_98_length_13797_cov_20.786_ID_195	808	3245902	2258	3247291	84.53
gi|184156320|ref|NC_010611.1|	NODE_136_length_7374_cov_21.8801_ID_271	195	3258714	7350	3265869	86.54
gi|184156320|ref|NC_010611.1|	NODE_53_length_26322_cov_22.6362_ID_105	8037	3266845	11453	3270259	85.13
gi|184156320|ref|NC_010611.1|	NODE_55_length_25473_cov_22.8163_ID_109	25473	3284987	23666	3286826	89.37
gi|184156320|ref|NC_010611.1|	NODE_7_length_69981_cov_21.2041_ID_13	69080	3311359	57180	3323257	88.60
gi|184156320|ref|NC_010611.1|	NODE_96_length_15087_cov_18.3873_ID_191	14888	3393426	87	3408146	84.25
gi|184156320|ref|NC_010611.1|	NODE_97_length_14330_cov_20.1181_ID_193	11631	3408241	8917	3410955	88.33
gi|184156320|ref|NC_010611.1|	NODE_75_length_20358_cov_16.3272_ID_149	1	3426632	4361	3430988	83.13
gi|184156320|ref|NC_010611.1|	NODE_101_length_12375_cov_21.659_ID_201	12081	3451131	5410	3457796	86.90
gi|184156320|ref|NC_010611.1|	NODE_19_length_53079_cov_21.904_ID_37	52766	3463402	34718	3481446	93.39
gi|184156320|ref|NC_010611.1|	NODE_125_length_8851_cov_18.8864_ID_249	8202	3516653	3846	3521018	89.52
gi|184156320|ref|NC_010611.1|	NODE_95_length_15530_cov_18.9218_ID_189	998	3524617	15449	3539047	88.51
gi|184156320|ref|NC_010611.1|	NODE_92_length_16228_cov_18.3012_ID_183	15951	3539633	14316	3541269	87.01
gi|184156320|ref|NC_010611.1|	NODE_13_length_60194_cov_22.145_ID_25	378	3554183	28232	3582015	86.63
gi|184156320|ref|NC_010611.1|	NODE_18_length_53306_cov_21.1033_ID_35	272	3613956	4547	3618224	87.53
gi|184156320|ref|NC_010611.1|	NODE_12_length_61139_cov_20.9789_ID_23	2684	3669245	5265	3671829	93.82
gi|184156320|ref|NC_010611.1|	NODE_135_length_7504_cov_22.7476_ID_269	7469	3727223	913	3733777	88.90
gi|184156320|ref|NC_010611.1|	NODE_81_length_19714_cov_23.2668_ID_161	19714	3735080	18317	3736468	86.57
gi|184156320|ref|NC_010611.1|	NODE_164_length_4312_cov_21.6882_ID_327	1	3754776	4312	3759091	91.42
gi|184156320|ref|NC_010611.1|	NODE_78_length_20177_cov_18.8093_ID_155	2	3758987	1963	3760945	85.23
gi|184156320|ref|NC_010611.1|	NODE_69_length_21825_cov_20.9241_ID_137	2685	3782464	19668	3799429	87.99
gi|184156320|ref|NC_010611.1|	NODE_87_length_18007_cov_21.5189_ID_173	18007	3800893	14713	3804188	88.34
gi|184156320|ref|NC_010611.1|	NODE_107_length_11506_cov_22.2959_ID_213	833	3818249	11506	3828920	93.12
gi|184156320|ref|NC_010611.1|	NODE_193_length_1771_cov_19.4325_ID_385	1771	3828883	1	3830653	92.61
gi|184156320|ref|NC_010611.1|	NODE_16_length_54921_cov_21.4544_ID_31	54921	3830452	44342	3841029	89.69
