reference	query	refStart	queryStart	refEnd	queryEnd	identity
gi|184156320|ref|NC_010611.1|	NODE_104_length_10709_cov_16.5053_ID_207	10709	1120254	1	1130962	100.00
gi|184156320|ref|NC_010611.1|	NODE_66_length_18880_cov_21.4879_ID_131	1	1130852	11891	1142743	99.98
gi|184156320|ref|NC_010611.1|	NODE_160_length_4210_cov_38.2099_ID_319	3233	1155085	1	1158317	96.57
gi|184156320|ref|NC_010611.1|	NODE_155_length_4541_cov_14.3885_ID_309	2	1158192	4541	1162731	99.76
gi|184156320|ref|NC_010611.1|	NODE_165_length_3931_cov_15.8812_ID_329	2	1158192	2635	1160824	87.89
gi|184156320|ref|NC_010611.1|	NODE_209_length_1213_cov_6.94015_ID_417	1213	1162587	98	1163702	99.73
gi|184156320|ref|NC_010611.1|	NODE_25_length_41038_cov_17.9061_ID_49	41038	1163867	128	1204775	99.98
gi|184156320|ref|NC_010611.1|	NODE_14_length_60325_cov_19.8001_ID_27	19746	1164130	21135	1165519	97.55
gi|184156320|ref|NC_010611.1|	NODE_145_length_5646_cov_17.0562_ID_289	128	1240303	5646	1245821	100.00
gi|184156320|ref|NC_010611.1|	NODE_74_length_16382_cov_20.503_ID_147	16382	1245962	127	1262215	99.99
gi|184156320|ref|NC_010611.1|	NODE_63_length_20972_cov_17.7019_ID_125	20845	1262207	1	1283063	99.91
gi|184156320|ref|NC_010611.1|	NODE_99_length_11206_cov_15.8674_ID_197	11206	1283247	1	1294451	99.83
gi|184156320|ref|NC_010611.1|	NODE_26_length_40611_cov_16.6571_ID_51	34368	1291582	33201	1292749	87.16
gi|184156320|ref|NC_010611.1|	NODE_103_length_10760_cov_19.0384_ID_205	10760	1294430	1	1305189	99.99
gi|184156320|ref|NC_010611.1|	NODE_125_length_8316_cov_14.2043_ID_249	1	1305117	8316	1313431	99.98
gi|184156320|ref|NC_010611.1|	NODE_197_length_1542_cov_15.8594_ID_393	1542	1314715	1	1316256	100.00
gi|184156320|ref|NC_010611.1|	NODE_149_length_5023_cov_16.5746_ID_297	5023	1316159	1	1321181	99.98
gi|184156320|ref|NC_010611.1|	NODE_62_length_21343_cov_18.7866_ID_123	21343	1322321	1457	1342207	100.00
gi|184156320|ref|NC_010611.1|	NODE_112_length_10024_cov_15.2751_ID_223	1	1345087	10024	1355112	99.97
gi|184156320|ref|NC_010611.1|	NODE_201_length_1455_cov_11.3012_ID_401	1455	1354999	1	1356453	99.86
gi|184156320|ref|NC_010611.1|	NODE_196_length_1582_cov_11.5993_ID_391	1582	1357171	427	1358326	100.00
gi|184156320|ref|NC_010611.1|	NODE_122_length_8833_cov_20.0669_ID_243	1	1358749	8833	1367581	100.00
gi|184156320|ref|NC_010611.1|	NODE_186_length_2022_cov_11.9298_ID_371	2022	1367855	1	1369875	99.95
gi|184156320|ref|NC_010611.1|	NODE_95_length_12410_cov_16.228_ID_189	1	1369796	12410	1382205	99.98
gi|184156320|ref|NC_010611.1|	NODE_161_length_4120_cov_12.44_ID_321	315	1379983	1364	1381033	88.05
gi|184156320|ref|NC_010611.1|	NODE_87_length_14535_cov_17.0176_ID_173	1	1382184	14535	1396718	99.99
gi|184156320|ref|NC_010611.1|	NODE_86_length_14538_cov_17.4564_ID_171	1	1396821	14538	1411358	99.98
gi|184156320|ref|NC_010611.1|	NODE_93_length_12651_cov_18.1902_ID_185	12651	1411284	1	1423932	99.98
gi|184156320|ref|NC_010611.1|	NODE_39_length_30710_cov_16.886_ID_77	30585	1425687	1	1456268	99.98
gi|184156320|ref|NC_010611.1|	NODE_193_length_1613_cov_5.44011_ID_385	1	1456587	1613	1458199	100.00
gi|184156320|ref|NC_010611.1|	NODE_38_length_30861_cov_16.8665_ID_75	436	1458377	30861	1488802	99.98
gi|184156320|ref|NC_010611.1|	NODE_111_length_10138_cov_15.556_ID_221	9849	1458790	8737	1459909	85.37
gi|184156320|ref|NC_010611.1|	NODE_68_length_18453_cov_18.3121_ID_135	18453	1488693	1	1507143	99.97
gi|184156320|ref|NC_010611.1|	NODE_60_length_22611_cov_17.6468_ID_119	22611	1507120	1	1529730	99.99
gi|184156320|ref|NC_010611.1|	NODE_183_length_2179_cov_9.74805_ID_365	2179	1530465	1	1532642	99.86
gi|184156320|ref|NC_010611.1|	NODE_202_length_1411_cov_12.296_ID_403	1	1532553	1284	1533836	100.00
gi|184156320|ref|NC_010611.1|	NODE_163_length_3984_cov_18.1942_ID_325	128	1533828	3984	1537684	100.00
gi|184156320|ref|NC_010611.1|	NODE_107_length_10510_cov_14.5723_ID_213	691	1538715	10510	1548531	99.59
gi|184156320|ref|NC_010611.1|	NODE_100_length_11114_cov_16.4819_ID_199	1	1548920	11112	1560031	99.99
gi|184156320|ref|NC_010611.1|	NODE_59_length_22857_cov_17.9235_ID_117	22857	1559965	127	1582694	99.99
gi|184156320|ref|NC_010611.1|	NODE_176_length_2679_cov_15.0227_ID_351	1	1582971	2679	1585649	100.00
gi|184156320|ref|NC_010611.1|	NODE_156_length_4500_cov_16.2712_ID_311	1	1585687	4204	1589890	99.93
gi|184156320|ref|NC_010611.1|	NODE_73_length_16399_cov_15.411_ID_145	1	1590074	16399	1606472	99.93
gi|184156320|ref|NC_010611.1|	NODE_106_length_10607_cov_18.9184_ID_211	10607	1606656	1	1617263	99.99
gi|184156320|ref|NC_010611.1|	NODE_55_length_25071_cov_16.7079_ID_109	25071	1617591	1	1642662	99.98
gi|184156320|ref|NC_010611.1|	NODE_132_length_7685_cov_14.9813_ID_263	1	1642768	7685	1650452	99.96
gi|184156320|ref|NC_010611.1|	NODE_180_length_2440_cov_8.22438_ID_359	107	1651110	2440	1653443	100.00
gi|184156320|ref|NC_010611.1|	NODE_140_length_6229_cov_13.9336_ID_279	6229	1653995	1	1660223	99.98
gi|184156320|ref|NC_010611.1|	NODE_162_length_4100_cov_16.5316_ID_323	4100	1660353	1	1664452	100.00
gi|184156320|ref|NC_010611.1|	NODE_204_length_1312_cov_10.1806_ID_407	1	1664418	1312	1665729	100.00
gi|184156320|ref|NC_010611.1|	NODE_126_length_8261_cov_15.91_ID_251	1	1665889	8261	1674148	99.99
gi|184156320|ref|NC_010611.1|	NODE_150_length_4962_cov_15.3179_ID_299	4962	1674395	1	1679356	100.00
gi|184156320|ref|NC_010611.1|	NODE_102_length_10843_cov_16.0605_ID_203	1	1679172	10843	1690015	99.98
gi|184156320|ref|NC_010611.1|	NODE_117_length_9541_cov_15.4424_ID_233	9541	1690159	1	1699697	99.91
gi|184156320|ref|NC_010611.1|	NODE_37_length_32070_cov_17.7648_ID_73	32070	1699666	1	1731734	99.99
gi|184156320|ref|NC_010611.1|	NODE_159_length_4261_cov_15.1292_ID_317	1	1731631	4261	1735891	99.95
gi|184156320|ref|NC_010611.1|	NODE_123_length_8546_cov_15.7539_ID_245	1	1735629	8546	1744176	99.95
gi|184156320|ref|NC_010611.1|	NODE_44_length_28456_cov_16.15_ID_87	1	1744429	28456	1772884	99.98
gi|184156320|ref|NC_010611.1|	NODE_101_length_11102_cov_14.8404_ID_201	1	1773514	11102	1784616	99.97
gi|184156320|ref|NC_010611.1|	NODE_35_length_32091_cov_16.4704_ID_69	32091	1784567	1	1816660	99.98
gi|184156320|ref|NC_010611.1|	NODE_115_length_9607_cov_16.5706_ID_229	9607	1816589	3569	1822627	99.98
gi|184156320|ref|NC_010611.1|	NODE_138_length_6845_cov_13.9503_ID_275	1	1826661	6845	1833507	99.97
gi|184156320|ref|NC_010611.1|	NODE_203_length_1357_cov_14.261_ID_405	1357	1833478	1	1834833	99.93
gi|184156320|ref|NC_010611.1|	NODE_92_length_12965_cov_14.9963_ID_183	12965	1834894	1	1847858	100.00
gi|184156320|ref|NC_010611.1|	NODE_118_length_9505_cov_16.7286_ID_235	1	1847798	9505	1857302	100.00
gi|184156320|ref|NC_010611.1|	NODE_57_length_23633_cov_17.2862_ID_113	1	1857345	23633	1880976	99.99
gi|184156320|ref|NC_010611.1|	NODE_129_length_7851_cov_14.8544_ID_257	7851	1880878	1	1888728	99.96
gi|184156320|ref|NC_010611.1|	NODE_178_length_2517_cov_16.3799_ID_355	1	1889446	2390	1891835	100.00
gi|184156320|ref|NC_010611.1|	NODE_94_length_12592_cov_16.3048_ID_187	12591	1891907	1	1904498	99.93
gi|184156320|ref|NC_010611.1|	NODE_152_length_4737_cov_15.3701_ID_303	4737	1904427	1	1909163	100.00
gi|184156320|ref|NC_010611.1|	NODE_110_length_10321_cov_14.7855_ID_219	1	1909154	10321	1919474	100.00
gi|184156320|ref|NC_010611.1|	NODE_85_length_14606_cov_15.83_ID_169	1	1919959	14479	1934437	99.98
gi|184156320|ref|NC_010611.1|	NODE_164_length_3966_cov_19.9401_ID_327	1	1936314	3966	1940279	99.97
gi|184156320|ref|NC_010611.1|	NODE_212_length_1132_cov_9.27264_ID_423	1132	1940183	1	1941313	99.91
gi|184156320|ref|NC_010611.1|	NODE_90_length_13330_cov_17.0704_ID_179	1	1941213	13330	1954529	99.89
gi|184156320|ref|NC_010611.1|	NODE_146_length_5428_cov_17.0834_ID_291	1	1954429	5428	1959856	100.00
gi|184156320|ref|NC_010611.1|	NODE_169_length_3519_cov_14.5631_ID_337	1	1959785	3519	1963303	99.97
gi|184156320|ref|NC_010611.1|	NODE_181_length_2417_cov_9.33188_ID_361	2417	1963200	60	1965558	99.96
gi|184156320|ref|NC_010611.1|	NODE_108_length_10393_cov_18.4003_ID_215	10393	1965446	1	1975838	99.98
gi|184156320|ref|NC_010611.1|	NODE_133_length_7644_cov_12.252_ID_265	7644	1976100	1	1983742	99.97
gi|184156320|ref|NC_010611.1|	NODE_136_length_7007_cov_15.4224_ID_271	7007	1983633	1	1990638	99.96
gi|184156320|ref|NC_010611.1|	NODE_72_length_16749_cov_16.8545_ID_143	2	1990475	16749	2007221	99.84
gi|184156320|ref|NC_010611.1|	NODE_114_length_9725_cov_19.5438_ID_227	1	2007510	6049	2013557	98.86
gi|184156320|ref|NC_010611.1|	NODE_65_length_19227_cov_16.8116_ID_129	1	2007510	1166	2008676	94.26
gi|184156320|ref|NC_010611.1|	NODE_116_length_9592_cov_15.7123_ID_231	9592	2016756	1	2026347	99.96
gi|184156320|ref|NC_010611.1|	NODE_142_length_6203_cov_13.4487_ID_283	6131	2026295	1	2032426	99.90
gi|184156320|ref|NC_010611.1|	NODE_41_length_30036_cov_14.9132_ID_81	1	2032396	30032	2062443	99.90
gi|184156320|ref|NC_010611.1|	NODE_82_length_14888_cov_20.3891_ID_163	14588	2091634	13243	2092979	97.85
gi|184156320|ref|NC_010611.1|	NODE_184_length_2152_cov_12.4306_ID_367	1	2122436	2152	2124587	100.00
gi|184156320|ref|NC_010611.1|	NODE_192_length_1623_cov_15.6631_ID_383	1623	2139323	1	2140945	100.00
gi|184156320|ref|NC_010611.1|	NODE_30_length_34898_cov_17.382_ID_59	1	2141003	34898	2175901	99.99
gi|184156320|ref|NC_010611.1|	NODE_75_length_16276_cov_15.4665_ID_149	1	2177337	16276	2193609	99.97
gi|184156320|ref|NC_010611.1|	NODE_130_length_7762_cov_17.0668_ID_259	1	2193498	7762	2201262	99.95
gi|184156320|ref|NC_010611.1|	NODE_194_length_1599_cov_10.3668_ID_387	1599	2201778	1	2203374	99.81
gi|184156320|ref|NC_010611.1|	NODE_124_length_8537_cov_17.8526_ID_247	8537	2203522	1	2212058	100.00
gi|184156320|ref|NC_010611.1|	NODE_144_length_6115_cov_13.023_ID_287	6115	2212367	4752	2213727	99.78
gi|184156320|ref|NC_010611.1|	NODE_48_length_27258_cov_17.922_ID_95	27258	2219493	1	2246752	99.97
gi|184156320|ref|NC_010611.1|	NODE_34_length_32426_cov_17.6205_ID_67	32426	2246616	1929	2277121	99.87
gi|184156320|ref|NC_010611.1|	NODE_119_length_9499_cov_17.3331_ID_237	2077	2282924	4724	2285568	91.54
gi|184156320|ref|NC_010611.1|	NODE_22_length_43429_cov_20.7097_ID_43	43345	2291385	31704	2303027	96.13
gi|184156320|ref|NC_010611.1|	NODE_135_length_7086_cov_16.5468_ID_269	7086	2334950	1	2342045	99.61
gi|184156320|ref|NC_010611.1|	NODE_120_length_9478_cov_19.8222_ID_239	1	2342196	5126	2347321	97.27
gi|184156320|ref|NC_010611.1|	NODE_154_length_4629_cov_17.2903_ID_307	4629	2397817	127	2402319	100.00
gi|184156320|ref|NC_010611.1|	NODE_166_length_3852_cov_11.2693_ID_331	1	2402795	3852	2406646	100.00
gi|184156320|ref|NC_010611.1|	NODE_173_length_3227_cov_16.3168_ID_345	3227	2410754	125	2413856	100.00
gi|184156320|ref|NC_010611.1|	NODE_56_length_23961_cov_18.5673_ID_111	23834	2413846	1	2437679	99.98
gi|184156320|ref|NC_010611.1|	NODE_182_length_2261_cov_13.8908_ID_363	2261	2437515	1	2439774	99.34
gi|184156320|ref|NC_010611.1|	NODE_49_length_27142_cov_16.9033_ID_97	58	2439589	27142	2466669	99.93
gi|184156320|ref|NC_010611.1|	NODE_69_length_18353_cov_18.3992_ID_137	18353	2466725	1	2485075	99.98
gi|184156320|ref|NC_010611.1|	NODE_79_length_15703_cov_17.0787_ID_157	1	2485056	15703	2500757	99.97
gi|184156320|ref|NC_010611.1|	NODE_67_length_18592_cov_21.0253_ID_133	18592	2500645	1	2519237	99.98
gi|184156320|ref|NC_010611.1|	NODE_80_length_15237_cov_16.5216_ID_159	15237	2519139	1	2534377	99.97
gi|184156320|ref|NC_010611.1|	NODE_198_length_1528_cov_15.9358_ID_395	1	2534348	1403	2535750	100.00
gi|184156320|ref|NC_010611.1|	NODE_81_length_14957_cov_18.0751_ID_161	10567	2539679	14957	2544070	99.98
gi|184156320|ref|NC_010611.1|	NODE_153_length_4719_cov_15.0638_ID_305	1	2544289	4719	2549007	100.00
gi|184156320|ref|NC_010611.1|	NODE_83_length_14817_cov_14.8225_ID_165	14817	2548899	5267	2558447	99.95
gi|184156320|ref|NC_010611.1|	NODE_172_length_3293_cov_14.3165_ID_343	1	2564695	3293	2567987	100.00
gi|184156320|ref|NC_010611.1|	NODE_151_length_4943_cov_17.9882_ID_301	4943	2568030	1	2572972	99.98
gi|184156320|ref|NC_010611.1|	NODE_3_length_91995_cov_18.4051_ID_5	91995	2573564	1	2665556	99.98
gi|184156320|ref|NC_010611.1|	NODE_16_length_49326_cov_19.8021_ID_31	49326	2665488	23306	2691509	99.11
gi|184156320|ref|NC_010611.1|	NODE_43_length_28534_cov_18.4737_ID_85	28408	2715780	1	2744183	99.69
gi|184156320|ref|NC_010611.1|	NODE_71_length_17592_cov_20.1199_ID_141	1	2754176	17592	2771763	99.97
gi|184156320|ref|NC_010611.1|	NODE_170_length_3457_cov_13.8511_ID_339	3457	2771697	1	2775153	100.00
gi|184156320|ref|NC_010611.1|	NODE_27_length_37721_cov_18.9843_ID_53	37721	2775189	128	2812781	99.98
gi|184156320|ref|NC_010611.1|	NODE_177_length_2572_cov_21.62_ID_353	371	2812774	2572	2814975	100.00
gi|184156320|ref|NC_010611.1|	NODE_78_length_15713_cov_21.2189_ID_155	1	2814923	15713	2830634	99.98
gi|184156320|ref|NC_010611.1|	NODE_46_length_27384_cov_19.268_ID_91	27384	2830533	1	2857916	99.99
gi|184156320|ref|NC_010611.1|	NODE_33_length_33341_cov_19.311_ID_65	33341	2857819	12550	2878609	99.99
gi|184156320|ref|NC_010611.1|	NODE_64_length_20593_cov_20.025_ID_127	20593	2945097	1	2965689	99.99
gi|184156320|ref|NC_010611.1|	NODE_4_length_89309_cov_18.9743_ID_7	1	2965577	89309	3054888	99.98
gi|184156320|ref|NC_010611.1|	NODE_148_length_5291_cov_20.627_ID_295	5291	3054780	1	3060070	100.00
gi|184156320|ref|NC_010611.1|	NODE_53_length_26290_cov_19.3796_ID_105	1	3060025	25287	3085320	99.85
gi|184156320|ref|NC_010611.1|	NODE_185_length_2027_cov_15.7447_ID_369	1	3085951	2027	3087976	99.95
gi|184156320|ref|NC_010611.1|	NODE_45_length_28027_cov_19.7878_ID_89	28027	3087885	1	3115911	99.99
gi|184156320|ref|NC_010611.1|	NODE_127_length_8164_cov_29.2698_ID_253	8164	3115831	1	3123997	99.41
gi|184156320|ref|NC_010611.1|	NODE_213_length_1114_cov_93.6008_ID_425	1	3124140	1114	3125255	96.42
gi|184156320|ref|NC_010611.1|	NODE_195_length_1599_cov_55.3274_ID_389	1196	3127412	1	3128607	98.16
gi|184156320|ref|NC_010611.1|	NODE_61_length_22247_cov_20.6903_ID_121	1	3128807	21183	3149989	100.00
gi|184156320|ref|NC_010611.1|	NODE_89_length_13783_cov_22.737_ID_177	13783	3212234	1	3226016	100.00
gi|184156320|ref|NC_010611.1|	NODE_18_length_48369_cov_20.4948_ID_35	240	3226266	19952	3245978	99.99
gi|184156320|ref|NC_010611.1|	NODE_29_length_37163_cov_21.8804_ID_57	240	3273679	37163	3310603	99.99
gi|184156320|ref|NC_010611.1|	NODE_9_length_71590_cov_21.1704_ID_17	1	3310493	50774	3361267	99.99
gi|184156320|ref|NC_010611.1|	NODE_189_length_1790_cov_20.7661_ID_377	1790	3386154	1	3387972	98.35
gi|184156320|ref|NC_010611.1|	NODE_50_length_26988_cov_20.7998_ID_99	251	3393370	17836	3410954	99.99
gi|184156320|ref|NC_010611.1|	NODE_147_length_5356_cov_174.862_ID_293	1	3421335	5356	3426690	99.98
gi|184156320|ref|NC_010611.1|	NODE_54_length_25188_cov_19.9409_ID_107	1	3426564	24117	3450671	99.90
gi|184156320|ref|NC_010611.1|	NODE_97_length_11454_cov_23.6827_ID_193	11327	3451874	1	3463199	99.98
gi|184156320|ref|NC_010611.1|	NODE_5_length_76125_cov_22.1955_ID_9	1	3463107	50826	3513959	99.94
gi|184156320|ref|NC_010611.1|	NODE_7_length_74661_cov_21.294_ID_13	1	3539379	74661	3614064	99.37
gi|184156320|ref|NC_010611.1|	NODE_47_length_27265_cov_21.5904_ID_93	1	3613978	8223	3622200	98.91
gi|184156320|ref|NC_010611.1|	NODE_8_length_74179_cov_21.7625_ID_15	1	3639578	10905	3650446	97.93
gi|184156320|ref|NC_010611.1|	NODE_13_length_61762_cov_22.6491_ID_25	1	3715147	58161	3773323	98.46
gi|184156320|ref|NC_010611.1|	NODE_24_length_41902_cov_22.9608_ID_47	212	3782471	16162	3798421	97.93
gi|184156320|ref|NC_010611.1|	NODE_21_length_45628_cov_22.6959_ID_41	45628	3828852	1	3874487	98.49
gi|184156320|ref|NC_010611.1|	NODE_91_length_13116_cov_22.9056_ID_181	13116	3874385	1	3887503	98.33
