reference	query	refStart	queryStart	refEnd	queryEnd	identity
gi|184156320|ref|NC_010611.1|	NODE_125_length_4187_cov_20.1202_ID_249	4187	747244	1	751430	100.00
gi|184156320|ref|NC_010611.1|	NODE_96_length_10279_cov_18.6576_ID_191	10279	751317	1	761595	100.00
gi|184156320|ref|NC_010611.1|	NODE_149_length_1783_cov_6.51147_ID_297	590	763408	1783	764598	99.75
gi|184156320|ref|NC_010611.1|	NODE_5_length_93665_cov_23.3654_ID_9	93665	764570	1	858233	99.99
gi|184156320|ref|NC_010611.1|	NODE_18_length_54855_cov_23.7813_ID_35	54855	858893	34598	879149	99.98
gi|184156320|ref|NC_010611.1|	NODE_95_length_10386_cov_22.3364_ID_189	10386	914282	79	924589	99.94
gi|184156320|ref|NC_010611.1|	NODE_20_length_54604_cov_22.6655_ID_39	54604	924566	19012	960157	99.88
gi|184156320|ref|NC_010611.1|	NODE_4_length_97112_cov_22.9775_ID_7	1	966893	96988	1063871	99.00
gi|184156320|ref|NC_010611.1|	NODE_103_length_9184_cov_21.0814_ID_205	1	1064006	9057	1073062	99.99
gi|184156320|ref|NC_010611.1|	NODE_39_length_32630_cov_22.4464_ID_77	127	1073054	32630	1105557	99.98
gi|184156320|ref|NC_010611.1|	NODE_97_length_10053_cov_26.5484_ID_193	1	1105803	4274	1110076	99.51
gi|184156320|ref|NC_010611.1|	NODE_78_length_15793_cov_20.2104_ID_155	15793	1114571	14656	1115708	100.00
gi|184156320|ref|NC_010611.1|	NODE_77_length_15799_cov_22.6274_ID_153	9787	1117141	8310	1118617	93.71
gi|184156320|ref|NC_010611.1|	NODE_93_length_10622_cov_24.7883_ID_185	1	1130121	10622	1140743	99.98
gi|184156320|ref|NC_010611.1|	NODE_64_length_20279_cov_24.7984_ID_127	10945	1140398	13290	1142743	99.19
gi|184156320|ref|NC_010611.1|	NODE_102_length_9269_cov_25.6097_ID_203	377	1141417	1464	1142510	90.05
gi|184156320|ref|NC_010611.1|	NODE_132_length_3382_cov_49.9432_ID_263	2405	1155085	1	1157489	98.17
gi|184156320|ref|NC_010611.1|	NODE_122_length_4368_cov_24.5341_ID_243	1	1157363	3463	1160824	89.09
gi|184156320|ref|NC_010611.1|	NODE_67_length_18848_cov_20.4866_ID_133	18848	1157363	12509	1163702	99.97
gi|184156320|ref|NC_010611.1|	NODE_48_length_29466_cov_20.324_ID_95	9452	1164130	8063	1165519	97.55
gi|184156320|ref|NC_010611.1|	NODE_21_length_53132_cov_23.8624_ID_41	27530	1167966	53132	1193568	99.98
gi|184156320|ref|NC_010611.1|	NODE_91_length_11437_cov_24.7952_ID_181	11437	1193466	128	1204775	99.99
gi|184156320|ref|NC_010611.1|	NODE_87_length_12881_cov_26.7672_ID_173	126	1249589	12754	1262215	99.98
gi|184156320|ref|NC_010611.1|	NODE_42_length_32452_cov_22.1197_ID_83	123	1262207	32452	1294547	99.89
gi|184156320|ref|NC_010611.1|	NODE_23_length_51522_cov_22.7768_ID_45	34490	1282370	36155	1284035	98.74
gi|184156320|ref|NC_010611.1|	NODE_30_length_42749_cov_22.6257_ID_59	8382	1291582	9549	1292749	87.16
gi|184156320|ref|NC_010611.1|	NODE_92_length_10784_cov_25.4311_ID_183	1	1294445	10784	1305228	99.98
gi|184156320|ref|NC_010611.1|	NODE_106_length_8524_cov_15.6269_ID_211	1	1305043	8524	1313565	99.98
gi|184156320|ref|NC_010611.1|	NODE_161_length_1069_cov_7.89597_ID_321	1	1313466	1069	1314534	100.00
gi|184156320|ref|NC_010611.1|	NODE_114_length_6761_cov_20.8897_ID_227	6761	1314444	39	1321166	99.99
gi|184156320|ref|NC_010611.1|	NODE_43_length_32312_cov_21.4499_ID_85	32312	1321412	11517	1342207	100.00
gi|184156320|ref|NC_010611.1|	NODE_129_length_3620_cov_11.631_ID_257	1	1355202	3620	1358820	99.97
gi|184156320|ref|NC_010611.1|	NODE_32_length_37953_cov_22.3818_ID_63	1	1358929	37953	1396880	99.99
gi|184156320|ref|NC_010611.1|	NODE_89_length_11841_cov_20.1948_ID_177	3627	1379983	4676	1381033	88.05
gi|184156320|ref|NC_010611.1|	NODE_51_length_28003_cov_22.2782_ID_101	28003	1397039	1	1425038	99.98
gi|184156320|ref|NC_010611.1|	NODE_45_length_31596_cov_21.642_ID_89	31471	1425687	1	1457154	99.98
gi|184156320|ref|NC_010611.1|	NODE_162_length_1044_cov_7.76118_ID_323	1	1457082	1044	1458125	100.00
gi|184156320|ref|NC_010611.1|	NODE_10_length_72025_cov_23.531_ID_19	733	1458377	72025	1529667	99.98
gi|184156320|ref|NC_010611.1|	NODE_54_length_26748_cov_22.6424_ID_107	21410	1458790	22522	1459909	85.37
gi|184156320|ref|NC_010611.1|	NODE_145_length_2163_cov_9.91012_ID_289	1	1529828	2163	1531990	100.00
gi|184156320|ref|NC_010611.1|	NODE_119_length_5533_cov_20.5076_ID_237	5533	1532735	1	1538267	99.98
gi|184156320|ref|NC_010611.1|	NODE_28_length_44582_cov_22.564_ID_55	44111	1538715	128	1582694	99.90
gi|184156320|ref|NC_010611.1|	NODE_108_length_7899_cov_17.9564_ID_215	7772	1582686	568	1589890	99.96
gi|184156320|ref|NC_010611.1|	NODE_158_length_1251_cov_15.1406_ID_315	1	1641728	1251	1642978	99.92
gi|184156320|ref|NC_010611.1|	NODE_111_length_7344_cov_20.9992_ID_221	7344	1642884	1	1650228	99.97
gi|184156320|ref|NC_010611.1|	NODE_143_length_2324_cov_15.3186_ID_285	1	1650956	2324	1653279	100.00
gi|184156320|ref|NC_010611.1|	NODE_115_length_6757_cov_15.8522_ID_229	6757	1653279	1	1660035	99.99
gi|184156320|ref|NC_010611.1|	NODE_120_length_5362_cov_19.0101_ID_239	5362	1660425	1	1665786	100.00
gi|184156320|ref|NC_010611.1|	NODE_107_length_8447_cov_21.2819_ID_213	1	1665765	8447	1674210	99.99
gi|184156320|ref|NC_010611.1|	NODE_100_length_9396_cov_19.5801_ID_199	1	1674314	9396	1683710	99.99
gi|184156320|ref|NC_010611.1|	NODE_16_length_60523_cov_23.2683_ID_31	1	1683600	60523	1744119	99.98
gi|184156320|ref|NC_010611.1|	NODE_19_length_54813_cov_21.9747_ID_37	1	1744505	54813	1799318	99.98
gi|184156320|ref|NC_010611.1|	NODE_53_length_26875_cov_21.1816_ID_105	26875	1799210	3461	1822627	99.97
gi|184156320|ref|NC_010611.1|	NODE_117_length_5909_cov_15.1105_ID_233	1	1825981	5909	1831891	99.97
gi|184156320|ref|NC_010611.1|	NODE_135_length_3137_cov_17.2814_ID_269	3137	1831798	1	1834933	99.97
gi|184156320|ref|NC_010611.1|	NODE_153_length_1605_cov_13.9378_ID_305	1	1834823	1605	1836428	99.44
gi|184156320|ref|NC_010611.1|	NODE_109_length_7826_cov_20.2638_ID_217	1	1836297	7826	1844122	100.00
gi|184156320|ref|NC_010611.1|	NODE_29_length_43315_cov_23.3599_ID_57	43315	1844031	1	1887344	99.99
gi|184156320|ref|NC_010611.1|	NODE_146_length_2060_cov_11.4909_ID_291	2060	1887262	1	1889320	99.95
gi|184156320|ref|NC_010611.1|	NODE_139_length_2564_cov_25.7542_ID_277	1	1889399	2437	1891835	100.00
gi|184156320|ref|NC_010611.1|	NODE_49_length_28358_cov_20.815_ID_97	28233	1891827	1	1920060	99.99
gi|184156320|ref|NC_010611.1|	NODE_127_length_3994_cov_16.1125_ID_253	3994	1919989	1	1923982	99.95
gi|184156320|ref|NC_010611.1|	NODE_94_length_10409_cov_24.7337_ID_187	1	1924154	10284	1934437	99.98
gi|184156320|ref|NC_010611.1|	NODE_150_length_1764_cov_13.347_ID_299	128	1934429	1764	1936065	100.00
gi|184156320|ref|NC_010611.1|	NODE_85_length_13556_cov_22.8241_ID_169	1	1935967	13430	1949382	99.87
gi|184156320|ref|NC_010611.1|	NODE_81_length_14180_cov_20.6241_ID_161	127	1949374	14180	1963427	99.99
gi|184156320|ref|NC_010611.1|	NODE_88_length_12633_cov_22.048_ID_175	1	1963343	12633	1975976	99.98
gi|184156320|ref|NC_010611.1|	NODE_131_length_3398_cov_16.779_ID_261	3398	1975930	1	1979327	99.94
gi|184156320|ref|NC_010611.1|	NODE_123_length_4245_cov_12.4942_ID_245	4245	1979273	1	1983516	99.98
gi|184156320|ref|NC_010611.1|	NODE_112_length_7155_cov_21.2642_ID_223	1	1983508	7155	1990661	99.96
gi|184156320|ref|NC_010611.1|	NODE_73_length_16768_cov_23.5298_ID_145	16768	1990454	1	2007221	99.84
gi|184156320|ref|NC_010611.1|	NODE_25_length_49765_cov_20.3612_ID_49	1	2007510	1166	2008676	94.26
gi|184156320|ref|NC_010611.1|	NODE_55_length_24814_cov_21.848_ID_109	1	2007510	6049	2013557	98.86
gi|184156320|ref|NC_010611.1|	NODE_74_length_16563_cov_26.4194_ID_147	14591	2091634	13246	2092979	97.77
gi|184156320|ref|NC_010611.1|	NODE_35_length_34927_cov_23.6603_ID_69	1	2141008	34927	2175935	99.99
gi|184156320|ref|NC_010611.1|	NODE_56_length_24676_cov_20.5725_ID_111	86	2177261	24676	2201850	99.96
gi|184156320|ref|NC_010611.1|	NODE_154_length_1507_cov_10.9768_ID_307	1	2201921	1507	2203425	99.87
gi|184156320|ref|NC_010611.1|	NODE_104_length_8953_cov_21.9592_ID_207	1	2203612	8953	2212562	99.97
gi|184156320|ref|NC_010611.1|	NODE_124_length_4237_cov_18.827_ID_247	3302	2214814	1	2218114	99.94
gi|184156320|ref|NC_010611.1|	NODE_58_length_23779_cov_22.0235_ID_115	23779	2218012	1	2241791	99.98
gi|184156320|ref|NC_010611.1|	NODE_126_length_4117_cov_21.2942_ID_251	94	2241701	4117	2245724	100.00
gi|184156320|ref|NC_010611.1|	NODE_36_length_33468_cov_23.2652_ID_71	33468	2246004	2360	2277121	99.87
gi|184156320|ref|NC_010611.1|	NODE_99_length_9497_cov_18.8963_ID_197	7271	2282924	4624	2285568	91.54
gi|184156320|ref|NC_010611.1|	NODE_24_length_50521_cov_23.7884_ID_47	203	2291385	11844	2303027	96.13
gi|184156320|ref|NC_010611.1|	NODE_31_length_38846_cov_22.6883_ID_61	1	2360899	38846	2399715	99.90
gi|184156320|ref|NC_010611.1|	NODE_138_length_2826_cov_22.2631_ID_275	1	2399621	2699	2402319	100.00
gi|184156320|ref|NC_010611.1|	NODE_57_length_23845_cov_23.6817_ID_113	23721	2413846	1	2437566	99.99
gi|184156320|ref|NC_010611.1|	NODE_144_length_2232_cov_14.4679_ID_287	1	2437508	2232	2439738	99.78
gi|184156320|ref|NC_010611.1|	NODE_98_length_9633_cov_18.2901_ID_195	9581	2439582	1	2449161	99.89
gi|184156320|ref|NC_010611.1|	NODE_130_length_3574_cov_18.1973_ID_259	1	2449048	3574	2452619	99.94
gi|184156320|ref|NC_010611.1|	NODE_40_length_32537_cov_22.7861_ID_79	1	2452581	32537	2485114	99.98
gi|184156320|ref|NC_010611.1|	NODE_79_length_15553_cov_23.0433_ID_157	1	2485027	15553	2500578	99.98
gi|184156320|ref|NC_010611.1|	NODE_37_length_33082_cov_23.9_ID_73	33082	2500484	1	2533568	99.98
gi|184156320|ref|NC_010611.1|	NODE_142_length_2338_cov_18.4211_ID_283	1	2533540	2211	2535750	100.00
gi|184156320|ref|NC_010611.1|	NODE_1_length_143352_cov_22.5383_ID_1	128	2571634	120004	2691509	99.79
gi|184156320|ref|NC_010611.1|	NODE_38_length_33062_cov_21.6242_ID_75	128	2715780	33062	2748710	99.74
gi|184156320|ref|NC_010611.1|	NODE_33_length_37671_cov_22.0237_ID_65	37671	2775239	128	2812781	99.98
gi|184156320|ref|NC_010611.1|	NODE_69_length_18321_cov_24.0787_ID_137	765	2812774	18321	2830330	99.99
gi|184156320|ref|NC_010611.1|	NODE_62_length_21620_cov_22.6436_ID_123	1	2830244	21493	2851735	99.98
gi|184156320|ref|NC_010611.1|	NODE_76_length_15802_cov_21.1981_ID_151	128	2851728	15802	2867401	99.99
gi|184156320|ref|NC_010611.1|	NODE_9_length_81725_cov_22.573_ID_17	81725	2867302	70418	2878609	99.99
gi|184156320|ref|NC_010611.1|	NODE_22_length_51644_cov_22.2089_ID_43	1	3002899	51644	3054544	99.98
gi|184156320|ref|NC_010611.1|	NODE_12_length_68713_cov_24.3073_ID_23	68713	3055232	38634	3085320	99.88
gi|184156320|ref|NC_010611.1|	NODE_140_length_2496_cov_129.958_ID_279	472	3125979	1777	3127278	95.10
gi|184156320|ref|NC_010611.1|	NODE_63_length_21520_cov_24.252_ID_125	21520	3128804	335	3149989	100.00
gi|184156320|ref|NC_010611.1|	NODE_46_length_31152_cov_23.965_ID_91	31152	3152058	1	3183209	99.99
gi|184156320|ref|NC_010611.1|	NODE_83_length_13935_cov_24.313_ID_165	1	3212467	13808	3226274	99.99
gi|184156320|ref|NC_010611.1|	NODE_26_length_48369_cov_23.3619_ID_51	240	3226266	19952	3245978	99.99
gi|184156320|ref|NC_010611.1|	NODE_50_length_28104_cov_24.7263_ID_99	128	3273679	28104	3301654	99.99
gi|184156320|ref|NC_010611.1|	NODE_7_length_82253_cov_23.1102_ID_13	1	3301544	59721	3361267	99.98
gi|184156320|ref|NC_010611.1|	NODE_52_length_27093_cov_22.1683_ID_103	356	3393370	17941	3410954	99.99
gi|184156320|ref|NC_010611.1|	NODE_61_length_22096_cov_22.3106_ID_121	1	3426733	22095	3448819	99.92
gi|184156320|ref|NC_010611.1|	NODE_134_length_3275_cov_20.9895_ID_267	1	3448797	1876	3450671	99.52
gi|184156320|ref|NC_010611.1|	NODE_6_length_87354_cov_24.1185_ID_11	128	3451874	62187	3513959	99.94
gi|184156320|ref|NC_010611.1|	NODE_147_length_1859_cov_23.4769_ID_293	1	3539373	1859	3541231	99.84
gi|184156320|ref|NC_010611.1|	NODE_15_length_60573_cov_21.9191_ID_29	1	3541179	60449	3601653	99.44
gi|184156320|ref|NC_010611.1|	NODE_72_length_17680_cov_23.8285_ID_143	17554	3601645	31	3619168	98.97
gi|184156320|ref|NC_010611.1|	NODE_75_length_16019_cov_22.1436_ID_149	16019	3619017	12836	3622200	98.65
gi|184156320|ref|NC_010611.1|	NODE_86_length_13506_cov_23.9941_ID_171	1	3633185	13506	3646689	98.47
gi|184156320|ref|NC_010611.1|	NODE_65_length_19841_cov_22.1152_ID_129	19841	3646582	15943	3650446	97.72
gi|184156320|ref|NC_010611.1|	NODE_34_length_35177_cov_22.9076_ID_67	1684	3669228	4275	3671820	95.15
gi|184156320|ref|NC_010611.1|	NODE_44_length_32201_cov_23.51_ID_87	1	3702988	32201	3735187	98.72
gi|184156320|ref|NC_010611.1|	NODE_66_length_19677_cov_25.4913_ID_131	19677	3735210	1	3754898	98.30
gi|184156320|ref|NC_010611.1|	NODE_60_length_22131_cov_22.526_ID_119	1	3754789	18530	3773323	98.25
gi|184156320|ref|NC_010611.1|	NODE_3_length_100781_cov_23.7598_ID_5	100570	3782471	84620	3798421	97.93
