reference	query	refStart	queryStart	refEnd	queryEnd	identity
gi|184156320|ref|NC_010611.1|	NODE_56_length_23672_cov_17.9251_ID_111	23672	1283247	1	1306917	99.91
gi|184156320|ref|NC_010611.1|	NODE_29_length_42950_cov_20.0711_ID_57	8583	1291582	9750	1292749	87.16
gi|184156320|ref|NC_010611.1|	NODE_71_length_14427_cov_14.1533_ID_141	14427	1306847	1	1321272	99.99
gi|184156320|ref|NC_010611.1|	NODE_57_length_22990_cov_17.1644_ID_113	1	1321204	21004	1342207	99.99
gi|184156320|ref|NC_010611.1|	NODE_78_length_11422_cov_11.2101_ID_155	11422	1345618	1	1357041	99.97
gi|184156320|ref|NC_010611.1|	NODE_149_length_1699_cov_8.26145_ID_297	1	1356945	1699	1358642	99.88
gi|184156320|ref|NC_010611.1|	NODE_34_length_37653_cov_15.6582_ID_67	37653	1359117	1	1396768	99.99
gi|184156320|ref|NC_010611.1|	NODE_85_length_9637_cov_12.6345_ID_169	3584	1379983	4633	1381033	88.05
gi|184156320|ref|NC_010611.1|	NODE_45_length_28530_cov_12.7464_ID_89	1	1396792	28530	1425318	99.98
gi|184156320|ref|NC_010611.1|	NODE_42_length_32565_cov_18.0545_ID_83	32440	1425687	1	1458123	99.98
gi|184156320|ref|NC_010611.1|	NODE_12_length_72085_cov_20.552_ID_23	728	1458377	72085	1529732	99.98
gi|184156320|ref|NC_010611.1|	NODE_24_length_49532_cov_14.6962_ID_47	29550	1458790	28438	1459909	85.37
gi|184156320|ref|NC_010611.1|	NODE_95_length_8591_cov_15.8059_ID_189	8591	1529640	1	1538229	99.97
gi|184156320|ref|NC_010611.1|	NODE_28_length_44610_cov_19.1616_ID_55	44610	1538344	43520	1539437	96.16
gi|184156320|ref|NC_010611.1|	NODE_123_length_3219_cov_15.5178_ID_245	128	1582686	3219	1585777	100.00
gi|184156320|ref|NC_010611.1|	NODE_62_length_20897_cov_14.7741_ID_123	1	1585674	4217	1589890	99.93
gi|184156320|ref|NC_010611.1|	NODE_80_length_10728_cov_15.3518_ID_159	1	1606656	10728	1617384	99.99
gi|184156320|ref|NC_010611.1|	NODE_138_length_1914_cov_12.742_ID_275	1	1617558	1914	1619471	100.00
gi|184156320|ref|NC_010611.1|	NODE_84_length_10026_cov_13.3851_ID_167	1	1619417	10026	1629442	99.99
gi|184156320|ref|NC_010611.1|	NODE_75_length_12411_cov_12.4478_ID_149	12411	1629377	1	1641788	99.98
gi|184156320|ref|NC_010611.1|	NODE_159_length_1277_cov_10.5217_ID_317	1277	1641694	1	1642970	99.92
gi|184156320|ref|NC_010611.1|	NODE_100_length_7406_cov_13.2188_ID_199	1	1642897	7406	1650302	99.96
gi|184156320|ref|NC_010611.1|	NODE_87_length_9386_cov_10.3013_ID_173	9386	1650838	1	1660223	99.99
gi|184156320|ref|NC_010611.1|	NODE_106_length_5404_cov_14.2759_ID_211	1	1660385	5404	1665788	100.00
gi|184156320|ref|NC_010611.1|	NODE_4_length_111973_cov_16.3347_ID_7	1	1665780	111973	1777750	99.98
gi|184156320|ref|NC_010611.1|	NODE_66_length_17591_cov_13.2306_ID_131	1	1777676	17588	1795265	99.92
gi|184156320|ref|NC_010611.1|	NODE_59_length_21610_cov_14.6684_ID_117	1	1795169	21610	1816781	99.98
gi|184156320|ref|NC_010611.1|	NODE_96_length_8565_cov_13.8246_ID_191	8565	1816669	2607	1822627	99.98
gi|184156320|ref|NC_010611.1|	NODE_152_length_1549_cov_7.67792_ID_303	1549	1825078	1	1826626	100.00
gi|184156320|ref|NC_010611.1|	NODE_109_length_5310_cov_11.2551_ID_217	5310	1826523	1	1831834	99.96
gi|184156320|ref|NC_010611.1|	NODE_145_length_1743_cov_12.4394_ID_289	1743	1831806	1	1833548	100.00
gi|184156320|ref|NC_010611.1|	NODE_38_length_33254_cov_16.4142_ID_75	33254	1833488	1	1866739	99.99
gi|184156320|ref|NC_010611.1|	NODE_61_length_20916_cov_11.5702_ID_121	1	1866662	20916	1887577	99.99
gi|184156320|ref|NC_010611.1|	NODE_147_length_1715_cov_10.2462_ID_293	1715	1887470	1	1889184	100.00
gi|184156320|ref|NC_010611.1|	NODE_131_length_2483_cov_18.2487_ID_261	2483	1889480	128	1891835	100.00
gi|184156320|ref|NC_010611.1|	NODE_47_length_27882_cov_15.1935_ID_93	27755	1891827	1	1919582	99.99
gi|184156320|ref|NC_010611.1|	NODE_128_length_2749_cov_12.4466_ID_255	2749	1919593	1	1922341	100.00
gi|184156320|ref|NC_010611.1|	NODE_148_length_1708_cov_7.21695_ID_295	1	1922333	1708	1924040	99.94
gi|184156320|ref|NC_010611.1|	NODE_143_length_1798_cov_12.0215_ID_285	1	1923963	1798	1925760	100.00
gi|184156320|ref|NC_010611.1|	NODE_113_length_4540_cov_11.1559_ID_225	4540	1925657	1	1930196	99.98
gi|184156320|ref|NC_010611.1|	NODE_115_length_4481_cov_13.2297_ID_229	4481	1930084	133	1934432	99.98
gi|184156320|ref|NC_010611.1|	NODE_144_length_1754_cov_8.76706_ID_287	128	1934429	1754	1936055	100.00
gi|184156320|ref|NC_010611.1|	NODE_31_length_39339_cov_17.2971_ID_61	39339	1936237	1	1975562	99.93
gi|184156320|ref|NC_010611.1|	NODE_98_length_7548_cov_14.5312_ID_195	1	1975965	7548	1983511	99.96
gi|184156320|ref|NC_010611.1|	NODE_54_length_23803_cov_18.5348_ID_107	23803	1983420	1	2007221	99.99
gi|184156320|ref|NC_010611.1|	NODE_21_length_52726_cov_15.2043_ID_41	1	2007510	6049	2013557	98.86
gi|184156320|ref|NC_010611.1|	NODE_65_length_18968_cov_14.7587_ID_129	1	2007510	1166	2008676	94.26
gi|184156320|ref|NC_010611.1|	NODE_126_length_3082_cov_13.0714_ID_251	1	2059617	3082	2062715	99.39
gi|184156320|ref|NC_010611.1|	NODE_23_length_51239_cov_17.8231_ID_45	14423	2091634	13078	2092979	97.77
gi|184156320|ref|NC_010611.1|	NODE_76_length_12034_cov_11.9296_ID_151	1	2177313	12034	2189343	99.96
gi|184156320|ref|NC_010611.1|	NODE_164_length_1075_cov_11.9568_ID_327	1	2189268	1075	2190342	99.72
gi|184156320|ref|NC_010611.1|	NODE_121_length_3389_cov_12.092_ID_241	1	2190187	3389	2193575	100.00
gi|184156320|ref|NC_010611.1|	NODE_97_length_8377_cov_11.9303_ID_193	8377	2193534	1	2201913	99.95
gi|184156320|ref|NC_010611.1|	NODE_81_length_10473_cov_11.7407_ID_161	10473	2201921	1	2212391	99.98
gi|184156320|ref|NC_010611.1|	NODE_118_length_4037_cov_12.3292_ID_235	1	2212536	1193	2213727	99.92
gi|184156320|ref|NC_010611.1|	NODE_22_length_52659_cov_15.0057_ID_43	50735	2282924	48088	2285568	91.54
gi|184156320|ref|NC_010611.1|	NODE_102_length_6837_cov_9.89538_ID_203	1	2334927	6837	2341773	99.63
gi|184156320|ref|NC_010611.1|	NODE_68_length_16000_cov_12.9673_ID_135	16000	2342284	10963	2347321	97.30
gi|184156320|ref|NC_010611.1|	NODE_37_length_33700_cov_15.5438_ID_73	1	2360851	33700	2394521	99.89
gi|184156320|ref|NC_010611.1|	NODE_129_length_2665_cov_12.3814_ID_257	1	2394779	2556	2397334	99.96
gi|184156320|ref|NC_010611.1|	NODE_135_length_2212_cov_10.7717_ID_269	1	2397871	2212	2400082	100.00
gi|184156320|ref|NC_010611.1|	NODE_132_length_2475_cov_11.9634_ID_263	1	2399972	2348	2402319	100.00
gi|184156320|ref|NC_010611.1|	NODE_134_length_2329_cov_11.5995_ID_267	2202	2402311	1	2404512	100.00
gi|184156320|ref|NC_010611.1|	NODE_8_length_97725_cov_18.4718_ID_15	128	2413846	97725	2511436	99.98
gi|184156320|ref|NC_010611.1|	NODE_63_length_20120_cov_16.4091_ID_125	1	2511331	20120	2531452	99.98
gi|184156320|ref|NC_010611.1|	NODE_114_length_4517_cov_16.0588_ID_227	4517	2531359	126	2535750	99.98
gi|184156320|ref|NC_010611.1|	NODE_70_length_15089_cov_19.9666_ID_139	10567	2539679	15089	2544203	99.96
gi|184156320|ref|NC_010611.1|	NODE_73_length_13621_cov_14.404_ID_145	1	2544348	13621	2557967	99.97
gi|184156320|ref|NC_010611.1|	NODE_91_length_8801_cov_14.0927_ID_181	8231	2559535	1	2567765	99.99
gi|184156320|ref|NC_010611.1|	NODE_3_length_147022_cov_16.8836_ID_5	1	2567837	123674	2691509	99.80
gi|184156320|ref|NC_010611.1|	NODE_92_length_8789_cov_18.3249_ID_183	127	2715780	8789	2724439	99.01
gi|184156320|ref|NC_010611.1|	NODE_33_length_39099_cov_18.1865_ID_65	39099	2773811	128	2812781	99.98
gi|184156320|ref|NC_010611.1|	NODE_74_length_12731_cov_18.3698_ID_147	127	2812774	12731	2825378	99.99
gi|184156320|ref|NC_010611.1|	NODE_108_length_5316_cov_18.8402_ID_215	1	2825286	5316	2830600	99.98
gi|184156320|ref|NC_010611.1|	NODE_1_length_170796_cov_16.5585_ID_1	1	2830550	48061	2878609	99.99
gi|184156320|ref|NC_010611.1|	NODE_13_length_68774_cov_16.9393_ID_25	1	3055171	30141	3085320	99.88
gi|184156320|ref|NC_010611.1|	NODE_140_length_1896_cov_66.8378_ID_279	1	3126159	1126	3127278	94.76
gi|184156320|ref|NC_010611.1|	NODE_86_length_9500_cov_16.5575_ID_171	9500	3192886	1	3202385	99.99
gi|184156320|ref|NC_010611.1|	NODE_82_length_10241_cov_14.5683_ID_163	1	3202282	10241	3212523	99.98
gi|184156320|ref|NC_010611.1|	NODE_72_length_13926_cov_17.5998_ID_143	13926	3212476	128	3226274	100.00
gi|184156320|ref|NC_010611.1|	NODE_30_length_40869_cov_19.3734_ID_59	40742	3226266	21030	3245978	99.99
gi|184156320|ref|NC_010611.1|	NODE_99_length_7473_cov_15.135_ID_197	7473	3266342	128	3273687	99.99
gi|184156320|ref|NC_010611.1|	NODE_5_length_110631_cov_17.9634_ID_9	240	3273679	87826	3361267	99.99
gi|184156320|ref|NC_010611.1|	NODE_50_length_27059_cov_18.5779_ID_99	356	3393370	17941	3410954	99.99
gi|184156320|ref|NC_010611.1|	NODE_58_length_22337_cov_14.5521_ID_115	22337	3426564	1	3448891	99.93
gi|184156320|ref|NC_010611.1|	NODE_124_length_3166_cov_11.0717_ID_247	3166	3448905	1400	3450671	99.55
gi|184156320|ref|NC_010611.1|	NODE_9_length_87473_cov_19.4613_ID_17	128	3451874	62187	3513959	99.94
gi|184156320|ref|NC_010611.1|	NODE_137_length_2026_cov_11.8662_ID_273	1	3539230	2026	3541253	99.85
gi|184156320|ref|NC_010611.1|	NODE_2_length_161214_cov_18.3672_ID_3	1	3541139	81037	3622200	99.31
gi|184156320|ref|NC_010611.1|	NODE_10_length_74918_cov_20.0804_ID_19	1	3701992	71317	3773323	98.49
gi|184156320|ref|NC_010611.1|	NODE_7_length_98681_cov_20.3081_ID_13	212	3782471	16162	3798421	97.93
gi|184156320|ref|NC_010611.1|	NODE_141_length_1892_cov_15.5609_ID_281	1892	3885645	1	3887540	98.58
